name, receiving touchdowns, receiving yards, receptions
S Jones,0,8,2
Z Franklin,0,7,1
K Johnson Jr,0,7,1
L Johnson,0,70,5
J Campbell,0,45,1
A King,1,38,4
K Williams,0,25,4
C Anthony,0,3,1
K Vaughn,0,24,3
C Pierce,0,16,1
C Johnson,0,14,2
C Bolar,0,13,2
J Pinkney,0,11,2
J Wakefield,0,10,1
J Bostic,0,8,1
K Lipscomb,0,8,3
J Shelton Mosley,0,5,1
L Cager,0,41,2
K Jackson,0,31,2
M Landers,0,26,2
D Robertson,1,23,3
J Cook,0,13,2
E Wolf,0,11,1
C Woerner,0,7,2
B Herrien,0,4,1
A Baccellia,1,84,5
H Bryant,0,81,6
A Fuller,2,73,5
C McClatcher,1,57,5
T Bynum,0,32,2
S Ahmed,0,23,2
C Otton,0,15,1
S McGrew,0,5,2
A Boston,1,112,6
J Edwards IV,0,36,2
D Merritt,0,25,4
J Gilder,0,22,4
D Ingram,0,8,1
D Dorton,0,6,1
J Williams,0,3,1
A Custer Jr,0,-1,2
D Patmon,1,103,7
T Harris,2,91,4
B Arconado,0,66,6
R Fisher,1,66,3
D Martin,0,57,5
E Winston Jr,1,51,5
K Woods,0,40,4
B Gray,0,13,2
M Borghi,0,11,2
R Bell,1,9,1
O Clark,0,47,7
T Nicholson,0,40,7
R Downs III,0,31,5
D Dan,0,27,2
J Huntley,0,23,3
N Mitchell,0,22,1
I Lottie,0,17,1
T Abraham,0,11,1
T Warner,0,3,1
D Bussell,0,116,5
G Ricci,2,97,5
J Hall,1,40,2
T Arnett,0,25,1
B Borske,1,25,1
S Moore,1,23,2
C Crooms,0,21,2
S Tyler,0,16,1
K Mixon Jr,0,5,1
T Greene Jr,1,53,5
J Aldarelli,0,47,7
L Moore IV,0,41,7
S Clark,0,34,4
Z Tredway,0,9,1
B Batts,0,7,1
D Jones,0,3,1
T Bush,1,74,4
T Simmons,0,58,5
S James,0,32,6
S Ryan,0,31,2
G Campbell,1,28,1
K McKoy,0,18,6
B Wheaton,0,7,1
A Sinkfield,0,6,1
R Fields Jr,0,6,1
B Polk,0,66,4
K Dean,0,63,4
D Ravenel,0,14,1
A Douglas,0,7,2
S Vanhorse,0,4,1
J Hamilton,0,2,1
R Ismail Jr,0,42,2
A Conway,0,15,1
J Marcotte,0,13,1
D Crow,0,11,1
A Eberhardt,0,11,1
A Okwuegbunam,0,72,3
J Johnson,0,68,7
K Scott,0,64,2
J Nance,2,63,3
J Knox,0,62,4
T Badie,0,49,7
B Banister,0,32,3
D Parker Jr,0,10,1
L Rountree III,0,3,1
C Rambo,1,105,3
J Haselwood,0,46,2
C Lamb,1,46,2
N Basquine,0,31,3
T Sermon,0,25,2
J Hall,1,25,3
G Calcaterra,0,20,2
A Miller,0,15,1
B Willis,0,14,1
M Jones,0,5,1
M Stevenson,1,80,7
K Porter,1,32,2
K Corbin,0,28,1
C Trahan,0,25,2
J Singleton,0,5,1
C McGowan,0,-3,1
C Atwell,0,47,5
M Ford,0,43,2
S Dawkins,0,18,1
J Johnson,0,12,1
D Fitzpatrick,0,10,1
T Little,0,9,1
J Pass,0,-5,1
C Claypool,0,94,5
T Tremble,1,49,3
J Armstrong,0,16,1
L Keys III,0,15,2
J McKinley,0,11,1
J Smith,0,6,1
C Finke,0,2,1
B Aiyuk,0,98,4
E Benjamin,1,94,4
F Darby,0,45,1
K Williams,0,29,4
N Matthews,0,13,1
A Carter,0,9,1
J Kerley,0,8,1
R Newsome,0,8,1
P Williams,0,72,6
E Dotson,0,63,10
M Martin,0,59,5
T McClinton,1,28,2
B Perkinson,0,13,3
P Clayton,0,10,1
D Cotton,0,7,2
I Gable,0,7,2
J Anderson,0,4,1
K Shakir,0,95,5
J Bates,0,63,5
G Collingham,0,46,2
J Hightower,1,46,2
O Evans,0,27,4
A Butler,0,8,2
R Mahone,0,3,1
G Holani,0,-6,1
X Gaines,0,26,3
A Henry,0,13,2
W Johnson,0,7,1
T King,0,4,2
D Miller,0,3,1
T Keaton,0,3,1
B Rozner,0,103,6
A Trammell,1,67,6
A Pitre III,0,52,4
J Myers,0,18,4
R French,0,9,1
A Walter,0,5,1
S Washington,2,158,7
S Surratt,1,45,6
J Freudenthal,0,45,3
K Hinton,0,44,2
C Beal Smith,0,12,2
S Claude,0,8,1
J Reed,1,58,4
H Dubois,0,50,3
H Mitchell,0,49,2
T Chatman,1,44,3
T Jana,0,35,2
B Kemp,0,34,3
C Sharp,0,13,2
T Cowley,0,6,1
L Atkins,0,5,1
T Kelly,0,1,4
Z Burdick,0,65,2
B Battle,0,39,1
T Klaus,0,16,1
D Lester,0,10,1
D Burkhart,0,217,8
B Lee,0,61,4
N Stewart,1,28,4
A Williams,0,21,2
T Scippio,1,16,2
J Knight,0,15,4
M Mathison,0,1,1
A Watkins,2,95,3
K Parham,1,94,4
M Mitchell,1,88,2
M Grossman,0,14,2
H Pittman,0,11,1
T Blakes,0,9,1
G Prince,0,4,1
L Wooden,0,4,1
J Jeudy,3,103,8
H Ruggs III,1,66,4
J Waddle,0,52,2
D Smith,0,47,5
N Harris,0,12,1
G Amos,0,5,1
T Nicholson,0,44,2
O Clark,0,26,4
J Huntley,1,25,6
D Dan,0,22,2
N Mitchell,0,13,1
T Abraham,0,10,1
E Anderson,0,9,1
S Lomax,0,7,1
R Downs III,0,5,1
C Gibson,0,0,2
J Virgil,2,86,3
M Williams,0,73,6
T Hennigan,1,17,3
K Watson,0,6,1
D Evans,0,0,1
M Elder,0,119,7
V Tucker,2,90,6
C Dollar,1,53,4
B LeMay,1,34,3
T Reid III,1,75,1
T Cunningham,2,58,3
D Dixon,1,46,4
B Casteel,0,29,3
S Berryhill III,0,28,4
C Peterson,0,16,4
J Joiner,0,15,1
J Johnson,0,14,1
B Smith,1,8,2
H Johnson,0,97,7
B Porter,0,79,8
S Chukwumezie,1,67,2
J Gatewood,0,45,2
R Langton,0,45,2
G Campiotti,0,22,2
N Stinson,0,16,2
T Hayward,1,6,1
A Aldredge,0,-4,2
W Hastings,1,75,5
S Williams,0,40,1
E Stove,0,27,7
J Whitlow,0,25,1
K Martin,0,11,2
S Cannella,0,10,1
M Hill,0,10,1
J Shenker,0,9,1
D Mooney,0,48,3
A Jones,0,29,3
J Toles,0,19,1
J Robertson Jr,0,3,1
J Vallien,0,2,1
J McCleskey,0,2,1
R Miller,2,116,6
A Davis,2,86,5
J Hall,1,83,6
W Fletcher,0,77,4
H Littles,0,29,3
N Givan,0,22,3
W Jones,0,13,2
C Huntley,0,6,1
T Hohlt,0,5,1
Y Tyler,0,4,0
C Rudy,1,3,1
M Dunner,0,0,1
F Kokosioulis,0,67,3
H El Zayat,0,62,3
D Carter,0,47,5
J Ferraro,0,28,3
M Wright,0,5,1
J Lynch,1,5,1
T Sneed,0,4,3
Z Davis,0,3,1
D Mims,3,101,7
R Sneed,0,40,3
T Thornton,0,16,1
J Lovett,0,13,1
J Hasty,0,8,2
D Baucum,0,2,1
C Platt,0,-2,1
J Cephus,0,23,2
B Moorhead,0,21,3
T Ogle Kellogg,0,15,4
C Strickland II,0,11,2
S Jones,0,10,2
T Woolen,0,7,1
D Boston,0,6,1
Z Franklin,0,6,1
D Griffin,0,3,1
J Burt,1,55,1
A Dillon,1,54,2
K Idrizi,1,19,2
K White,0,15,1
C Garrison,0,14,1
E Robinson,0,9,1
B Glines,0,6,1
C Fessler,0,65,7
K Fuller,1,60,6
J Jasper,0,13,1
C Cloud,0,9,1
X Goodall,0,6,1
I Brown,0,5,1
D Perry,0,-3,1
A Dykes,0,-6,1
J Ross,1,94,7
T Higgins,0,70,4
T Etienne,0,52,4
J Ngata,0,25,1
J Chalk,0,11,2
L Dixon,0,8,2
A Rodgers,0,6,2
C Powell,0,2,1
F Ladson Jr,0,0,1
J Ausbon,0,69,7
K Rogers,0,60,6
Q Davis,0,59,5
I Spiller,0,22,2
C Buckley,0,20,1
J Corbin,0,4,2
J Wydermyer,1,2,1
K Nixon,1,148,6
T Brown,1,60,5
J Jackson,0,57,1
B Russell,0,31,4
L Shenault Jr,0,31,5
A Fontenot,0,20,4
D Stanley,0,17,2
J Mangham,0,11,1
M Washington,1,118,4
J Spielman,1,112,5
W Robinson,0,35,3
D Mills,0,21,2
J Stoll,0,4,2
C Ross,0,85,4
A Brown,0,81,7
J Rose,0,31,2
D Williams,0,23,1
A Thompkins,0,21,4
M Drayton,0,19,1
H Maurisseau,0,8,1
C Hairston,0,7,1
R Smalling,0,56,7
D Barker,1,44,2
J Imatorbhebhe,2,42,4
R Bonner,1,28,1
T Sidney,0,25,5
J Williams,0,14,1
D Brown,0,9,1
K Sims,0,7,2
J Norwood,0,2,1
D Wright,1,111,7
M Kinsey,2,91,2
E Scott,1,63,4
W Jackson,0,55,7
T McCullouch,0,29,1
T McBride,0,23,3
J Walker,0,16,1
C Hunter,0,8,1
D Houston,0,50,4
T Tate,1,45,4
C Ratkovich,0,23,5
G Angel,0,19,3
E Carrera,0,12,3
G Wahee,0,2,1
J Drake,0,1,1
K Walker,0,-1,1
J Calhoun,2,105,8
S Bracey,0,50,3
N Gray,0,44,6
M Durant,1,39,3
E Pancol,1,39,1
D Harding Jr,0,32,2
A Young,0,31,4
B Brown,0,10,1
D Jackson,0,9,2
D Philyaw Johnson,0,5,1
E Bell,0,52,2
K Banks,0,33,3
Z Leslie,0,24,2
J Martin,0,2,1
B Proehl,1,68,7
D Pinnix,0,38,3
D Farrier,0,33,2
M Vines,0,22,2
D Mauney,0,18,2
J Hatfield,0,14,1
C Johnson,0,13,1
Z Byrd,0,3,1
I Gathings,0,83,4
C Awanna,0,42,3
A Alexander,0,15,3
D Harper,0,7,1
H Bryant,0,51,4
J Raine,0,47,5
T Harrison,0,29,2
L McCammon III,0,19,2
D Cousart,0,16,3
J Mitchell,0,15,2
G Davis,0,98,3
A Killins Jr,1,74,1
J Harris,1,57,1
K Ahmad,0,17,1
J Hescock,0,13,1
O Anderson,0,3,1
M Alexander,0,47,3
A Maloney,0,12,1
T Gaiter IV,0,7,1
L Jackson,0,93,6
K Fourtenbary,0,74,5
Q Jernighan,0,26,1
J Pearson,1,25,4
J Sloan,0,14,1
G Walker,0,9,2
V Jefferson,1,94,4
T Grimes,0,56,5
T Cleveland,1,52,3
R Wells,0,27,2
J Copeland,1,23,3
J Hammond,0,22,4
L Perine,0,15,3
F Swain,0,10,1
K Toney,0,6,2
N Wright,0,4,1
K Pitts,0,3,2
P Logan,0,59,5
J Horton,0,29,1
T Williams,0,22,4
R Williams II,0,15,3
C Dowell,0,12,1
L Young,0,3,1
T Terry,0,57,6
C Akers,1,55,5
D Matthews,1,47,7
T Harrison,1,43,3
O Wilson,0,36,3
T McKitty,0,21,2
K Gavin,0,16,2
W Thompson,0,7,1
C McDonald,0,0,1
J Pederson,1,85,6
X Brown,1,55,5
M McCray,0,52,6
J Hodoh,0,26,2
T Lamm,0,8,1
Z Jackson,0,7,1
B Batiste,0,5,1
J Johnson,0,3,1
D Grim,0,82,5
Z Pope,0,68,5
R Rivers,2,48,5
C Coleman,0,33,3
J Glaspie,0,14,1
J Rice,1,14,1
J Rodriguez,0,11,2
J Hokit,0,10,1
C Sutton,0,8,1
R Bateman,1,105,7
T Johnson,0,71,4
C Autman Bell,1,29,2
J Paulson,0,19,2
R Smith,0,10,1
C McCoy,1,143,10
S Pinckney,1,80,7
T Dixon,1,68,8
D Gentry,0,49,2
A Payne,1,20,1
R Carter,1,2,1
T Gordon,1,163,8
R Miller,1,60,2
D Abrams,1,52,2
R DeLuca,1,48,4
G Pickens,1,78,4
E Wolf,0,73,4
D Blaylock,1,48,3
J Cook,0,27,2
J FitzPatrick,0,22,1
D Robertson,1,21,3
M Landers,0,12,1
D Swift,0,9,1
W Erdman,0,2,1
D Green,1,101,5
J Bell,0,55,2
T Gray,0,35,2
A Hayes,0,24,2
S Turner,0,13,2
D McMillian,0,11,2
R Castille,0,8,1
B Sanchious,0,7,2
T Terrell,0,6,1
R Perkins,0,5,1
C Thomas,0,4,1
J Connor,0,-1,1
J McCray,0,-7,2
D Anderson,0,45,1
M Murray,0,13,2
K Hood,0,5,1
J Blair,1,78,5
E Edwards,0,73,4
D Young,1,71,5
S Bowman,0,36,5
A Miller,0,33,3
E Reed,0,13,1
O Jean Charles,0,3,1
A Brown,0,26,2
J Mason,0,15,3
T Davis,0,11,1
D Smith,0,10,1
A Sanders,0,6,1
M Carter,0,6,3
D Leonard,0,3,1
D Deveney,0,0,1
J Howard Jr,0,-1,1
M Wilcox,0,60,3
R St Felix,0,38,3
J Ford,1,23,4
B Miller,0,19,1
T Horne,0,14,1
E McDoom,0,8,3
J Phillips,0,7,1
J Ward,4,189,10
J Smart,0,81,6
C Byrd II,0,61,7
M Stovall,0,42,3
J Sharsh,0,42,3
D Furuta,0,6,1
I Hodgins,1,96,7
K Taylor,0,28,3
N Togiai,0,18,3
T Lindsey,0,15,1
A Pierce,0,12,1
K Corbin,1,62,4
J Singleton,0,28,4
M Stevenson,0,25,3
C Trahan,0,12,1
B Smith,0,8,1
S Creamer,0,5,1
K Walker,0,4,1
C Smith,0,0,1
T Wallace,1,77,5
K Mosley,1,54,1
C Johnson,0,29,2
T OConnor,0,28,1
J Jones,0,27,1
K Chriss,0,17,2
J Medrano Jr,0,9,1
T Mullins,0,7,1
J Scott,0,0,1
D Hale,1,110,5
W Philyor,0,75,4
R Walker Jr,1,64,1
P Hendershot,1,52,5
S Scott III,0,26,2
T Fryfogle,0,26,2
D Ellis,0,26,2
T Ivy Jr,0,24,3
S James,0,21,2
M Marshall,1,17,2
C Gest,0,3,1
J Sanguinetti,0,-3,1
J Sheehan,0,18,2
R Lofton,0,16,2
M Ray,0,10,2
J Hayes Benefield,0,8,1
K Pinkston Jr,0,6,1
E Rooks,0,5,1
C Walker,0,1,2
I Smith Marsette,2,113,4
T Tracy Jr,1,42,3
I Kelly Martin,0,25,1
B Smith,0,22,2
N Ragaini,0,21,3
M Sargent,0,12,2
O Martin,0,10,2
T Goodson,0,-1,2
I Pacheco,0,25,3
B Melton,0,17,1
I Washington,0,0,1
R Blackshear,0,-1,4
S Robinson Jr,0,45,4
J Sosinski,0,36,3
A Parchment,0,14,3
P Williams Jr,0,10,2
V Gardner,0,2,1
I Likely,0,46,2
J Heiligh,0,26,2
T Marable,1,20,1
J Miller,0,12,1
T Holmes,0,9,1
S Bell,0,6,1
M Knowles,2,99,5
W Gill,0,22,1
C Taylor,0,21,4
S Porter,0,12,1
D Schoen,0,12,1
J Youngblood,0,12,1
J Brown,0,10,1
R Rahmaan,0,34,1
B Denley,0,23,3
Q Morris,0,16,1
C Sims,0,4,2
A Dorris,0,2,1
P Motes,0,2,1
R Marlow III,0,1,1
N Sealey,0,-3,1
A Wagner,1,71,3
L Bowden Jr,1,54,7
T Wilson,0,32,1
K Upshaw,0,19,2
A Dailey Jr,0,14,1
A Rose,0,12,4
J Ali,0,11,1
J Rigg,0,9,1
A Jackson III,0,71,5
M Sexton,0,54,7
Q Williams,0,54,6
L Latu,1,49,4
D Drummond,0,40,3
H Beydoun,0,24,2
B Cannon,1,20,3
S Vann,0,13,2
G Oakes,0,12,2
J Bradley,2,110,6
N Johnson,0,19,1
J Bell,0,16,3
P LeBlanc,0,10,2
C Allen,0,9,1
T Ragas,0,8,1
J Williams,0,7,1
D Pauley,0,7,1
A Gandy Golden,0,70,6
D Stubbs,1,52,5
K Shaa,0,47,3
D King,0,29,5
F Hickson,0,8,1
K Coleman,0,7,1
J Huntley,0,6,1
J Marshall,0,59,2
C Atwell,1,53,2
D Fitzpatrick,1,32,3
D Peete,0,26,1
M Ford,2,26,3
K Wakefield,0,16,1
T Jackson,0,8,1
A Valiga,0,12,2
A Cabrera,0,11,2
M Wilcox Jr,0,10,1
K Dixon,0,9,2
C Sanchez,0,2,1
J Smith Jr,0,-2,1
G Hebert,1,68,3
C Powell,0,57,4
M Stanley,0,40,1
A Hardy,0,31,3
I Tucker,0,16,3
J Woodard,0,5,1
S Harris,0,3,2
R Richardson,1,63,4
L Rash,0,57,7
D Davis,0,46,5
Q Guice,0,31,3
D Johnson III,0,14,3
K Elder,0,11,1
D Brutton,0,9,2
J Nichols,0,8,1
D Jones,0,70,3
D Turner,0,53,2
A McFarland Jr,1,45,2
C Okonkwo,0,45,3
C Carriere,1,31,2
D Demus,0,25,3
T Mabry,1,22,4
J Funk,0,5,2
T Jackson,2,157,7
T Harris,0,85,5
M Neal,0,40,6
S Riley,1,38,5
A Hackett,0,8,1
N Johnson,0,2,4
Z Simon,0,60,3
S Emilus,0,50,3
J Britt,0,34,2
S Palmer,0,22,3
B Dingle,0,21,2
T Edwards,1,7,1
J Johnson Jr,0,4,1
J Williams Jr,1,103,3
D Davis,1,57,5
N Kilby,1,44,4
R Elliott,1,23,4
A Cox,0,18,1
J Garrett,0,11,1
J Burton,0,9,1
D Stewart Jr,1,185,10
C White,1,63,5
C Hayes,0,31,3
B Lewerke,0,17,1
M Dotson,1,16,2
E Collins,0,7,1
C Heyward,0,7,1
L Jefferson,0,5,1
K Mixon Jr,0,71,4
G Ricci,1,53,6
D Bussell,0,42,4
S Moore,0,41,4
R Selig,1,20,2
C Crooms,0,18,1
L Bellamy,0,13,3
C Cooper,0,12,1
B Borske,0,9,1
T Arnett,0,6,1
D Coxie,0,112,6
K Jones,0,75,2
J Magnifico,0,74,3
A Gibson,1,55,1
K Gainwell,1,38,4
C Fairman,0,11,1
T Taylor,0,10,1
P Williams,0,9,1
S Dykes,0,9,2
T Washington,0,3,1
K Watkins,0,2,1
H Register,0,48,2
T Bedford,0,22,2
C Mackey,0,13,1
J Houston,1,4,1
C Chaney,0,3,2
D Robinson,0,60,3
J Walker,0,60,2
D Johnson,0,19,1
Q Hardy,0,9,2
J Maye,0,7,1
M Thomas,0,4,2
S Huner,0,44,2
H Coleman,1,40,2
A Hicks,1,34,4
M Fleming,0,26,3
D Stafford,0,20,1
D Wilkes,0,18,3
A Browner,0,12,2
M McClurg,0,11,1
J Oden,0,5,2
T Kilpatrick,0,3,2
Q Cross,0,-5,1
R Bell,0,81,7
S McKeon,0,35,2
N Collins,0,32,2
N Eubanks,0,29,2
D Hill,0,25,1
T Black,0,24,3
Z Charbonnet,0,6,2
G Jackson,0,0,1
A Hobbs IV,0,43,2
E Moore,2,130,7
D Drummond,0,38,2
J Ealy,0,35,3
O Cooley,0,28,2
J Pellerin,0,15,2
T Knox,0,88,6
M Woods,0,84,6
C OGrady,0,45,3
T Burks,0,28,2
D Whaley,0,23,2
K Jackson,1,19,2
R Boyd,0,8,1
T Morris,0,8,1
D Warren,0,1,1
C Hayden,0,-4,1
A Okwuegbunam,2,42,2
J Knox,0,26,3
J Johnson,0,25,3
D Parker Jr,0,18,1
L Rountree III,0,16,2
T Badie,0,15,3
B Banister,1,5,2
J Nance,0,3,1
G Campbell,1,59,2
S James,0,35,5
T Bush,0,21,2
S Ryan,0,9,1
M Pettaway,0,7,2
T Simmons,0,5,1
M OLaughlin,0,4,1
K McKoy,0,1,2
O Mitchell,1,46,2
S Guidry,1,32,3
I Zuber,0,23,2
K Hill,0,19,2
A Williams,0,13,1
D Thomas,0,12,1
J Payton,0,10,1
D Jones,0,9,2
C Gardner,0,7,1
R Rivers,0,5,1
J Mitchell,1,94,6
T Jones,0,73,5
J Adams,1,56,4
T Terry,0,7,1
K Perkins,0,3,1
N McLaurin,0,1,1
D England Chisolm,1,80,1
J Pierce,1,74,5
T Lee,1,64,5
C Windham,1,64,4
Z Dobson,0,61,2
C Mobley,0,21,2
R Garnett,0,2,1
J Bruce,0,2,1
B Anderson,0,-1,1
C Rowland,2,202,11
S Newbold,0,55,4
D Johnson,0,9,1
M Cavitt,0,6,2
T Roberson,0,2,2
C Rosendahl,0,-15,1
D Brown,1,80,4
D Newsome,1,46,2
R Groves,0,41,3
A Green,0,39,1
B Corrales,0,33,3
M Carter,0,19,2
S Howell,0,18,1
C Tucker,0,16,1
M Harley,0,79,5
K Osborn,1,76,7
B Jordan,0,73,6
J Thomas,0,51,7
W Mallory,1,11,1
M Pope,0,8,1
M Irvin II,0,8,1
D Wiggins,0,3,1
D Dallas,0,0,1
C Angeline,1,47,4
D Autenrieth,0,40,3
T Hines,0,36,3
E Emezie,0,32,2
D Carter,0,21,2
K Lesane,0,19,2
T Pennix,0,16,2
T Thomas,0,13,2
C Powell,0,8,1
E Collins,0,-1,1
M Stribling,0,28,3
K Absolu,0,26,3
N Mullen,0,18,3
D Thorpe,0,11,1
C Young,0,7,2
A Phillips,0,5,1
D Spencer,0,3,2
B Victor,0,69,5
C Olave,0,60,2
K Hill,1,57,8
A Mack,0,24,3
J Gill,0,9,1
G Wilson,1,9,1
J Dobbins,0,5,1
J Harris,0,5,1
A Pierce,0,93,4
J Deguara,0,46,3
T Geddis,0,13,1
T Thomas,0,6,1
T Cloud,0,5,3
R Medaris,0,3,1
C Lamb,1,144,6
J Haselwood,1,78,3
T Bridges,1,43,3
A Miller,0,40,1
T Wease,1,34,2
C Rambo,1,30,3
D Stoops,0,17,1
A Stogner,0,15,2
N Basquine,0,12,1
J Hall,1,8,1
R Stevenson,0,2,1
K Case,1,68,6
D Greenhaw,0,40,3
K Henry,0,31,4
R Baker,0,28,4
C Vander Esch,1,27,1
L Falck,0,20,2
D Allen,0,19,3
W Eliodor,0,14,2
C Herrmann,0,12,2
C Kuchel,0,9,1
C Brooks,0,1,1
T Wallace,3,180,5
B Johnson,1,69,1
C Moore,1,59,1
J McCray,0,45,4
D Stoner,0,25,3
L Greenwood,0,12,3
L Anderson,0,8,1
L Carter,0,6,1
D Metcalf,0,6,2
J Morris,0,4,1
L Wolf,0,-1,1
T Begue,0,69,5
D Hicks,1,69,3
D Dunn,0,6,1
D Hudson,0,6,1
N Briscoe,0,5,1
C Sutton,0,2,1
J Breeland,1,112,4
B Addison,1,58,2
J Johnson III,0,49,4
D Davis,1,39,4
J Delgado,0,34,2
T Dye,0,21,2
D Felix,0,21,1
H Kampmoyer,1,21,1
R Bay,1,16,1
T Jeannis,0,14,1
J Redd,1,8,2
S Webb,0,4,1
S Dollars,0,4,1
B Aiello,1,1,1
K Moore,0,23,1
D Christian,0,22,2
B Putman,0,18,2
E Cooks,0,15,1
K Fossum,0,14,4
R Doubs,0,13,2
R Roberson,0,4,1
J Humphrey,0,3,2
J Kincaide,0,-3,1
M Ffrench,1,138,10
T Mack,0,57,3
W Gragg,0,38,4
A Mathews,0,30,2
T Tipton,0,27,2
N Griffin Stewart,0,22,3
A Davis,0,7,1
T Sibley Jr,0,2,1
J Buckner,0,60,4
O Allison,0,32,2
I Cox,0,32,2
C Odom,0,22,1
D Knock,0,19,1
S Hooks,0,11,2
T Walton,0,4,1
D Tuggle,0,0,1
J Ross,0,-3,1
J Dotson,2,109,4
P Freiermuth,2,99,8
K Hamler,0,62,3
J Shorter,0,9,1
A Nunn,0,113,5
Z Lefebvre,0,33,2
C Todd,0,31,2
D Johnson,0,27,3
J Patterson,0,19,1
D Lee,0,11,1
J Bourassa,1,6,1
L Smith Jr,0,5,1
R Moore,1,220,13
D Bell,0,82,4
J Sparks,1,65,2
A Anderson Jr,0,44,4
B Hopkins,2,41,3
P Durham,1,28,2
A Horvath,0,13,3
J Anthrop,0,9,2
M Wright,0,7,1
C Pierce,1,133,3
K Lipscomb,0,98,8
J Pinkney,0,61,3
J Shelton Mosley,0,32,4
C Johnson,1,31,3
K Vaughn,0,22,4
C Bolar,0,16,2
J Bostic,0,13,2
K Brooks,0,10,1
J Winrow,0,4,1
K Baker,1,41,2
T Minter,0,33,4
J Tolbert,0,16,1
D Flenord,0,15,2
C Sutherland,0,13,1
B Crum,0,5,1
J Thomas,0,2,1
K Richey,0,46,4
K Young,0,27,3
W Newman,1,19,4
K Gates,0,12,1
D Crowell,0,12,2
D Bowie,0,7,1
B Edwards,2,112,5
K Markway,0,37,4
O Smith,0,28,2
J Vann,0,23,3
N Muse,0,22,2
T Feaster,0,19,3
R Dowdle,0,16,2
S Smith,0,13,2
D Joyner,0,12,1
K Toney,0,0,1
J Williams,1,45,3
T Wilson,0,31,4
K Brown,0,20,1
G Wall,0,19,3
R Harris,0,17,2
D Jones,0,14,2
I Stephens,0,13,3
C Reid,0,13,2
K Chatmon,0,9,2
I Ross,0,7,2
Q Caballero,0,5,1
J Dunbar,0,2,1
B Gaither,0,68,5
B Humphreys,0,52,4
J Braddock,1,44,3
D Deese,0,33,3
I Hamilton,0,18,3
D Packer,0,9,2
J Blackwell,0,9,1
S Crawford Jr,0,137,9
K Stokes,0,46,2
D Carter,1,45,2
J Santana,0,33,3
K Johnson,0,18,3
J Johnson,0,3,1
S Brooks,0,1,1
J Proche,1,115,7
R Roberson Jr,2,94,6
T Page,0,40,1
K Granson,0,16,2
J Bell,0,12,1
X Jones,0,10,2
M Gailliard,0,8,1
K Freeman,0,-3,1
J Darden,1,59,6
M Lawrence,1,44,5
G White,0,23,3
J Shorter,0,18,1
N Smith,0,17,2
K Smith,0,13,2
T Siggers,0,9,1
D Torrey,0,2,2
J Jennings,2,88,4
J Palmer,0,56,4
M Callaway,0,22,4
D Wood Anderson,0,5,1
E Gray,0,5,2
T Chandler,0,0,2
M Simon,0,127,7
M Bushman,0,40,2
A Hifo,0,15,2
L Katoa,0,15,1
G Romney,0,15,2
T Shumway,1,14,1
T Williams,0,8,3
D Milne,0,-2,1
D Duvernay,2,154,12
B Eagles,1,116,5
C Johnson,0,49,3
K Ingram,0,32,5
J Smith,1,20,1
R Johnson,0,17,3
S Ehlinger,0,8,1
R Leitao,0,7,1
C Brewer,0,6,1
J Jefferson,3,163,9
J Chase,0,147,8
T Marshall Jr,1,123,6
T Moss,0,15,1
C Edwards Helaire,0,15,4
R McMath,0,5,1
L Fournette,0,3,2
H White,0,96,10
J Sheread,1,79,4
J Haydel,0,66,5
T Graham Jr,0,46,5
M Hilts,0,43,2
M Hays,0,25,2
C Twyford,0,21,4
A Taylor,0,18,1
G Gentry,0,44,1
J Marcotte,0,22,1
J Harshman,0,14,1
A Conway,0,11,3
A Eberhardt,0,7,1
J Okwoli,0,5,1
T Vasher,2,78,6
D Rigdon,1,66,4
T Henry,0,32,5
R Turner,0,30,4
D Thompson,0,20,3
M Mannix,0,18,2
X White,0,7,1
K Carter,0,5,1
M Royals,0,5,1
C Leggett,0,4,1
S Thompson,0,3,2
A Shyne,0,-4,1
D Cooper,0,26,2
J Trussell,0,13,1
T Wolf,0,8,3
K Johnson,0,7,1
D Asiasi,0,43,4
G Dulcich,1,37,3
D Felton,0,36,7
K Phillips,0,35,3
J Erwin,0,29,3
M Martinez,0,14,1
C Cota,0,3,1
J Kelley,0,2,2
K Smith,1,131,7
J Matthews,0,59,5
J Washington,0,34,4
J Byrd,0,32,4
P Houston,0,19,1
C Jasmin,0,11,1
E Kothe,0,7,1
R Grimes,1,74,3
S Jenkins,0,20,2
G Fauolo Sr,0,7,2
P Ballard,0,5,1
M Stevenson,0,5,1
C Williams,0,3,1
T Collins,0,-2,1
O Bayless,1,149,6
K Merritt,1,52,4
B Bowling,0,40,5
J Adams Jr,0,36,4
B Ogbebor,0,7,1
R Tyler,0,5,1
M Murray,0,-5,1
T Vaughns,1,106,5
A St Brown,2,97,8
M Pittman Jr,0,82,6
D London,0,62,3
D Williams,0,11,1
M McClain,0,10,2
V Malepeai,0,6,2
S Carr,0,3,1
C Parkinson,0,89,7
C Wedington,1,67,5
C Scarlett,0,27,2
A Jones,0,19,2
O St Brown,0,19,2
N Peat,0,11,1
S Harrington,0,5,1
H Heimuli,0,2,1
D Maddox,0,-2,1
B Thompson,0,66,2
J Dixon,1,46,4
D Vickers,0,29,2
B Kuithe,0,26,1
B Covey,0,24,2
D Simpkins,0,22,2
H Thedford,0,1,1
S Tears,1,112,5
