longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
15,Stephen Alexander,0,0,26,2,
7,Cory Schlesinger,0,0,7,1,
37,Nate Burleson,0,2,134,5,
82,Randy Moss,0,1,102,4,
30,Michael Bennett,0,0,51,3,
9,Jermaine Wiggins,0,0,39,6,
28,Moe Williams,0,0,28,1,
10,Sean Berton,0,0,23,3,
14,Onterrio Smith,0,0,18,2,
9,Marcus Robinson,0,0,9,1,
23,Javon Walker,0,0,152,11,
32,Donald Driver,1,1,74,4,
21,Antonio Chatman,0,1,48,4,
31,Robert Ferguson,0,0,43,2,
12,Ahman Green,0,0,11,2,
10,Tony Fisher,0,0,10,1,
7,Bubba Franks,0,0,10,2,
7,Ben Steele,0,0,10,2,
9,Nicolas Luchey,0,0,9,1,
0,William Henderson,0,0,0,1,
31,Jimmy Smith,0,2,87,4,
11,Reggie Williams,0,0,11,1,
6,Troy Edwards,0,0,10,2,
10,Todd Yoder,0,0,10,1,
3,Kyle Brady,0,0,3,1,
22,Reggie Wayne,0,0,88,8,
29,Marvin Harrison,0,1,73,5,
31,Marcus Pollard,0,0,34,2,
23,Edgerrin James,0,0,23,1,
7,Brandon Stokley,0,0,18,3,
13,Dallas Clark,0,0,13,1,
24,Todd Heap,0,1,58,4,
33,Travis Taylor,0,0,39,2,
10,Kevin Johnson,0,0,33,4,
11,Chester Taylor,0,0,20,2,
11,Jamal Lewis,0,0,17,2,
17,Clarence Moore,0,0,17,1,
10,Darnell Dinkins,0,0,10,1,
7,Terry Jones,0,0,7,1,
6,Jamel White,0,0,6,1,
3,Alan Ricard,0,0,3,1,
42,Eddie Kennison,0,2,101,7,
48,Samie Parker,0,1,84,3,
21,Tony Gonzalez,0,0,44,3,
14,Dante Hall,0,0,17,2,
11,Tony Richardson,0,0,11,1,
9,Jason Dunn,0,0,9,1,
22,Rod Smith,0,1,75,6,
58,Tatum Bell,0,0,58,1,
10,Triandos Luke,0,0,40,5,
21,Ashley Lelie,0,0,37,3,
16,Jeb Putzier,0,0,30,3,
15,Garrison Hearst,0,0,15,1,
12,Reuben Droughns,0,0,14,2,
14,Darius Watts,0,0,14,1,
9,Dwayne Carswell,0,0,9,1,
34,Jerald Sowell,0,0,83,5,
32,Santana Moss,0,2,79,5,
21,Justin McCareins,0,1,40,3,
10,LaMont Jordan,0,0,18,2,
17,Chris Baker,0,0,17,1,
15,Jerricho Cotchery,0,0,15,1,
1,BJ Askew,0,0,1,1,
18,Darrell Jackson,0,0,45,4,
20,Itula Mili,0,0,43,4,
14,Bobby Engram,0,0,39,4,
12,Jerry Rice,0,1,25,3,
11,Shaun Alexander,0,0,19,4,
17,Ryan Hannam,0,0,17,1,
7,Mack Strong,0,0,7,1,
6,Jerramy Stevens,0,1,6,1,
19,Brian Westbrook,0,0,78,8,
17,LJ Smith,0,0,41,4,
19,Todd Pinkston,0,0,34,2,
20,Terrell Owens,0,0,24,2,
18,Chad Lewis,0,1,20,2,
17,Dorsey Levens,0,0,17,1,
9,Josh Parry,0,0,9,1,
17,Jason Witten,0,0,66,6,
28,Keyshawn Johnson,0,1,61,5,
14,Julius Jones,0,0,21,2,
13,Quincy Morgan,0,0,19,2,
9,Richie Anderson,0,0,9,1,
36,Jerry Porter,0,3,148,8,
57,Alvis Whitted,0,0,61,2,
45,Doug Gabriel,0,1,52,2,
24,Tim Johnson,0,1,49,3,
21,Justin Fargas,0,0,21,1,
14,Chris Hetherington,0,0,14,1,
11,Zack Crockett,0,0,11,1,
9,Amos Zereoue,0,0,11,2,
4,Doug Jolley,0,0,4,1,
23,Drew Bennett,0,2,160,13,
32,Derrick Mason,0,1,121,9,
27,Ben Troupe,0,1,75,6,
31,Eddie Berlin,0,0,69,3,
17,Antowain Smith,0,0,38,4,
22,Troy Fleming,0,0,21,2,
6,Robert Holcombe,0,0,6,1,
4,Shad Meier,0,0,2,2,
23,Michael Clayton,0,0,53,4,
15,Joey Galloway,0,1,18,2,
17,Tim Brown,0,0,17,1,
6,Michael Pittman,0,0,10,2,
5,Mike Alstott,0,0,5,1,
5,Ken Dilger,0,0,5,1,
5,Joe Jurevicius,0,0,5,1,
5,Dave Moore,0,0,5,1,
25,Joe Horn,0,1,64,4,
22,Donte Stallworth,0,1,29,2,
13,Aaron Stecker,0,0,26,3,
22,Boo Williams,0,0,22,2,
15,Jerome Pathon,0,0,15,1,
9,Deuce McAllister,0,0,9,1,
4,Mike Karney,0,0,4,1,
15,Sammy Morris,0,0,46,6,
17,Marty Booker,0,0,35,4,
21,Derrius Thompson,0,1,31,2,
11,Randy McMichael,0,0,29,4,
11,Chris Chambers,0,0,24,3,
15,Bryan Gilmore,0,0,24,2,
9,Donald Lee,0,0,9,1,
23,Deion Branch,0,0,44,3,
20,David Patten,0,0,40,4,
31,Kevin Faulk,0,1,31,1,
12,Daniel Graham,0,1,24,3,
7,Patrick Pass,0,0,17,3,
8,Christian Fauria,0,0,8,1,
6,Troy Brown,0,0,6,1,
2,Corey Dillon,0,1,1,2,
68,Nate Burleson,0,1,110,2,
38,Michael Bennett,0,1,67,3,
20,Jermaine Wiggins,0,0,37,4,
18,Randy Moss,0,1,30,2,
11,Sean Berton,0,0,24,3,
14,Moe Williams,0,0,14,1,
3,Marcus Robinson,0,0,3,1,
34,Donald Driver,0,1,162,11,
31,Javon Walker,0,1,90,5,
21,Tony Fisher,0,0,31,4,
14,Ahman Green,0,0,26,4,
22,Bubba Franks,0,1,22,1,
14,Antonio Chatman,0,0,19,2,
9,Andrae Thurman,0,0,12,2,
3,William Henderson,0,0,3,1,
26,Tony Gonzalez,0,2,124,11,
21,Eddie Kennison,0,0,79,6,
14,Chris Horn,0,0,43,4,
15,Larry Johnson,0,0,43,4,
14,Samie Parker,0,0,35,3,
10,Dante Hall,0,0,14,2,
13,Jason Dunn,0,0,13,1,
7,Tony Richardson,0,0,7,1,
43,Jerry Porter,0,1,57,4,
25,Tim Johnson,0,0,52,3,
12,Amos Zereoue,0,0,38,4,
32,Alvis Whitted,0,1,32,1,
11,JR Redmond,0,0,23,3,
11,Doug Gabriel,0,0,11,1,
8,Doug Jolley,0,0,8,1,
-4,Justin Fargas,0,0,-4,1,
37,Derrick Mason,0,0,65,4,
18,Drew Bennett,0,0,26,2,
15,Ben Troupe,0,0,24,3,
10,Eddie Berlin,0,0,19,2,
3,Antowain Smith,0,0,3,1,
45,Ashley Lelie,0,0,88,3,
34,Jeb Putzier,0,0,60,4,
17,Rod Smith,0,1,58,6,
23,Reuben Droughns,0,1,30,2,
15,Darius Watts,0,0,29,2,
14,Dwayne Carswell,0,0,14,1,
12,Tatum Bell,0,0,12,1,
11,Patrick Hape,0,0,12,2,
19,TJ Houshmandzadeh,0,0,64,5,
10,Chad Johnson,0,2,46,8,
21,Kenny Watson,0,0,21,1,
11,Rudi Johnson,0,0,13,2,
13,Matt Schobel,0,0,13,1,
13,Kelley Washington,0,0,13,1,
10,Kevin Walter,0,0,10,1,
6,Jeremi Johnson,0,0,6,1,
27,Jeremy Shockey,0,0,64,6,
20,Ike Hilliard,0,0,46,4,
16,Amani Toomer,0,0,35,3,
25,David Tyree,0,0,35,2,
8,Tiki Barber,0,0,14,2,
5,Jim Finn,0,0,7,2,
20,Keyshawn Johnson,0,0,84,9,
39,Patrick Crayton,0,1,54,2,
14,Jason Witten,0,0,50,6,
14,Darian Barnes,0,0,22,2,
10,Julius Jones,0,0,10,2,
7,Richie Anderson,0,0,7,1,
7,Quincy Morgan,0,0,7,1,
32,Laveranues Coles,0,0,53,7,
27,Taylor Jacobs,0,0,37,2,
9,Rod Gardner,0,0,31,5,
11,Chris Cooley,0,0,24,3,
8,Brian Kozlowski,0,0,8,1,
5,Robert Royal,0,1,5,1,
28,Reggie Swinton,0,0,42,2,
26,Roy Williams,0,0,33,3,
27,Casey Fitzsimmons,0,0,27,1,
12,Shawn Bryson,0,0,24,4,
11,Az Zahir Hakim,0,0,16,2,
13,Stephen Alexander,0,0,13,1,
8,Kevin Jones,0,0,8,1,
3,Tai Streets,0,0,3,1,
28,Thomas Jones,0,0,34,4,
13,Bobby Wade,0,0,27,4,
15,Jason McKie,0,1,21,5,
6,Desmond Clark,0,0,12,2,
7,David Terrell,0,0,10,2,
7,Dustin Lyman,0,0,7,1,
3,Bernard Berrian,0,0,3,1,
0,Adrian Peterson,0,0,0,1,
30,Brandon Stokley,0,1,123,7,
30,Marvin Harrison,0,0,111,6,
35,Reggie Wayne,0,0,61,3,
11,Edgerrin James,0,0,41,5,
9,Dallas Clark,0,0,23,3,
17,Ben Hartsock,0,0,21,2,
3,James Mungro,0,1,3,1,
23,Eric Parker,0,1,103,7,
74,LaDainian Tomlinson,0,1,95,5,
20,Antonio Gates,0,1,49,7,
30,Kassim Osgood,0,0,43,2,
12,Troy Edwards,0,0,24,3,
12,Jimmy Smith,0,0,17,2,
9,Ernest Wilford,0,0,9,1,
5,David Allen,0,0,5,1,
4,Kyle Brady,0,0,4,1,
0,LaBrandon Toefield,0,0,-5,2,
16,Andre Johnson,0,1,46,4,
19,Jabar Gaffney,0,0,39,3,
16,D Davis,0,0,31,4,
8,Derick Armstrong,0,0,8,1,
7,Billy Miller,0,0,7,1,
11,Randy McMichael,0,0,59,9,
18,Derrius Thompson,0,1,34,2,
11,Marty Booker,0,0,31,4,
10,Chris Chambers,0,0,25,3,
13,Bryan Gilmore,0,0,13,1,
5,Jamar Martin,0,0,5,1,
6,Sammy Morris,0,0,5,3,
2,Travis Minor,0,0,4,2,
58,Dennis Northcutt,0,1,114,4,
27,Steve Heiden,0,0,27,1,
8,Antonio Bryant,0,0,15,2,
4,Lee Suggs,0,0,4,1,
1,Keith Heinrich,0,0,1,1,
30,Joe Horn,0,0,76,5,
39,Donte Stallworth,0,1,62,2,
35,Jerome Pathon,0,0,49,3,
21,Boo Williams,0,0,21,1,
19,Ernie Conwell,0,0,19,1,
59,Warrick Dunn,0,0,87,6,
18,Peerless Price,0,0,49,6,
14,Brian Finneran,0,0,38,3,
12,Dwayne Blakley,0,0,12,1,
2,Dez White,0,0,2,1,
36,Justin McCareins,0,0,76,5,
20,Wayne Chrebet,0,0,51,4,
22,Curtis Martin,0,0,44,5,
17,Santana Moss,0,1,32,2,
18,Jerricho Cotchery,0,0,18,1,
11,LaMont Jordan,0,0,16,3,
8,Jerald Sowell,0,0,15,2,
21,Deion Branch,0,1,82,7,
35,David Givens,0,0,64,2,
23,Christian Fauria,0,0,44,3,
17,Patrick Pass,0,0,32,5,
16,Daniel Graham,0,1,30,2,
7,Corey Dillon,0,0,12,2,
36,Plaxico Burress,0,1,97,3,
33,Antwaan Randle El,0,0,55,3,
24,Jerame Tuman,0,1,26,2,
8,Hines Ward,0,0,21,3,
9,Jerome Bettis,0,0,13,2,
9,Dan Kreider,0,0,9,1,
0,Verron Haynes,0,0,0,1,
22,Randy Hymes,0,0,55,4,
13,Todd Heap,0,0,34,3,
19,Terry Jones,0,0,24,3,
14,Jamal Lewis,0,0,16,2,
11,Chester Taylor,0,0,16,2,
14,Kevin Johnson,0,0,14,1,
7,Alan Ricard,0,0,13,2,
5,Darnell Dinkins,0,0,5,1,
53,Darrell Jackson,0,0,101,6,
18,Ryan Hannam,0,0,18,1,
3,Bobby Engram,0,0,3,1,
3,Maurice Morris,0,0,3,1,
3,Jerramy Stevens,0,0,3,1,
31,Anquan Boldin,0,1,107,7,
29,Larry Fitzgerald,0,2,70,4,
18,Bryant Johnson,0,0,41,4,
16,Obafemi Ayanbadejo,0,0,34,4,
5,Freddie Jones,0,0,5,1,
-9,Josh Scobey,0,0,-9,1,
14,Brandon Lloyd,0,0,25,2,
18,Cedrick Wilson,0,0,18,1,
9,Eric Johnson,0,0,17,2,
17,Rashaun Woods,0,0,17,1,
15,Maurice Hicks,0,0,15,1,
12,Curtis Conway,0,0,12,1,
5,Terry Jackson,0,0,5,1,
33,Lee Evans,0,2,92,8,
16,Eric Moulds,0,0,81,8,
14,Willis McGahee,0,0,14,1,
9,Josh Reed,0,0,11,2,
11,Jonathan Smith,0,0,11,1,
5,Rod Trafford,0,0,5,1,
3,Daimon Shelton,0,0,3,1,
-1,Shaud Williams,0,0,-1,1,
20,Joey Galloway,0,1,98,9,
22,Michael Clayton,0,2,66,4,
20,Joe Jurevicius,0,0,66,6,
20,Mike Alstott,0,0,37,3,
11,Ken Dilger,0,0,23,3,
6,Michael Pittman,0,0,13,3,
10,Dave Moore,0,0,10,1,
8,Tim Brown,0,0,8,1,
23,Muhsin Muhammad,0,2,115,8,
22,Nick Goings,0,0,39,4,
16,Kris Mangum,0,0,25,2,
14,Mike Seidman,0,1,16,2,
9,Brad Hoover,0,0,9,1,
6,Ricky Proehl,0,0,6,1,
4,Keary Colbert,0,1,4,1,
26,Isaac Bruce,0,1,98,8,
16,Torry Holt,0,0,75,7,
30,Kevin Curtis,0,0,35,2,
9,Shaun McDonald,0,0,9,1,
4,Joey Goodspeed,0,0,4,1,
4,Brandon Manumaleuna,0,0,4,1,
21,Freddie Mitchell,0,1,28,2,
23,Dorsey Levens,0,0,23,1,
13,Thomas Tapeh,0,0,15,2,
6,Greg Lewis,0,0,6,1,
5,Reno Mahe,0,0,5,1,
5,Billy McMullen,0,0,5,1,
16,Larry Fitzgerald,0,0,36,3,
12,Anquan Boldin,0,0,31,3,
14,Freddie Jones,0,0,18,2,
11,Emmitt Smith,0,0,13,2,
7,Bryant Johnson,0,0,9,2,
8,Karl Williams,0,0,8,1,
6,Obafemi Ayanbadejo,0,0,5,2,
-5,Josh McCown,0,0,-5,1,
75,Michael Clayton,0,1,86,2,
22,Joey Galloway,0,0,48,3,
20,Michael Pittman,0,0,30,3,
8,Joe Jurevicius,0,0,20,3,
12,Mike Alstott,0,0,15,2,
15,Nate Lawrie,0,0,15,1,
7,Billy Baber,0,0,7,1,
3,Ken Dilger,0,0,3,1,
17,Daniel Wilcox,0,0,72,6,
18,Darnell Dinkins,0,0,25,2,
16,Randy Hymes,0,0,19,2,
14,Clarence Moore,0,0,14,1,
7,Kevin Johnson,0,0,11,2,
1,Terry Jones,0,1,1,1,
76,Chris Chambers,0,1,146,4,
37,Bryan Gilmore,0,0,47,3,
14,Donald Lee,0,0,25,3,
13,Sammy Morris,0,0,13,1,
13,Derrius Thompson,0,0,13,1,
8,Ronald Bellamy,0,0,8,1,
7,Travis Minor,0,0,7,1,
3,Randy McMichael,0,0,5,2,
56,Lee Evans,0,0,63,2,
21,Sam Aiken,0,0,52,4,
12,Eric Moulds,0,0,37,4,
7,Ryan Neufeld,0,0,15,3,
10,Rod Trafford,0,0,10,1,
7,Willis McGahee,0,0,7,1,
5,Daimon Shelton,0,0,5,1,
23,Antwaan Randle El,0,1,81,7,
24,Lee Mays,0,0,24,1,
6,Hines Ward,0,0,11,2,
5,Willie Parker,0,0,4,2,
21,Muhsin Muhammad,0,2,95,6,
16,Nick Goings,0,0,63,6,
17,Kris Mangum,0,0,51,6,
20,Keary Colbert,0,0,39,2,
27,Mike Seidman,1,0,34,2,
22,Ricky Proehl,0,0,25,2,
38,Jerome Pathon,0,0,78,4,
44,Joe Horn,0,1,75,4,
21,Donte Stallworth,0,0,31,3,
18,Boo Williams,0,0,18,1,
14,Deuce McAllister,0,0,14,1,
0,Ernie Conwell,0,0,0,1,
63,David Terrell,0,0,99,4,
12,Bobby Wade,0,0,27,4,
17,Bernard Berrian,0,0,23,2,
8,Desmond Clark,0,0,20,3,
8,Dustin Lyman,0,0,13,2,
8,Jason McKie,0,0,10,2,
11,Thomas Jones,0,0,4,3,
43,Javon Walker,0,1,82,3,
17,Bubba Franks,0,1,59,4,
38,William Henderson,0,1,53,2,
48,Donald Driver,0,0,48,1,
27,Ben Steele,0,0,27,1,
16,Tony Fisher,0,0,23,3,
23,Ahman Green,0,0,23,1,
12,Antonio Chatman,0,0,12,1,
17,Rod Smith,0,0,76,6,
38,Ashley Lelie,0,1,70,3,
24,Jeb Putzier,0,0,67,3,
15,Tatum Bell,0,0,16,2,
9,Dwayne Carswell,0,0,9,1,
6,Patrick Hape,0,1,8,2,
71,Reggie Wayne,0,1,90,3,
9,Marvin Harrison,0,1,33,5,
7,Ben Hartsock,0,0,12,2,
7,Brad Pyatt,0,0,12,2,
6,James Mungro,0,0,11,2,
7,Aaron Moorehead,0,0,7,1,
5,Troy Walters,0,0,5,1,
4,Dallas Clark,0,0,4,1,
25,Jed Weaver,0,0,62,4,
20,Christian Fauria,0,0,37,3,
22,David Givens,0,0,30,2,
23,David Patten,0,0,23,1,
8,Deion Branch,0,1,22,3,
8,Patrick Pass,0,0,22,5,
18,Corey Dillon,0,0,18,1,
10,Bethel Johnson,0,0,15,2,
6,Troy Brown,0,0,6,1,
1,Mike Vrabel,0,1,1,1,
59,Rashaun Woods,0,0,76,3,
14,Curtis Conway,0,0,44,4,
12,Eric Johnson,0,0,28,3,
8,Kevan Barlow,0,0,11,2,
6,Steve Bush,0,1,10,2,
14,Maurice Hicks,0,0,10,2,
7,Cedrick Wilson,0,0,7,1,
3,Aaron Walker,0,0,3,1,
15,David Tyree,0,1,71,7,
13,Marcellus Rivers,0,0,24,3,
8,Ike Hilliard,0,0,22,3,
23,Tiki Barber,0,1,21,3,
4,Visanthe Shiancoe,0,1,6,2,
23,Jason Witten,1,1,77,8,
19,Patrick Crayton,0,0,58,5,
37,Julius Jones,0,0,46,5,
11,Quincy Morgan,0,0,28,3,
18,Keyshawn Johnson,0,0,18,1,
4,Lousaka Polite,0,0,4,1,
28,Freddie Mitchell,0,1,76,6,
30,Reno Mahe,0,0,62,8,
22,Greg Lewis,0,0,53,6,
31,LJ Smith,0,0,37,2,
14,Mike Bartrum,0,0,27,3,
15,Billy McMullen,0,0,19,2,
8,Eric McCoo,0,0,15,2,
0,Josh Parry,0,0,-2,2,
20,TJ Houshmandzadeh,0,1,71,6,
27,Chad Johnson,0,0,67,5,
9,Kenny Watson,0,0,9,1,
4,Jeremi Johnson,0,0,4,1,
4,Matt Schobel,0,0,4,1,
3,Kelley Washington,0,0,3,1,
2,Tony Stewart,0,0,2,1,
27,Jerry Porter,0,0,35,3,
19,Doug Jolley,0,0,34,2,
16,Doug Gabriel,0,0,30,2,
9,Amos Zereoue,0,0,18,3,
5,Zack Crockett,0,0,12,3,
10,Alvis Whitted,0,0,10,1,
3,JR Redmond,0,0,3,1,
46,Ernest Wilford,0,0,56,2,
16,LaBrandon Toefield,0,0,26,2,
9,Jimmy Smith,0,0,22,3,
12,Troy Edwards,0,0,21,3,
15,Marc Edwards,0,0,15,1,
8,Kyle Brady,0,0,8,1,
5,Todd Yoder,0,0,8,2,
-7,Byron Leftwich,0,0,-7,1,
29,Ryan Krause,0,1,81,5,
28,Kassim Osgood,0,0,55,2,
27,Malcom Floyd,0,1,49,3,
14,Andrew Pinnock,0,0,26,3,
13,Justin Peelle,0,0,13,1,
7,Michael Turner,0,0,8,4,
32,Tony Gonzalez,0,0,144,14,
40,Larry Johnson,0,1,115,8,
37,Eddie Kennison,0,0,73,4,
8,Samie Parker,0,0,18,3,
7,Chris Horn,0,0,12,2,
8,Tony Richardson,0,0,8,1,
3,Jason Dunn,0,0,3,1,
23,Bobby Engram,0,0,79,6,
16,Itula Mili,0,0,37,3,
8,Darrell Jackson,0,1,18,3,
9,Shaun Alexander,0,0,15,2,
8,Ryan Hannam,0,0,14,2,
11,Jerramy Stevens,0,1,14,2,
5,Mack Strong,0,0,8,2,
6,Maurice Morris,0,0,6,1,
17,Peerless Price,0,1,46,7,
26,Brian Finneran,0,1,45,3,
14,Fred McCrary,0,0,23,2,
12,Warrick Dunn,0,0,20,3,
11,TJ Duckett,0,0,11,1,
9,Dez White,0,0,9,1,
7,Michael Jenkins,0,0,8,2,
6,George Layne,0,0,6,1,
44,Torry Holt,0,2,116,7,
34,Kevin Curtis,0,0,99,6,
27,Isaac Bruce,0,1,86,5,
22,Steven Jackson,0,0,51,4,
33,Shaun McDonald,0,0,35,2,
26,Brandon Manumaleuna,0,0,32,2,
14,Dane Looker,0,0,14,1,
11,Marshall Faulk,0,0,11,1,
6,Joey Goodspeed,0,0,6,1,
17,Justin McCareins,0,0,62,6,
12,Santana Moss,0,0,28,4,
11,Curtis Martin,0,0,22,2,
13,Wayne Chrebet,0,0,18,2,
10,Jerricho Cotchery,0,0,15,2,
14,Anthony Becht,0,0,14,1,
9,Jerald Sowell,0,0,13,2,
8,Chris Baker,0,1,8,1,
1,LaMont Jordan,0,0,1,1,
33,Ben Troupe,0,0,75,4,
32,Drew Bennett,0,1,50,2,
19,Derrick Mason,0,0,48,4,
9,Antowain Smith,0,0,16,3,
9,Troy Fleming,0,0,12,3,
11,Eddie Berlin,0,0,11,1,
5,Erron Kinney,0,0,5,1,
17,Stephen Alexander,0,0,66,6,
22,Shawn Bryson,0,0,63,9,
29,Roy Williams,0,1,62,4,
27,Kevin Jones,0,0,44,4,
26,Scott Vines,0,0,40,2,
14,Reggie Swinton,0,0,25,3,
21,Cory Schlesinger,0,1,23,2,
12,David Kircus,0,0,18,2,
5,Casey Fitzsimmons,0,0,5,1,
16,D Davis,0,0,42,5,
15,Corey Bradford,0,0,24,2,
10,Billy Miller,0,0,20,3,
8,Jonathan Wells,0,1,14,2,
8,Andre Johnson,0,0,13,2,
11,Jabar Gaffney,0,0,11,1,
6,Derick Armstrong,0,0,6,1,
24,Antonio Bryant,0,0,87,7,
48,Dennis Northcutt,0,0,85,5,
10,Lee Suggs,0,0,23,3,
11,Steve Heiden,0,1,20,2,
8,Andre King,0,0,8,1,
5,Aaron Shea,0,0,5,2,
31,James Thrash,0,0,81,5,
45,Taylor Jacobs,0,0,56,3,
20,Laveranues Coles,0,0,37,3,
12,Chris Cooley,0,1,24,3,
9,Rod Gardner,0,0,9,1,
5,Ladell Betts,0,0,5,1,
4,Robert Royal,0,1,4,1,
28,Randy Moss,0,1,66,5,
16,Jermaine Wiggins,0,0,58,7,
38,Marcus Robinson,0,1,51,3,
17,Nate Burleson,0,0,49,4,
24,Onterrio Smith,1,0,43,4,
12,Michael Bennett,0,0,24,3,
8,Moe Williams,0,0,8,1,
23,Darrell Jackson,0,1,128,12,
22,Itula Mili,0,0,98,6,
15,Koren Robinson,0,0,40,4,
19,Bobby Engram,0,1,34,3,
25,Shaun Alexander,0,0,25,1,
16,Jerramy Stevens,0,0,16,1,
52,Torry Holt,0,1,108,6,
50,Kevin Curtis,0,0,107,4,
21,Isaac Bruce,0,0,40,3,
31,Shaun McDonald,0,0,31,1,
17,Cameron Cleeland,0,1,17,1,
12,Marshall Faulk,0,0,12,2,
-2,Steven Jackson,0,0,-2,1,
16,Eric Parker,0,0,93,9,
44,Antonio Gates,0,1,89,6,
10,LaDainian Tomlinson,0,0,53,9,
26,Keenan McCardell,0,1,50,4,
20,Justin Peelle,0,0,34,3,
47,Santana Moss,0,1,100,4,
21,Justin McCareins,0,0,87,8,
23,Curtis Martin,0,0,47,4,
13,LaMont Jordan,0,0,18,3,
13,Anthony Becht,0,1,13,1,
4,Chris Baker,0,0,7,2,
7,Jonathan Carter,0,0,7,1,
49,Reggie Wayne,0,2,221,10,
31,Dallas Clark,0,1,112,6,
24,Marvin Harrison,0,0,51,4,
21,Brandon Stokley,0,0,33,2,
25,Marcus Pollard,0,0,28,2,
6,Edgerrin James,0,0,11,2,
2,James Mungro,0,1,2,1,
30,Rod Smith,0,1,99,7,
35,Jeb Putzier,0,1,67,3,
14,Tatum Bell,0,0,32,4,
9,Reuben Droughns,0,0,28,4,
21,Ashley Lelie,0,0,27,2,
15,Dwayne Carswell,0,0,15,1,
6,Patrick Hape,0,0,8,2,
8,Darius Watts,0,0,8,1,
16,Donald Driver,0,0,78,7,
28,Bubba Franks,0,1,32,2,
17,William Henderson,0,0,27,3,
21,Javon Walker,0,0,27,2,
15,Antonio Chatman,0,0,25,2,
14,Ahman Green,0,0,16,2,
6,Nicolas Luchey,0,0,10,2,
5,Tony Fisher,0,0,1,2,
68,Moe Williams,0,1,72,2,
34,Randy Moss,0,2,70,4,
29,Nate Burleson,0,1,60,4,
13,Jermaine Wiggins,0,0,32,3,
16,Onterrio Smith,0,0,22,2,
9,Michael Bennett,0,0,12,2,
12,Kelly Campbell,0,0,12,1,
4,Marcus Robinson,0,0,4,1,
18,Hines Ward,0,1,105,10,
17,Plaxico Burress,0,0,28,2,
21,Jerome Bettis,0,0,21,1,
11,Lee Mays,0,0,19,2,
6,Antwaan Randle El,0,0,6,1,
2,Verron Haynes,0,0,2,1,
30,Justin McCareins,0,0,82,5,
11,Santana Moss,0,0,31,4,
17,Curtis Martin,0,0,29,4,
13,Anthony Becht,0,0,15,2,
16,Jerald Sowell,0,0,11,3,
6,Chris Baker,0,0,8,2,
6,LaMont Jordan,0,0,6,1,
18,Alge Crumpler,0,1,22,2,
9,Peerless Price,0,1,22,3,
14,Michael Jenkins,0,0,19,2,
6,Brian Finneran,0,0,8,2,
6,DeAngelo Hall,0,0,6,1,
3,Dez White,0,0,3,1,
2,Warrick Dunn,0,0,2,1,
2,Michael Vick,0,0,2,1,
57,Kevin Curtis,0,1,128,7,
28,Torry Holt,0,1,42,2,
15,Dane Looker,0,0,38,3,
14,Shaun McDonald,0,0,37,4,
14,Marshall Faulk,0,0,31,4,
18,Brandon Manumaleuna,0,0,18,1,
8,Steven Jackson,0,0,5,2,
30,Freddie Mitchell,0,1,65,5,
52,Greg Lewis,0,0,64,2,
19,LJ Smith,0,0,52,4,
24,Brian Westbrook,0,1,47,5,
19,Todd Pinkston,0,0,46,3,
7,Josh Parry,0,0,7,1,
5,Dorsey Levens,0,0,5,1,
40,Marcus Robinson,0,1,119,5,
21,Randy Moss,0,0,51,3,
28,Nate Burleson,0,0,50,4,
11,Onterrio Smith,0,0,28,4,
20,Jermaine Wiggins,0,0,26,2,
12,Mewelde Moore,0,0,20,2,
16,Sean Berton,0,0,16,1,
7,Kelly Campbell,0,0,7,1,
0,Michael Bennett,0,0,-1,2,
9,David Givens,0,1,26,4,
9,Corey Dillon,0,0,17,5,
17,Christian Fauria,0,0,17,1,
15,Deion Branch,0,0,15,1,
14,Patrick Pass,0,0,14,1,
10,Troy Brown,0,0,13,2,
12,David Patten,0,0,12,1,
11,Kevin Faulk,0,0,11,1,
10,Daniel Graham,0,0,10,1,
9,Bethel Johnson,0,0,9,1,
16,Edgerrin James,0,0,69,7,
13,Brandon Stokley,0,0,64,8,
18,Marvin Harrison,0,0,44,5,
13,Reggie Wayne,0,0,35,3,
16,Dallas Clark,0,0,26,2,
2,Marcus Pollard,0,0,2,1,
-2,Dominic Rhodes,0,0,-2,1,
45,Greg Lewis,0,0,65,2,
14,Brian Westbrook,0,0,39,5,
21,LJ Smith,0,0,21,1,
12,Chad Lewis,0,2,20,4,
13,Freddie Mitchell,0,0,20,2,
13,Todd Pinkston,0,0,13,1,
3,Josh Parry,0,0,3,1,
4,Dorsey Levens,0,0,2,2,
31,Alge Crumpler,0,0,49,4,
23,Peerless Price,0,0,37,2,
29,Brian Finneran,0,0,29,1,
7,Michael Jenkins,0,0,7,1,
7,Dez White,0,0,7,1,
4,Warrick Dunn,0,0,4,1,
3,Fred McCrary,0,0,3,1,
30,Hines Ward,0,1,109,5,
34,Antwaan Randle El,0,0,52,3,
16,Plaxico Burress,0,1,37,3,
14,Verron Haynes,0,0,14,1,
8,Jerame Tuman,0,0,8,1,
6,Walter Rasby,0,0,6,1,
60,Deion Branch,0,1,116,4,
18,David Givens,0,1,59,5,
11,Troy Brown,0,0,11,1,
9,Christian Fauria,0,0,9,1,
8,David Patten,0,0,8,1,
5,Corey Dillon,0,0,5,1,
-1,Daniel Graham,0,0,-1,1,
36,Terrell Owens,0,0,122,9,
40,Todd Pinkston,0,0,82,4,
15,Brian Westbrook,0,1,60,7,
