name, rushes, rushing touchdowns, rushing yards
Z Bryant,10,0,54
N Jones,1,0,3
A Parker,1,0,0
V Priore,3,0,-33
C Beal Smith,14,0,123
C Carney,17,1,95
J Newman,9,0,13
K Walker III,4,1,10
S Hartman,2,1,4
E Conley,7,1,79
J Hawkins,20,1,60
M Cunningham,4,0,59
H Hall,11,1,30
J Taylor,26,2,80
K Pryor,1,1,66
N Watson,5,0,34
A Cruickshank,2,0,28
J Chenal,4,0,17
G Groshek,2,0,7
B Shaw,3,0,6
J Coan,2,0,-15
T Thompson,1,0,20
E Collins,8,0,16
B Lewerke,8,0,4
C White,1,0,0
R Lombardi,2,0,-5
D Stewart Jr,1,0,-5
G Walker,25,0,132
T Storey,17,2,62
J Sloan,3,0,22
J Pearson,3,0,6
G LaFrance,2,0,5
S McCoy,11,0,41
K Hopkins Jr,8,0,31
C Slomka,9,0,28
A Hobbs IV,3,0,20
K Walker,4,0,13
M Hancock,1,0,4
L Bellamy,22,2,135
S Tyler,4,0,17
D Tucker,4,0,15
J Wassink,7,0,11
J Bester,11,1,45
T Shelton,3,0,22
D Johnson,4,0,21
B Gabbert,14,0,15
M Thomas,2,0,2
L Brown,10,0,26
L Dorr,2,0,9
K McKoy,8,0,6
A Kendall,3,0,5
S James,1,0,3
J Allison,4,0,-8
B Hall,26,3,132
R Mitchell,4,0,18
J Lang,4,0,11
B Purdy,6,1,-15
D Billingsley,20,0,100
T Woolfolk,10,1,42
K Barker,10,0,36
J Daughtry Frye,6,0,26
K Geiger,2,0,20
T Minter,17,0,86
K Baker,4,1,15
C Davis,7,0,9
J Wilson,1,0,0
C Johnson,5,0,-19
M Murray,35,0,164
J Jones,7,0,24
L Hatcher,6,0,-16
R Calais,8,2,144
E Mitchell,23,2,109
L Lewis,5,0,36
T Ragas,8,1,26
C Smith,1,0,1
C Scarlett,13,1,34
A Jones,2,0,16
N Peat,1,0,14
D Maddox,3,0,14
J West,11,0,-23
J Kelley,18,1,176
D Thompson Robinson,13,1,66
C Kinder,4,0,33
D Felton,7,0,-9
M Davidson,12,1,52
L McCammon III,6,1,38
N Tronti,4,0,14
C Robison,14,2,-47
B Knox,23,2,220
S Evans,7,0,31
I Green,12,0,3
X Gaines,1,0,1
J Cropper,2,0,91
R Rivers,14,2,51
J Reyna,4,1,47
J Hokit,7,3,33
S Johnson,4,0,26
B Wooldridge,1,0,8
K Carroll,3,0,5
C Williams,25,0,82
C Magyar,10,0,44
T Collins,1,0,23
K Oblad,3,0,14
J Flowers,1,0,-6
I Bowser,16,0,65
D Anderson,13,0,39
A Smith,11,0,33
A Marty,2,0,16
K McGowan,2,0,14
J Moten IV,2,0,-1
T Gillikin,1,0,-9
J Dobbins,18,1,121
M Teague III,7,1,96
M Crowley,2,0,53
J Fields,6,0,8
D McCall,1,0,7
C Welch,10,0,36
M Neal,7,0,22
A Adams,2,0,10
N Johnson,1,0,8
S Riley,3,0,6
A Hackett,1,0,3
T Devito,9,0,-32
A Davis,16,1,103
V Carter,6,0,30
V Davis,8,0,16
S Jacques Louis,1,0,7
M Ffrench,1,0,3
T Sibley Jr,2,0,3
K Pickett,5,0,-6
N Harris,21,2,105
B Robinson Jr,7,1,40
K Robinson,3,0,6
T Tagovailoa,1,0,-5
M Jones,2,0,-6
T Jordan,17,0,94
T Chandler,4,0,23
E Gray,3,0,12
J Jennings,1,0,1
B Maurer,2,1,1
Q Crouch,1,0,1
J Guarantano,7,0,-4
J Shrout,1,0,-12
D Evans,17,1,136
M Williams Jr,16,1,79
Z Thomas,6,1,58
N Clark,5,0,13
G Montgomery,3,0,9
R Anderson,3,0,6
J Huesman,1,0,1
M Williams,1,0,0
J Johnson,13,0,77
C Evans,5,0,22
J Holmes,5,0,4
A Vaughn,2,0,4
C Suits,3,0,3
K White,1,1,1
R Boyd,13,0,39
D Whaley,4,0,12
T Hammonds,1,0,3
C OGrady,1,0,3
T Burks,2,0,-1
B Hicks,7,0,-4
K Martin,10,0,84
H Joiner,4,1,59
D Williams,11,0,48
A Schwartz,2,0,30
S Shivers,5,1,28
J Gatewood,6,0,24
B Nix,8,1,19
M Miller,2,0,9
C Huntley,20,0,119
M Dunner,2,2,90
W Fletcher,11,1,68
T Evans,3,0,49
J Hall,4,1,22
W Jones,4,0,15
D Plitt,4,0,14
T Hohlt,1,0,-1
R Jones,8,2,72
B Koback,13,0,38
D Finn,5,0,28
J Stuart,1,0,9
S Seymour,3,0,2
C Bradley,8,0,-11
A Dillon,34,3,223
D Bailey,16,2,181
D Grosel,4,0,21
P Stehr,3,0,9
Z Flowers,3,0,-5
J Houston,7,0,34
Z Knight,10,0,27
T Pennix,2,0,3
M McKay,2,0,0
B Hockman,3,0,-4
D Leary,3,0,-4
B Denley,11,0,67
G Loy,18,1,67
R Marlow III,5,0,39
D Jones,1,0,6
T Raymore,2,0,-1
J Ward,21,3,130
K Lewis,15,1,125
T Lazzaro,1,0,2
Q Dormady,1,0,1
S Finau,11,1,89
L Katoa,12,1,37
B Romney,8,0,1
A Kafentzis,2,0,1
G Holani,20,0,97
C Cord,7,0,30
R Mahone,4,0,14
K Shakir,2,0,14
C Thomas,1,1,12
A Van Buren,3,0,5
A Butler,1,0,4
J Henderson,1,0,-1
J Hightower,1,0,-1
R Kafentzis,1,0,-4
D Modster,19,0,76
C Brown Jr,15,1,49
M Dancy,7,0,1
S Brasch,2,0,-19
A Pierce,23,0,80
B Baylor,8,1,37
C Flemings,1,0,24
T Lindsey,2,0,17
J Luton,6,0,-48
O Anderson,18,0,80
B Thompson,10,1,51
D Mack Jr,7,0,33
D Gabriel,7,1,26
G McCrae,3,1,7
A Killins Jr,1,0,2
D Mauney,21,1,74
T Christian,11,0,55
H Ahlers,15,1,47
T Williams,1,0,1
T Snead,1,0,-7
G Doaks,17,2,91
M Warren II,13,0,35
D Ridder,9,0,23
S Brooks,16,0,68
C Taylor II,12,0,56
T Wilkerson,5,1,15
Z Smith,10,0,-5
K Mensah,12,0,93
A Thompkins,16,0,46
J Zergiotis,3,0,29
K Porter,18,1,68
B Smith,9,1,29
C Smith,3,0,19
M Stevenson,1,0,14
L Holgorsen,3,0,-22
S Vann,17,0,97
B Turner,4,0,17
J Grissom,4,0,17
P Hutchinson,13,1,9
L Bellamy,28,3,113
D Tucker,4,0,43
S Tyler,4,0,11
A Jones,15,1,102
N Maxwell,9,1,37
M Alexander,2,0,23
K Wiggins,2,0,13
J Morgan,1,0,7
D Price,3,0,3
K Locksley,11,0,66
T Hughes,20,1,48
K Johnson,2,0,24
R Flores,3,0,20
B Jones,6,0,6
T Wolf,1,0,1
T Barnett,17,1,108
D Ellington,10,0,39
S Paige,3,0,4
C Slomka,10,0,89
S McCoy,19,2,71
K Hopkins Jr,20,0,70
J Buchanan,5,0,18
J Moy,1,1,16
K Walker,3,0,10
B Walters,1,0,3
A Hobbs IV,1,0,1
M Hancock,1,0,0
D Swift,21,2,179
B Herrien,13,1,60
Z White,1,0,3
J Fromm,5,0,2
L Bowden Jr,17,0,99
A Rose,9,0,37
C Rodriguez Jr,6,0,19
K Smoke,1,0,5
J Ali,1,0,3
W Kennedy III,25,2,121
J King,21,0,80
S Werts,13,0,48
K Hood,1,0,25
M Murray,1,0,17
M LaRoche,3,0,9
B Carpenter,23,1,61
J Hairston,15,0,41
T Marable,7,1,36
T Holmes,1,0,-1
C McDonald,10,0,41
M Reed,6,0,36
F Holly III,3,0,8
C Cordeiro,1,0,-3
M Schmidt,14,3,120
T Jackson,13,1,113
K Remsberg,11,2,91
T Birdow,6,0,11
M Murla,3,0,11
D Hammond III,1,0,9
J Stoner,1,0,5
G Sanders,1,0,-6
R Corbin,17,1,83
D Brown,11,0,70
J Norwood,1,0,3
B Peters,6,0,-15
J Taylor,28,1,132
D Davis III,1,0,13
N Watson,2,0,9
A Taylor,1,0,8
G Groshek,4,0,3
J Chenal,3,0,3
J Coan,3,0,-10
M Sargent,13,1,68
T Young,5,0,17
N Stanley,6,0,9
T Goodson,5,1,6
T Tracy Jr,1,0,5
B Ross,2,0,0
K Doerue,10,0,26
J Plummer,7,0,4
R Worship,1,0,3
S Thompson,10,1,68
J Gilbert,14,0,38
H Trotter,3,0,7
J Youngblood,1,0,0
C Herron,1,0,-1
M Duggan,13,1,115
D Anderson,13,0,56
S Olonilua,12,1,56
J Reagor,1,0,5
A Davis,1,0,-4
F Hickson,9,0,98
J Mack,11,1,45
B Robinson,1,0,7
P Pickett,3,1,2
T Henderson,1,0,-2
S Calvert,2,0,-12
J Fitzpatrick,7,1,28
E Reed,8,0,28
D Young,4,0,26
J Fagnano,16,0,24
E Edwards,2,0,12
J Hawkins,26,1,129
H Hall,3,0,15
C Atwell,1,0,9
E Conley,8,0,7
M Burkley,2,0,6
M Cunningham,3,0,-10
T Etienne,14,1,192
T Lawrence,10,0,47
C Mellusi,5,1,35
L Dixon,5,0,11
D Rencher,1,1,8
M Dukes,2,0,5
J Henderson,19,2,111
J Smith,12,1,22
D Marcus,4,0,20
B Holly,1,1,1
I Tucker,2,0,-1
K Perkins,12,0,56
J Abraham,7,1,44
Z Everett,1,0,10
D Harris,5,0,3
J Adams,1,0,3
D Maberry,3,0,-5
J Leake,23,2,158
T Fleet Davis,5,0,9
T Pigrome,9,0,6
S Scott III,18,2,108
P Ramsey,8,0,46
M Penix Jr,4,0,35
K Gainwell,18,1,104
K Watkins,7,0,14
T Taylor,2,0,2
T Samuel,3,0,1
B White,3,0,-7
J McMillan,15,1,89
S Huderson,6,0,20
C Carroll,4,0,14
C Dauphine,3,0,13
A Jones,3,0,6
K Howard,2,0,5
J McCleskey,1,0,-1
C Harris,18,0,136
N Perry,7,1,15
D Dallas,3,0,14
K Osborn,2,0,4
M Harley,1,0,-1
J Williams,1,0,-11
J Mason,20,1,141
J Graham,12,0,23
J Howard Jr,5,0,22
J Griffin,8,0,21
B Gabbert,7,0,42
J Bester,14,2,32
T Shelton,5,0,12
D Johnson,5,0,8
M Thomas,1,0,-6
T Harbison,26,0,83
M Childers,9,2,27
R Bowers,3,0,4
T Henderson,1,0,3
J Nettles,3,0,0
J Ealy,6,1,80
S Phillips,14,0,67
S Connor,5,1,52
J Plumlee,13,0,38
M Corral,4,0,5
T Knight,1,0,5
D Jackson,1,0,3
I Spiller,16,1,78
K Mond,15,0,76
Q Davis,2,0,9
C Richardson,2,0,5
G Shrader,19,1,66
K Hill,15,0,34
D Thomas,1,0,5
N Gibson,2,0,-3
C Edwards Helaire,11,0,53
T Davis Prince,6,0,49
J Emery Jr,2,0,-1
J Burrow,4,0,-11
M Perry,22,2,188
J Carothers,9,1,84
N Smith,11,0,52
T Maloy,4,1,49
C Williams,5,0,33
K Mahekau,2,0,12
M Cooper,1,0,10
T King El,1,0,5
I Ruoss,1,0,1
M Fells,1,0,1
P Olsen,1,0,0
J Cronkrite,17,0,76
K Joiner Jr,4,0,27
J McCloud,10,0,26
T Sands,5,0,25
K Rygol,1,0,-4
L Easly,19,0,99
N Smith,8,0,21
D Torrey,3,0,17
M Fine,3,1,-5
A OHara,14,1,82
T West,3,0,36
Z Dobson,5,0,34
C Cunningham,2,1,14
B Anderson,4,0,10
J McDonald,2,0,2
D Tuggle,19,2,80
N Rourke,14,2,79
O Allison,6,0,51
J Ross,5,0,19
T Walton,1,0,1
D Crum,16,0,96
W Matthews,14,1,85
J Shaw,9,0,33
J Hurts,10,2,75
K Brooks,10,1,70
T Pledger,3,0,25
T Sermon,5,0,17
C Lamb,1,0,9
J Haselwood,1,0,8
R Stevenson,4,0,1
I McIver,1,0,-1
T Mordecai,1,0,-3
L Brown,16,0,28
T Lowe III,3,0,12
A Kendall,3,0,7
W Wright,1,0,2
K McKoy,4,0,1
A Sinkfield,3,0,1
C Hubbard,32,2,171
L Brown,4,1,79
S Sanders,14,0,31
J Hasty,16,2,146
J Lovett,7,1,57
C Brewer,12,1,16
J Fleeks,1,0,8
C Platt,1,0,-3
R Slade,3,0,48
N Cain,5,0,19
J Brown,4,0,19
S Clifford,11,1,17
K Hamler,2,0,6
D Ford,1,0,2
Z Charbonnet,15,2,81
S Patterson,12,1,34
H Haskins,13,0,28
I Pacheco,15,0,50
E Barnwell,1,0,40
K Adams,6,1,30
J Langan,13,0,19
A Young,4,0,3
R Smith,19,2,111
M Ibrahim,15,1,62
S Brooks,5,0,15
T Potts,3,0,9
T Morgan,3,0,1
T Feaster,25,1,175
M Denson,12,1,58
R Dowdle,1,0,8
R Hilinski,5,0,-24
D Pierce,7,1,87
L Perine,14,0,68
E Jones,1,0,2
F Swain,1,0,1
M Davis,1,0,0
K Trask,5,0,-3
K Robinson,14,0,59
D Packer,1,0,1
J Love,1,0,-5
J Washington,16,1,78
C Jasmin,6,1,70
C Bell,8,0,45
R Agnew,11,0,44
K Williams,9,0,27
J Byrd,2,0,6
X Jones,29,0,105
T McDaniel,9,0,39
D Green,3,0,39
K Freeman,5,0,17
T Williams,2,0,1
C Sanders,1,0,1
S Buechele,6,0,-4
R Davis,16,1,54
J Gardner,7,0,17
B Mack,1,0,7
I Wright,1,0,6
A Russo,2,1,1
T Centeio,5,0,-14
K Ingram,14,1,101
S Ehlinger,14,0,91
R Johnson,11,1,46
J Smith,1,0,1
P Williams Jr,25,2,190
C Stanley,9,0,65
S Robinson Jr,2,0,2
T Locklin,2,0,2
V Gardner,1,0,0
S Thompson,10,2,57
A Shyne,9,0,41
T Henry,5,0,41
J Duffey,9,0,24
X Martin,1,0,5
B Hall,19,2,183
B Purdy,3,0,7
K Nwangwu,1,0,-4
J Brown Jr,20,1,116
T Johnston III,4,0,27
L Stanley,8,2,14
J Haden,6,0,11
L Wooden,4,0,8
D Godfrey,1,0,0
M Geiger,2,0,15
M deWeaver,17,0,14
S Smartt,3,0,10
L Davis,6,1,8
K Strong,4,0,6
K Christon,8,2,103
M Stepp,13,1,66
S Carr,7,0,33
Q Jountti,4,0,13
K Slovis,3,0,-10
J Taylor,16,0,80
N Tilford,7,0,61
M Wiley,1,0,14
B Casteel,3,0,10
G Gunnell,2,0,4
K Tate,9,0,-27
Z Moss,25,2,99
T Huntley,4,0,32
D Brumfield,4,0,18
J Dixon,4,1,10
J Wilmore,1,0,0
J Shelley,4,0,-4
D Vickers,1,0,-4
E Benjamin,15,0,104
J Daniels,16,0,8
A Carter,1,0,3
S McCormick,14,1,94
B Brady,7,0,34
L Narcisse,7,0,32
D Taylor,1,0,-9
A Walter,18,1,109
J Johnson,2,0,25
T Stewart,9,0,6
C Booker,4,0,6
W Green,1,0,0
G Bright,15,2,126
J Warren,12,0,73
R Burt,4,0,33
J Love,10,0,19
H Colombi,1,0,-1
T Taua,20,1,84
D Lee,9,0,25
M Broady,1,0,9
K Moore,1,0,2
M Henry,4,0,-7
K Vaughn,29,1,96
M Hasan,9,0,34
R Neal,2,0,14
K Brooks,2,0,6
K Bryant,16,0,72
T Badie,10,0,47
L Rountree III,12,1,29
D Downing,2,0,5
W Taulapapa,14,2,77
B Perkins,22,3,62
T Kelly,1,0,17
L Atkins,1,0,5
J Reed,1,0,-4
Q Harris,8,0,37
D Jackson,12,0,35
E Deveaux,6,0,18
A Parker,2,0,17
E Pancol,1,0,8
M Durant,5,0,7
C Katrenick,3,0,7
J Calhoun,1,0,2
J Coleman,3,0,1
Q Patterson II,21,1,122
D McClease,13,1,72
H Hooker,10,0,41
D Keene,7,0,25
T Turner,1,0,7
D Hazelton,1,0,3
T Robinson,1,0,-1
R Willis,4,0,-13
M Carter,13,0,91
J Williams,6,0,25
A Williams,4,0,22
C Surratt,1,0,0
S Howell,10,0,-10
C Carney,16,1,54
S Hartman,15,0,43
C Beal Smith,8,0,20
K Walker III,1,0,-1
C Akers,30,1,157
K Laborn,5,0,12
J Blackman,9,0,8
S Ahmed,24,1,140
K Pleasant,6,0,8
C Davis,1,0,7
J Eason,2,0,-11
C Habibi Likio,14,1,81
T Dye,8,0,51
C Verdell,11,0,48
J Herbert,0,0,4
J Redd,1,0,4
M Borghi,12,1,105
D McIntosh,4,0,27
C Markoff,1,0,1
A Gordon,3,0,-5
A Fontenot,11,0,105
J Mangham,8,0,42
L Shenault Jr,3,1,16
T Brown,2,0,14
J Davis,4,0,13
D Smith,4,0,-1
S Montez,3,0,-9
G Walker,21,0,70
T Storey,11,0,-2
B LeMay,15,0,45
C Reynolds,14,0,37
I Finger,1,1,4
X Valladay,33,1,127
S Chambers,18,1,117
R Ismail Jr,1,0,9
B Brenton,2,0,5
J Burroughs,1,0,1
A Davis,14,0,86
B Carroll,12,0,55
T Tuioti,3,0,30
K Moran,1,0,5
T Vieira,1,0,4
E Logan Greene,1,0,1
S Jones,5,0,-12
M Car,18,0,136
K Porter,8,0,31
D Mutin,1,0,12
B Smith,3,1,-7
M Stevenson,1,0,-10
C Tune,9,0,-59
X Jones,22,2,133
K Freeman,6,0,47
R Roberson Jr,1,0,6
J Proche,1,0,2
S Buechele,4,0,-6
A Fontenot,16,0,57
S Montez,7,1,45
J Mangham,7,0,38
B Stenstrom,1,0,27
L Shenault Jr,1,0,17
T Brown,1,0,8
K Nixon,1,0,4
K Christon,14,0,76
A St Brown,3,1,50
Q Jountti,2,0,5
K Slovis,4,0,-6
T Jackson,25,1,148
K Remsberg,16,2,92
T Birdow,18,1,88
D Hammond III,9,0,69
I Sanders,3,0,39
C Mallard,3,0,13
J Stoner,1,0,10
G Sanders,1,0,-7
G Bright,6,0,24
J Warren,2,0,4
R Burt,1,0,2
J Love,4,0,-16
M Murray,22,2,114
J Jones,13,1,63
L Hatcher,12,0,21
D Chatman,4,0,12
C Twyford,16,1,76
A Taylor,4,0,11
I Davis,1,0,5
T Vitt,3,0,-11
N Harris,13,2,86
B Robinson Jr,13,0,67
K Robinson,9,0,29
M Jones,1,0,1
T Tagovailoa,1,0,-2
R Boyd,12,0,50
D Whaley,9,0,40
J Jones,6,0,14
T Hammonds,1,0,7
T Burks,1,0,3
C Anderson,16,2,87
K Walker,7,0,54
J Laws,8,0,51
S McCoy,13,1,39
M Hancock,1,0,28
C Slomka,12,0,27
K Hopkins Jr,12,0,25
A Hobbs IV,1,0,12
P Reeder,0,0,3
D Packer,9,0,63
I Hamilton,2,0,15
K Robinson,4,0,10
J Love,1,0,1
I Holiness,1,0,0
W Fletcher,14,1,156
M Dunner,1,0,36
D Plitt,11,1,23
W Jones,2,0,17
C Huntley,6,0,12
N Rourke,18,2,127
O Allison,18,0,104
D Tuggle,14,2,50
J Portis,5,0,36
J Patterson,28,1,149
K Marks,21,1,37
K Vantrease,3,0,16
J Ward,14,1,64
K Lewis,8,0,29
K Pimpleton,1,0,4
T Lazzaro,1,0,3
Q Dormady,4,0,-27
B LeMay,30,2,155
C Reynolds,8,1,96
I Finger,3,0,11
B Kean,1,0,-9
T Siggers,17,0,131
L Easly,10,0,22
N Smith,1,0,2
M Fine,4,0,-10
T Etienne,16,3,109
L Dixon,8,0,78
T Lawrence,8,0,42
M Dukes,3,0,19
C Mellusi,4,0,17
C Brice,1,0,16
B Batson,2,0,10
W Swinney,1,0,8
D Rencher,1,0,3
A Dillon,19,1,76
D Bailey,10,0,16
P Garwo III,8,0,15
Z Flowers,1,0,5
B Glines,1,0,5
M Valecce,1,0,-4
D Grosel,4,0,-16
D Mauney,13,0,50
T Christian,9,0,30
T Williams,8,0,14
B Gagg,1,0,11
J Hatfield,2,0,0
H Ahlers,5,0,-3
J Cronkrite,12,2,129
J Evans,6,1,99
J McCloud,4,0,49
K Rygol,4,0,31
K Joiner Jr,6,0,22
T Sands,8,0,17
C Akers,20,4,144
K Laborn,17,1,68
D Sheffield,2,0,17
J Blackman,3,0,11
A Hornibrook,4,0,10
T Terry,1,0,-9
M Neal,20,1,74
A Adams,11,1,56
T Devito,13,0,32
J Howard,6,0,32
T Jackson,1,0,-2
R Rivers,14,2,146
J Hokit,6,2,24
J Cropper,2,0,13
J Reyna,7,0,6
M McElroy,18,2,117
J Thomas,10,0,38
E Scott,2,0,13
P OBrien,8,1,11
C Hunter,1,0,-1
T Barnett,34,2,242
S Paige,9,1,109
D Ellington,11,2,32
C McCoy,1,0,4
T Gregg,2,0,3
D Billingsley,9,3,81
J Daughtry Frye,5,0,20
K Barker,9,0,-5
W Kennedy III,6,2,143
J King,19,2,143
S Werts,8,0,67
G Green,9,0,42
M LaRoche,9,0,32
J Huntley,24,1,133
C Gibson,23,0,98
J Adkins,6,0,-11
P Theisler,1,0,-11
B Hall,18,2,76
J Lang,2,0,9
B Purdy,5,0,1
C Hubbard,22,1,116
S Sanders,8,0,43
P Williams Jr,21,0,69
V Gardner,3,1,36
S Robinson Jr,1,0,5
C Stanley,6,1,1
B Miles,1,0,1
S Thompson,20,1,80
A Shyne,12,0,53
J Duffey,6,0,40
T Henry,7,0,39
J Gilbert,13,1,105
J Brown,12,0,63
S Thompson,13,4,39
H Trotter,2,0,9
J Youngblood,1,1,4
P Brooks,1,0,-1
J Hurts,19,3,96
T Sermon,3,0,9
K Brooks,3,0,2
C Lamb,1,0,-5
D Crum,13,0,64
W Matthews,15,0,52
C Elmore,1,1,12
X Williams,6,0,9
W Barrett,1,0,1
J Shaw,4,0,-11
T Shelton,14,0,148
J Bester,18,1,67
M Thomas,3,0,33
B Gabbert,5,0,28
J Walker,2,0,13
L Bowden Jr,21,2,204
A Rose,15,1,51
M Duffy,1,0,26
C Rodriguez Jr,6,0,13
K Smoke,3,1,8
C Thomas Jr,2,0,-5
L Rountree III,15,0,58
T Badie,6,0,31
D Downing,4,0,27
T Powell,1,0,13
K Bryant,8,0,-4
J Hawkins,28,2,136
M Cunningham,11,1,97
H Hall,4,0,9
E Conley,1,0,-7
C Atwell,1,0,-8
W Taulapapa,11,2,54
B Perkins,13,0,22
J Reed,1,0,2
T Kelly,1,0,0
C Edwards Helaire,26,1,136
J Burrow,13,1,31
T Davis Prince,4,0,22
D Williams,13,0,130
S Shivers,4,0,22
J Whitlow,3,0,9
J Gatewood,1,0,2
K Martin,1,0,2
M Miller,1,0,1
B Nix,9,1,-16
B Ally,25,2,159
C Roberson,7,0,24
G Torres,1,1,19
A Brito,5,0,-2
K Mensah,19,5,164
A Thompkins,13,1,135
D Black,3,0,22
J Zergiotis,1,0,5
D OReilly,3,0,3
E Collins,17,0,53
B Lewerke,8,0,22
A Williams Jr,2,1,7
B Wright,2,0,5
T Day,1,0,0
J Brown,12,0,45
D Ford,6,0,25
N Cain,6,0,21
R Slade,4,0,12
S Clifford,7,0,11
K Hamler,1,0,4
H Haskins,20,0,149
Z Charbonnet,15,2,74
T Wilson,6,1,45
C Turner,4,0,31
B VanSumeren,1,0,2
S Patterson,11,0,2
J Smith,5,0,15
T Jones Jr,8,0,14
I Book,6,0,13
J Armstrong,3,0,3
A Davis,2,0,3
P Jurkovec,5,0,2
B Lenzy,1,0,1
R Smith,17,1,103
S Brooks,10,0,56
T Potts,4,1,42
M Ibrahim,7,0,37
S Green,6,2,34
T Morgan,5,0,30
P Jelen,3,0,22
J Leake,7,0,44
A McFarland Jr,10,0,38
T Fleet Davis,2,0,5
T Pigrome,3,0,3
T Desue,1,0,-11
B Knox,19,0,84
W Johnson,1,0,42
S Evans,4,0,28
I Green,7,1,12
X Gaines,3,0,5
G Walker,12,2,102
K McClendon,2,0,25
T Storey,10,1,7
A OHara,22,2,171
J McDonald,9,1,138
T West,9,3,130
B Anderson,10,0,30
Z Dobson,3,0,18
T Johnson,1,0,0
C Cunningham,1,0,-4
A Jones,21,0,87
J Morgan,2,0,14
S Peterson Jr,1,0,7
K Wiggins,4,0,6
D Price,2,0,3
N Maxwell,1,0,-2
J Turner,1,0,-5
T Heatherly,1,0,-20
J Carothers,14,3,154
M Perry,22,0,142
N Smith,14,0,76
T Maloy,3,0,14
K Mahekau,1,0,2
C Williams,1,0,-2
C Carroll,8,0,71
T Spears,12,0,60
A Jones,6,0,31
J McMillan,16,2,25
J Williams,22,0,111
M Carter,12,0,64
A Williams,5,0,50
S Howell,5,0,-18
D Jackson,19,0,91
M Durant,4,0,22
J Calhoun,1,0,-4
Q Harris,13,1,-9
W Robinson,22,1,83
L McCaffrey,12,0,76
D Mills,8,0,30
N Vedral,7,2,21
W Mazour,1,0,10
S Scott III,16,1,68
P Ramsey,9,1,42
W Philyor,1,0,2
D Ellis,1,1,1
T Harbison,31,2,158
J Nettles,12,0,71
M Childers,9,0,36
R Valentine,4,0,17
R Gregory,2,0,7
M Jones,1,0,0
B Lee,10,0,76
M Burton,8,0,39
P Hayes Patrick,1,0,8
T Deshields,2,0,4
Z Gibson,2,0,-14
A Davis,16,2,200
B Carroll,8,0,10
K Moran,1,0,5
B Cole,1,0,1
T Tuioti,5,0,-9
C McDonald,9,2,144
M Reed,16,1,97
C Cordeiro,2,0,16
L Victor,1,0,7
H Keliiliki,4,0,6
J Uahinui,1,0,0
I Bowser,14,0,36
D Anderson,5,0,31
K McGowan,3,0,5
J Moten IV,1,0,-2
A Smith,11,0,-5
T Goodson,11,0,58
M Sargent,15,1,46
T Young,9,0,27
N Stanley,4,0,4
J Dobbins,20,2,163
M Teague III,13,0,76
J Fields,13,1,28
C Olave,1,0,1
C Chugunov,1,0,0
J Taylor,20,0,52
A Cruickshank,2,0,28
B Shaw,1,0,6
K Pryor,1,0,2
G Groshek,1,0,1
J Coan,9,0,-6
K Strong,13,0,60
L Davis,9,0,19
B Watson,1,0,2
R Washington,2,0,0
M deWeaver,15,0,-11
D Antoine,1,1,48
J Charles,6,0,45
C Mason,3,0,28
N Tronti,8,0,23
M Davidson,6,1,17
T Tisdale,2,0,11
C Robison,2,0,6
T Wessel,2,0,-3
C Verdell,23,3,257
C Habibi Likio,12,0,48
T Dye,3,0,8
J Redd,1,0,1
J Herbert,8,0,-8
M Borghi,8,1,54
A Gordon,6,0,1
T Sibley Jr,4,0,54
V Carter,11,0,47
A Davis,15,0,45
K Pickett,9,0,21
S Jacques Louis,2,0,11
C Harris,16,1,60
J Williams,1,0,8
R Burns,1,0,4
M Pope,1,0,3
D Wiggins,1,0,-1
N Perry,4,0,-12
A Horvath,9,0,54
K Doerue,15,0,37
T Fuller,5,0,19
J Plummer,9,0,18
J Anthrop,3,0,2
A OConnell,1,0,2
M Wright,1,0,2
D Bell,1,0,1
D Brown,18,0,131
R Bonner,10,0,48
R Corbin,12,1,47
B Peters,12,1,17
C Booker,10,0,28
J Johnson,2,0,7
J Otoviano,3,0,6
N Ellerbe,1,0,2
E Marshman,6,0,-8
W Green,8,0,-27
K Perkins,13,2,86
D Harris,12,0,41
J Abraham,8,0,27
S Anderson,1,0,2
T Mosley,1,0,1
J Langan,21,1,118
I Pacheco,19,2,107
K Adams,7,0,26
A Young,7,0,22
J Mack,11,2,109
F Hickson,8,1,41
P Pickett,1,0,0
B Robinson,1,0,-1
S Calvert,5,0,-16
T Minter,23,0,94
J Wilson,3,0,5
J Miller,1,0,2
C Davis,1,0,0
D Trotter,6,0,-1
K Baker,2,0,-6
C Johnson,2,0,-7
R Anderson,4,1,99
M Williams Jr,11,1,94
D Evans,19,0,46
Z Thomas,6,0,42
J Virgil,3,0,32
N Clark,1,0,6
J Gibbs,1,0,-6
C Scarlett,19,2,102
A Jones,7,0,32
K Costello,1,0,14
C Wedington,1,0,10
N Peat,1,0,2
D Maddox,1,0,2
J Taylor,16,0,107
K Tate,9,1,103
N Tilford,3,0,15
D Smith,4,0,11
G Brightwell,2,0,3
G Gunnell,3,0,-17
M Duggan,13,1,72
S Olonilua,16,1,48
D Anderson,9,0,27
J Reagor,3,0,15
K Ingram,16,0,71
S Ehlinger,9,0,43
R Johnson,5,1,9
R Bujcevski,1,0,3
R Davis,12,0,26
J Gardner,11,1,13
J Blue,3,0,8
T Ruley,4,0,7
T Centeio,3,0,5
T Beatty,1,0,1
A Russo,6,0,-15
O Anderson,17,1,205
B Thompson,10,2,87
