name, receiving touchdowns, receiving yards, receptions
J Smith,0,25,4
F Porter,0,25,3
D Jasper,0,22,3
C Taylor,0,20,4
R Burrows,0,6,1
S Oyegunle,0,4,1
R Hall,0,127,4
S Johnson,0,39,2
J Godfrey,0,33,4
J Worton,1,14,2
B Perriman,0,12,1
W Stanback,0,0,1
T MacArthur,0,49,3
J Robinette,1,37,1
M Hendricks,0,12,1
G Brown,0,10,1
T Van Leeuwen,1,70,6
B Swindall,0,63,5
T Reynolds,1,59,4
B Natson,0,41,5
J Hill,1,37,4
J DeMartino,0,27,2
R Butler,1,23,1
K Andersen,1,20,3
S Johnson,0,14,1
D Tialavea,0,6,1
A Pratt,1,118,3
J Dillard,1,37,3
J Chisholm,0,35,2
F Bickley,0,35,3
Z DOrazio,2,23,5
T Goodman,0,17,2
L Smith,0,16,1
I Davis,0,6,1
D Brown,1,74,3
D Smith,0,57,4
B Ravenel,0,49,3
A Harvey,0,41,5
Q Hunter,0,27,3
R Stallings,0,21,1
D Scott,1,18,6
D Cheatham,0,18,3
D Richards,1,5,1
J Herndon,1,70,5
M Loewen,1,24,1
J Horton,0,18,2
H Henry,0,13,1
K Pope,0,29,3
T Philpot,0,21,2
Z Walters,1,20,2
K Hamilton,0,11,1
K Clay,0,9,2
D Bledsoe,0,8,1
E Obajimi,0,7,2
S Robinson,0,7,1
F Truss,0,7,4
A Summerlin,0,-2,1
S Coates,1,68,1
J Prosch,0,31,3
T Reed,0,24,2
M Davis,1,23,2
J Denson,0,17,1
T Mason,0,6,1
R Louis,0,-2,1
D Oku,0,70,6
J McKissic,0,57,3
D Griswold,0,46,5
K Rains,0,36,3
J Jones,0,29,7
R Fleming,0,14,2
M Gordon,0,9,1
T Houston,0,9,1
S Thornton,0,7,1
A Muse,0,7,1
J Smith,1,83,5
J Williams,0,77,4
K Mabon,0,72,4
W Snead,0,64,5
Z Fakes,1,18,2
H Banks,0,7,1
T Williamson,0,4,2
R Maples,0,27,1
A Stephens,0,21,3
C Lawrence,0,18,1
X Moss,0,10,2
T Reese,1,130,4
A Goodley,1,124,4
J Lee,1,59,2
J Monk,0,53,2
C Coleman,0,28,2
J Najvar,0,23,2
L Norwood,0,20,1
R Rhodes,0,8,1
L Hawthorne,0,7,1
A Neutz,1,197,6
R Willoughby,0,45,1
F Lee,0,29,5
M Schreck,0,5,1
A Taylor,0,4,2
S Williams Rhodes,2,89,7
A Burks,1,69,3
M Miller,1,45,5
G Boldewijn,0,28,1
D Burroughs,0,11,2
K Moore,1,10,2
J Butler,0,118,9
K Kerrick,0,25,2
N Ray,0,12,2
T Garland,1,11,1
B Axline,0,10,1
D McNeil,0,10,2
D Davis,0,7,1
C Thompson,0,6,1
K Anderson,0,6,1
A Toure,0,5,1
C Hoffman,0,63,2
S Ridley,0,19,2
B Thompson,0,16,1
R Apo,0,12,1
M Mathews,0,11,1
J Falslev,0,5,1
J Williams,0,3,1
M Davis,2,114,8
J Shipley,0,105,8
K Sanders,0,36,4
J Harris,0,30,1
M Brown,0,15,2
G Daniels,0,13,1
B Treggs,0,121,8
R Rodgers,1,100,4
K Muhammad,0,85,4
C Harper,0,61,4
D Powe,0,32,3
L Gingold,0,30,2
S Anderson,0,22,3
B Bigelow,0,19,3
M Harris,1,10,1
J Grisom,0,5,1
K Closs,1,160,5
V Dean,0,65,2
D Adams,0,43,1
R Tatum,0,22,2
A Toureen,0,15,2
S Richard,0,3,1
M Bryant,0,87,4
G Hopper,2,66,6
A Humphries,0,45,6
C Peake,1,26,3
S Seckinger,0,24,2
S Watkins,0,19,3
M Williams,0,18,2
J McCullough,0,15,3
C Davidson,0,13,2
D Howard,0,7,1
J Leggett,0,6,1
M Porter,0,5,1
R McDowell,0,2,1
T Green,0,-4,1
T McDonald,2,138,4
X Quick,0,7,1
C Davis,0,6,2
A Smith,0,4,1
B Morrison,0,3,1
B King,0,-3,1
T Davis,2,184,6
J Kroll,0,54,3
A Flory,1,32,4
A Fenton,0,25,2
C Williams,0,19,2
C Odykirk,0,13,2
B McCord,0,5,1
S Lavallii,0,1,1
J Mello,1,117,5
R Harris,0,38,3
J Giansante,0,19,3
J Allison,0,13,1
H Spears,0,12,1
J Vailas,0,10,1
C Setian,0,10,1
N Steriti,0,8,2
P Richardson,2,209,11
N Spruce,1,62,4
T McCulloch,0,50,5
K Canty,0,8,1
D Ross,0,7,1
C Powell,0,5,1
D Lewis,1,89,9
B Gardner,0,49,4
W Matthews,0,46,7
C Dixon,1,36,4
J Wilson,0,21,4
C Murphy,0,13,1
D Watts,0,9,1
J Burdette,0,6,1
T Hart,0,6,1
D Smith,0,5,1
M Jensen,0,66,3
I Burse,1,43,4
J Quezada,0,42,6
D Adams,1,31,5
J Harper,0,11,2
A Wentworth,1,7,0
M Micenheimer,0,4,1
J McClendon,0,3,1
M Waller,0,1,1
W Tucker,1,126,5
C Stanford,0,41,2
C Akins,0,30,3
C Nicholls,0,20,1
K Garcia,0,16,1
K Ivory,0,11,2
A Umoh,0,0,1
J Scott Wesley,1,116,3
K Marshall,1,54,2
M Bennett,0,47,3
A Lynch,1,26,3
Q Hicks,0,23,1
R McGowan,0,23,2
C Conley,0,12,2
T Gurley,1,8,1
N Jones,2,97,6
M Davis,0,49,4
S Roland,0,48,3
B Ellington,0,13,1
R Anderson,0,11,1
B Wilds,0,10,1
M Barr,1,72,5
J Ferguson,1,55,2
S Hull,1,53,3
E Wilson,1,43,2
M Osei,0,30,3
J Davis,0,25,4
S Harris,0,16,3
J Hardee,0,13,1
R Lankford,0,10,1
D Church,0,-1,1
M LaCosse,0,-4,1
A McClung,0,94,6
S Washington,0,83,5
C Moore,0,45,3
M Morrison,1,45,4
M McKay,0,17,2
J Graves,0,10,1
R Abernathy IV,0,8,1
B Annen,0,6,1
K Hughes,1,102,6
S Wynn,1,58,4
T Bolser,2,56,5
T Coleman,0,35,4
C Latimer,0,29,3
I Roundtree,0,24,1
D Wilson,0,22,2
S Houston,0,19,2
N Stoner,0,14,2
D Roberts,0,4,1
A Corsaro,0,0,1
C Bolena,0,47,1
G Whiteside,0,24,1
G Kittle,0,47,1
C Fiedorowicz,0,31,3
J Duzey,0,26,3
K Martin Manley,0,24,3
M VandeBerg,0,17,2
D Shumpert,0,15,2
D Bullock,0,14,2
J Hillyer,0,7,1
M Plewa,0,7,1
J Canzeri,0,5,1
T Miller,0,2,1
J Burton,1,67,6
D Buford,0,33,4
M Johnson,0,24,2
V Scott,0,5,1
M Cooper Falls,0,-2,1
T Pierson,0,32,2
J Mundine,0,26,2
J Ford,0,22,1
J McCay,1,12,2
T Parmalee,0,7,1
J Sims,0,6,1
B Bourbon,0,5,1
T Graham,0,37,1
T Bouma,0,16,3
T Terry,0,10,2
D Potter,1,2,1
A Koch,0,2,1
T Lockett,0,111,8
C Sexton,0,46,6
T Thompson,0,46,2
J Hubert,0,35,3
Z Trujillo,0,27,1
R Rose,0,23,1
A McDonald,0,13,1
T Miller,0,4,1
J Robinson,1,83,6
J Butler,0,34,3
D Surgent,0,24,3
D Figaro,0,21,1
R Johnson,0,18,1
E Reed,0,6,1
I Thompson,0,4,2
J Johnson,0,3,1
C Humphrey,1,84,4
C Pierce,1,28,2
T Goode,0,24,4
J Boyle,0,17,3
E Calhoun,0,6,1
T Durham,0,5,1
S Joplin,0,113,6
R Burbrink,1,101,2
A Bayer,0,52,4
C Gallon,0,45,4
T Beck,0,41,1
J Cohen,1,7,1
R Moore,0,-2,1
J Blue,1,114,6
J Badet,1,80,3
R Timmons,0,55,5
J George,1,48,1
A Kendrick,0,46,2
A Montgomery,0,37,4
S Borden,0,12,1
R Sanders III,0,8,1
J Aumiller,0,8,1
D Collins,0,5,1
A Jenkins,0,11,1
F McRae,0,5,1
R Williams,0,5,1
S Shisso,0,2,1
R Ceaser,0,95,6
T Cook,0,23,1
J Hamm,1,22,2
H Scioneaux,1,18,1
J Edwards,0,12,1
K Jackson,1,11,1
T Maye,0,8,1
M Washington,0,6,1
A Holley,0,5,1
A Osborne,0,4,1
C Williams,0,42,2
A McGhee,1,30,2
C Rogers,0,28,2
B Byrdsong,0,24,3
R Bailey,0,10,1
D Leake,0,9,1
D Parker,2,134,5
G Christian,1,74,5
E Rogers,0,67,3
R Hubbell,0,37,1
D Copeland,1,32,3
R Clark,0,24,4
B Butler,0,17,1
K De La Cruz,0,12,1
J Glover,0,35,2
D Borders,1,32,3
J Landing,0,16,2
T Owens,0,9,1
R Lawson,0,5,1
N Watts,0,2,1
O Beckham Jr,3,136,5
J Landry,2,71,5
C Neighbors,0,16,1
T Magee,0,15,1
D Smith,0,14,1
T Dural,0,13,1
J Copeland,0,12,1
Q Leslie,0,11,1
D Gordon,0,5,1
J Staples,0,44,2
J Nelson,1,42,3
D Reaves,0,25,2
K Backman,0,13,1
G Franklin,0,12,1
A Guillot,1,46,2
H Lee,0,42,3
S Griffin,0,25,5
D Banks,0,23,4
J Greenwalt,0,15,1
T King,0,8,3
J Jackson,1,3,1
K Dixon,0,2,2
B Martin,0,2,1
J Edwards,1,119,5
K Harrington,0,34,5
M Roberts,0,21,1
K Johnson,0,20,2
M Handy,0,20,2
G Gladney,0,15,2
R Begelton,0,14,1
D Barrett,0,11,1
P Ploch,0,10,3
D Richards,0,8,1
S Diggs,1,179,6
D Stinebaugh,0,35,2
N King,1,31,2
D Long,0,24,3
B Ross,0,6,1
L Pinkard,0,96,7
M Vaughn,0,29,2
A Vaughan,0,14,2
M Thomas,0,9,1
J Bailey,0,8,3
C Goodwyn,0,7,3
Z Pascal,0,4,1
K Spellman,0,2,1
G Shillow,0,1,1
T Sharpe,1,85,11
S Bedell,0,52,2
E Long,0,25,2
B Davis,1,21,3
E Burston,0,18,2
J Perillo,0,82,3
Z Joseph,0,60,4
D Aultman,0,53,4
D Johnson,0,38,5
J Dunn,0,15,1
J Ebeling,0,12,2
C Charles,0,7,1
M Kings Jr,0,24,3
J Langford,0,21,5
A Burbridge,0,20,1
K Mumphery,0,18,1
N Hill,0,10,1
R Bullough,0,1,1
A Davis,0,41,2
D Hopkins,0,14,2
R Eppes,0,11,2
T Jones,0,49,2
M Frazier,0,32,1
B Hayes,0,20,1
M Warford,0,19,4
J Craig,0,15,3
J Milleson,0,8,1
A Henderson,0,4,1
A Cross,0,1,1
J Crowder,0,140,11
B Deaver,0,66,5
B Braxton,1,23,3
I Blakeney,1,22,1
J Thompson,0,21,1
M McCaffrey,0,11,1
J Duncan,0,7,1
J Barnes,0,5,1
J Snead,0,2,1
A Hurns,0,60,4
P Dorsett,1,52,1
C Walford,0,24,2
H Waters,1,14,3
D Johnson,0,12,2
S Patton,1,118,6
Q Dunbar,0,98,7
T Burton,0,64,6
G Ajagbe,0,7,1
V Showers,0,3,1
M Jones,0,1,1
J Gallon,3,184,8
F Toussaint,0,31,1
D Funchess,0,19,3
D Dileo,1,18,3
J Butt,0,17,2
J Jackson,0,13,2
J Reynolds,0,10,1
D Norfleet,0,2,1
T Jones,1,94,9
T Niklas,1,76,6
D Daniels,0,63,6
C Brown,0,28,3
C Prosise,0,16,1
G Atkinson III,0,16,1
C Robinson,0,12,1
A Carlisle,0,9,2
D Moncrief,1,74,2
E Engram,1,70,2
C Core,0,36,2
J Logan,0,30,3
L Treadwell,0,27,2
J Holder,0,12,1
Q Adeboyejo,0,6,1
J Scott,0,5,1
D Foster,1,53,6
P McRoberts,0,44,3
S Davis,1,43,4
P Lloyd,0,14,2
M Cyliax,0,5,1
L Washington,0,78,5
L Copelin,0,51,1
D Green Beckham,1,51,5
M Lucas,0,28,3
B Sasser,0,4,1
D White,0,0,1
A Russell,1,101,7
D Fluellen,0,100,10
B Reedy,0,33,6
D Macon,0,28,3
T Shuler,1,85,5
D Reaves,0,33,3
D Allen,0,31,2
D Evans,0,30,3
D Smith,0,29,2
G Hoskins,0,22,1
C Wilkins,0,21,2
S Butler,0,18,1
J Hunt,0,8,1
E Taliaferro,0,7,1
E Frohnapfel,1,1,1
K Cook,0,47,4
J Hubbard,0,28,1
M Estes,0,23,1
K Jones,0,8,1
D Manning,0,8,1
R Jules,0,3,1
F Ross,0,46,3
J Lewis,1,35,2
D Wilson,0,31,2
F Brown,0,27,2
B Holloway,0,25,2
M Johnson,0,24,1
R Johnson,0,24,2
N Griffin,0,18,1
J Morrow,0,15,1
D Milton,1,14,1
A Shumpert,0,14,1
J Chappelle,0,6,1
J Robinson,0,0,1
T George,1,80,4
A Walker,0,34,1
T Doss,0,8,1
B Shed,0,6,2
J McKenzie,0,4,1
Jr,0,3,1
J Turner,0,0,1
S Tapley,0,93,4
M McNeill,0,75,2
E Ebron,0,60,4
J Tabb,0,39,2
M Williams,0,23,1
K Singleton,0,20,1
Q Davis,1,18,2
J Howard,1,15,1
R Switzer,0,14,3
T Thorpe,0,8,1
A Blue,0,7,2
R Morris,0,5,2
T Jefferson,0,101,7
K Griswould,0,65,7
T Pettis,0,28,2
D Frazier,0,20,2
C Perkins,1,12,1
M Henry,0,9,1
C Collis,0,5,1
J Corbaley,0,5,2
J Parker,0,-2,1
M Valdes Scantling,0,87,8
R Smith,0,63,7
M Dayes,1,47,5
B Underwood,0,21,4
D Grinnage,0,16,1
Q Payton,0,16,1
T Creecy,0,6,1
S Barnette,1,94,5
S Roller,1,54,5
S Savage,0,54,7
R Ponder,0,48,3
B Edwards,0,31,5
S Fisher,0,19,4
Q Enunwa,1,58,5
K Bell,1,45,3
S Burtch,1,26,1
J Long,0,18,1
A Abdullah,0,16,4
J Westerkamp,0,15,2
C Carter,0,12,1
J Turner,0,9,1
T Newby,0,-5,1
T Holmes,0,65,8
R Bradley,1,57,3
T Bracken,0,34,2
M Triplett,0,15,1
J Richard,0,14,2
J Sims,0,13,1
J Revies,0,12,2
J Cox,0,7,1
D Sullivan,0,5,1
R Turner,1,136,6
B Wimberly,1,55,7
A Bradley,0,38,3
H Henderson,0,18,2
J Huber,0,11,1
K Brock,0,10,2
T Hemmingsen,1,87,6
A Cannon,0,59,1
T Mowry,0,14,2
M Martindale,0,8,1
L Williams,0,6,1
M Luuga,0,4,2
J Bergstrom,0,60,8
J Matthews,0,53,3
J Bowen,0,38,6
A Shapiro,0,26,2
B Betancourt,0,22,4
J Brown,0,21,1
G Morrison,0,21,3
P Scoggins,0,12,2
D Engel,0,51,2
M Williams,0,37,2
L Hutton,0,26,2
D Jones,0,7,1
D Cobb,0,6,1
T Jones,1,185,9
D Vitale,1,42,4
R Lawrence,0,36,3
C Jones,1,35,3
K Prater,0,22,3
C Dickerson,0,20,2
T Green,1,17,2
S Buckley,0,14,2
M Jones,0,6,1
M Trumpy,0,-2,1
C Clark,0,66,6
A Broyld,0,62,7
B Estime,0,51,4
J West,0,38,2
K Moore,1,37,3
J Kobena,0,24,4
Q Funderburk,0,22,2
P Gulley,0,1,1
P Brown,2,73,6
D Smith,0,46,7
J Heuerman,0,33,2
R Smith,0,12,1
E Spencer,0,10,1
D Wilson,0,6,3
N Vannett,0,2,1
E Ruffin,0,80,6
C Lockett,0,58,6
R Craighead,0,21,2
L Clark,0,18,2
D Pumphrey,0,18,1
A Roberts,0,17,1
C Young,1,2,1
C Price,0,2,2
A Muema,0,0,1
C Cochran,1,103,6
D Foster,0,59,6
M Waters,0,32,2
A Talbert,0,25,2
R Boykin,1,13,2
I Dixon,0,7,1
D Smith,1,89,9
C Harris,1,55,3
B Chancellor,0,33,1
D Kidsy,0,7,1
L Pleasant,0,6,1
B Byrd,0,3,3
A Jimmerson,0,2,1
J Saunders,0,60,4
L Bester,0,46,3
S Shepard,0,12,2
T Millard,1,1,1
K White,0,80,7
R Carswell,0,44,3
I McCartney,0,26,3
C Sims,0,26,2
W Smallwood,0,24,2
M Alford,0,11,2
J Thompson,0,5,1
C Clay,0,2,1
S Woods,0,95,7
B Cooks,2,92,7
R Mullaney,1,68,4
M Hatfield,0,62,2
K Cummings,0,54,2
C Smith,0,28,2
V Bolden,0,23,2
T Ward,0,14,3
C Hamlett,0,12,5
K Clute,1,3,1
S Harding,0,42,5
C Gant,0,36,2
C Evans,1,26,2
V Haynes,0,21,3
S Lakalaka,0,20,3
M Kemp,0,18,2
K Kirkwood,0,7,1
A Robinson,1,129,7
B Felder,0,56,6
J James,0,46,2
B Belton,0,21,1
A Kenney,0,17,2
M Zanellato,0,17,1
K Carter,0,16,2
R Anderson,0,13,2
E Lewis,0,5,1
Z Zwinak,0,3,1
T Russell,0,73,8
D Alford,0,16,3
D Scott,0,14,2
D Creel,0,7,2
D Reed,0,6,1
J Jones,0,5,1
B Hill,0,1,1
G Holmes,0,39,6
A Hunt,0,38,2
S Mikesky,0,23,2
B Knauf,0,19,1
J Sinz,0,10,1
D Dawkins,0,8,1
K Freytag,0,8,1
D Yancey,0,5,1
T Riley,0,63,4
D Lawshe,1,62,7
G Cheeseborough,1,43,4
K Harris,0,32,5
J Brown,0,23,3
G Dikos,0,10,1
D Prentice,0,8,1
B Logan,0,7,1
L Buske,0,5,1
A Wozniak,0,4,1
M Johns,0,-1,1
B Coleman,0,30,2
Q Pratt,0,28,2
R Peele,1,25,2
M Burton,0,22,2
L Carroo,0,22,1
T Kroft,0,21,2
P James,0,2,1
J Hawkins,0,24,2
A Daniels,0,16,2
I White,0,14,1
J Lynch,0,8,1
R Finch,0,7,1
J Church Jr,0,5,1
D Joseph,1,113,12
J Johnson,0,112,7
D Thompson,0,31,4
K Holman,0,30,6
S Nelson,0,16,2
K Nlemchi,0,9,1
R Walker,0,4,1
C LaGasse,0,2,2
T Bleskin,0,73,5
B Flotkoetter,0,56,3
T Roderick,0,33,3
S Johnson,0,32,3
J Ellis,1,15,2
T Salanoa,0,11,1
Q Catalano,0,-2,0
T Montgomery,1,81,4
D Cajuste,1,62,3
T Gaffney,0,20,2
K Whitfield,0,14,2
A Wilkerson,0,14,2
L Kaumatule,0,5,1
C Hopkins,0,4,1
J Trojan,0,4,1
R Hewitt,0,3,1
N Grigsby,1,55,6
C Jones,0,43,5
J Carr,0,36,8
B Freeman,0,30,2
K Nunn,0,22,3
J Simpson,0,16,2
S Smith,0,7,1
T Crawley,0,7,2
D Gray,0,67,2
J Doctson,1,35,2
B Carter,0,29,1
T Boykin,0,25,3
C White,0,24,3
K Listenbee,0,18,1
J Story,0,13,1
L Brown,0,10,2
A Green,1,9,1
C Echols Luper,0,3,1
J Smiley,1,72,4
M Fruge,0,51,4
T McCrea,0,7,1
R Harrell,0,6,1
J Meyers,0,1,1
K Sutton,0,-5,1
R Alderman,0,65,5
K Harper,0,44,5
J Fitzpatrick,0,38,4
N Hairston,0,16,1
R Deloatch,0,15,2
Z Williams,0,13,1
C Coyer,0,5,1
J Christopher,0,4,1
D Greenberry,0,165,14
X Maxwell,0,75,8
D Spencer,0,40,3
L McDuffey,0,11,2
J Hicks,0,8,1
R Jackson,0,6,1
J Johnson,0,57,2
J Smith,0,36,3
M North,0,27,2
A Howard,0,8,1
M Lane Jr,0,7,1
J Carter,0,6,1
B Downs,1,1,1
J German,0,46,3
A Andrews,0,43,1
W McNeal,0,43,3
L Allen,0,35,4
M Henry,0,33,1
K Jones,0,10,1
T Gorski,0,7,1
N Norris,1,6,1
T Taylor,0,1,1
C Clemmons,0,-2,1
R Grant,2,187,14
X Rush,0,34,3
J Shackleford,1,29,1
R Kelley,0,27,3
O Darkwa,0,21,2
M Marfisi,0,18,1
S London,0,15,4
D Butler,0,-4,1
W Saxton,0,92,7
S Smith,1,57,2
Jr,0,50,3
J Jones,0,50,4
D Hawkins,1,45,2
C Dinham,0,2,1
J Jones,0,1,1
D Patterson,1,61,3
T Watts,0,58,8
J James,1,40,3
J Douglas,1,24,2
K Garrett,0,14,2
K Lucas,0,9,2
T Wilson,0,6,1
J Vaden,1,80,3
T Coffman,0,16,3
C Nwoke,0,5,1
R Higgins,0,3,1
K Cartwright,0,2,3
J McKay,1,2,1
E Thomas,3,66,3
K Edenfield,0,54,3
B Holmes,1,51,2
B Thiesen,1,21,1
K Franklin,0,20,3
C Worthy,0,18,5
B Burks,0,15,3
B Chitty,0,14,3
N McLaughlin,1,8,1
J Chunn,0,7,2
T Page,0,6,1
F Payton,0,0,1
C Frazier,0,49,2
K Drummond,0,45,3
J Moore,0,14,3
J Durham,0,12,1
S Heyward,0,9,1
R Isom,0,5,1
L Veals,0,-1,1
M Evans,0,155,7
S Holmes,1,60,5
J Williams,1,58,2
D Walker,0,57,4
B Malena,0,44,4
T Labhart,1,40,2
L Gonzalez,0,31,3
M Kennedy,0,22,3
B Williams,1,17,2
L Williams,0,16,1
B Dolezal,0,0,1
T Williams,1,86,3
T Flanders,1,33,1
S Motlagh,0,13,1
C Nelson,0,11,1
R Sincere,0,7,1
B Miller,0,49,3
I Battle,0,31,3
B Smith,0,29,3
A Erickson,0,18,3
B Ijah,0,16,1
R Lowe,0,9,2
T Franks,0,9,1
R Garrey,0,5,1
D Cooper,0,74,8
J Anderson,0,33,5
G Thurmond,0,25,2
P Gant,0,14,2
J Hebert,0,14,4
G Dunlap,0,11,3
R Primes,0,7,1
C Brown,0,4,1
J Amaro,1,142,8
B Marquez,1,94,2
J Grant,1,77,4
D Cantrell,0,56,6
B Pearson,0,49,3
E Ward,0,36,3
R Davis,1,23,1
S Foster,0,11,1
D Washington,0,7,3
D Polite Bray,0,-1,1
M Brooks,1,106,6
M Mosley,1,91,5
D Ward,0,26,2
A Cannon,0,22,1
J West,0,13,3
T Boyd,0,11,1
A Thomas,0,8,1
S Cunigan,0,8,3
B Bearden,0,3,2
J Liggins,0,0,1
K Lawson,0,-1,1
D Davis,1,84,3
M Mataele,0,30,3
J Rice Jr,0,6,1
S Murray Lawrence,0,3,1
J Phillips,0,2,1
N Phillips,0,35,3
G Wharton,0,17,2
S Grant,0,12,1
D Jenkins,0,10,1
J Jackson,0,7,1
M Lee,0,27,7
T Madden,0,12,2
X Grimble,0,8,1
D Rogers,0,7,1
K Williams,0,56,6
D Williams,0,50,2
G Marks,0,38,4
B Bartolone,0,25,4
M Mason,0,18,2
I Myers,0,18,2
B Ratliff,0,6,2
R Galvin,0,4,2
T Caldwell,0,0,2
D Anderson,1,103,4
S Fitzgerald,2,87,3
J Murphy,0,40,2
J Poole,0,20,2
A Denham,0,16,1
D Hatfield,0,13,1
S Fakailoatonga,0,9,1
G Norwood,0,4,1
K Williams,0,1,1
K York,0,-3,1
C Raymond,0,32,1
B Bolen,0,26,2
B Corpus,0,21,2
C Livingston,0,19,2
G Fowler,0,12,1
E Walker,0,11,1
Z Smith,0,9,2
J Kahawaii,0,4,1
K Marciel,0,2,1
I Hamilton,0,42,4
C Wenrick,0,26,2
K Perry,0,14,1
N Jeffery,1,13,1
J Leslie,0,12,5
D Patterson,0,12,2
J Pressley,0,52,2
R White,0,29,1
J Magnant,0,7,1
K Bias,2,96,3
K Harrison,0,61,4
K Jones,0,39,4
A Grubb,1,36,3
C Hubble,1,28,3
B Freeman,0,20,3
D Morgan,0,19,1
J Williams,0,19,1
E Holmes,0,15,1
S Grubb,0,14,1
B Armstrong,0,14,2
M Mack,0,4,1
J Monroe,0,3,1
B Okotcha,0,1,2
J Stewart,1,97,5
J Seales,1,87,7
B Jackson,1,73,3
B Sheperd,1,73,4
C Moore,1,43,3
D Glidden,0,40,2
M Ateman,0,40,4
T Moore,0,28,2
D Roland,1,21,1
B Webb,0,10,1
J Seaton,0,6,1
J Smith,0,3,1
R Childs,0,-3,1
J Matthews,1,111,6
J Cunningham,0,67,7
J Krause,0,60,2
L Rayford,0,24,1
S Scheu,0,8,1
D van der Wal,0,4,1
T Wilkins,0,-1,1
L Chatman,0,19,3
D Clack,0,15,3
K Johnson,0,10,2
R Coleman,0,9,1
T Phillips,0,5,1
J Embry,0,-4,1
J McGee,0,53,8
Z Swanson,0,43,4
T Smith,0,21,3
T Mizzell,0,18,4
E Scott,0,10,1
K Shepherd,0,10,3
K Parks,0,9,2
M Gooch,0,8,1
D Terrell,0,4,2
D Jennings,0,-2,3
J Huff,0,55,3
B Addison,1,54,3
D Thomas,0,28,1
K Lowe,1,26,3
D Hawkins,0,23,2
C Lyerla,0,13,1
B Stanton,0,8,1
B Marshall,0,0,1
W Byrn,0,58,4
J Stanford,0,46,4
K Cline,0,46,4
D Knowles,0,20,2
D Coles,1,19,1
S Rogers,0,12,1
T Edmunds,0,9,1
C Mangus,0,8,1
J Wright,0,4,1
J Caleb,0,3,1
C Goodman Jr,0,15,1
M Helms Jr,0,15,1
J Moore,0,11,1
K Benson,0,10,1
J Abbrederis,1,62,8
J Pedersen,0,54,3
J White,0,31,3
J Fredrick,0,31,3
K Doe,0,19,2
D Straus,1,10,3
B Wozniak,1,6,1
R Wheelwright,0,6,1
K Cates,0,20,2
E Belew,0,14,1
C Matthews,0,12,1
J Smith,0,10,1
N Gannaway,0,7,1
Z Ziegler,0,4,1
P Teeter,0,2,1
C Davis,0,116,8
B Fields,0,44,4
T Keith,0,43,5
C Mussman,0,21,3
D Chance,0,19,2
E Boyden,0,11,2
E Buchanan,0,72,3
D Bolt,0,55,1
N Scelfo,0,47,2
B Nelson,0,32,2
M Washington,0,19,2
R Herron,0,123,5
T Gentry,0,76,6
D Rufran,3,61,5
B Miller,0,12,2
S Bruce,1,9,2
S Wick,0,8,1
J Maulhardt,0,7,1
J Claiborne,0,6,1
D Epps,0,61,6
M LaGrone,0,56,6
N Lovett,0,53,4
K Olugbode,0,19,2
D Watson,0,7,1
J Manley,0,5,2
R Runner,0,3,1
B Njoku,0,1,1
A Muse,1,158,6
J Jones,0,65,8
D Griswold,0,40,2
J McKissic,0,28,1
T Houston,0,12,3
D Oku,0,8,1
E Thomas,1,125,6
B Holmes,1,117,6
C Worthy,1,95,4
D Anthony,0,37,3
B Burks,0,31,6
K Edenfield,0,26,2
W Van Hooser,0,20,1
B Chitty,0,18,3
F Payton,0,16,2
C Williams,0,12,1
J Lee,0,4,1
J Chunn,0,3,1
T King,0,40,3
R Casey,0,36,4
J Greenwalt,0,30,1
S Griffin,0,26,3
T Taylor,1,16,2
B Martin,0,15,2
A Guillot,0,2,1
R Grant,1,79,7
X Rush,1,38,1
L Thompson,0,31,1
R Kelley,0,23,3
S London,0,18,3
O Darkwa,0,16,1
K Banks,0,15,2
M Marfisi,0,12,1
D Butler,0,3,1
J Amaro,0,97,9
K Williams,1,56,2
D Washington,0,49,3
J Grant,0,38,5
B Marquez,1,35,3
R Davis,0,11,1
S Corker,0,7,1
B Carter,0,50,5
C White,0,44,3
L Brown,0,29,3
J Doctson,0,18,1
D Porter III,0,14,2
D Gray,0,10,3
C Echols Luper,0,8,1
A Green,0,7,1
W James,0,7,1
K Listenbee,0,5,1
B Catalon,0,1,1
T Slanina,0,1,1
M Miller,0,112,10
K Moore,1,70,8
A Burks,0,37,3
G Linehan,0,33,1
S Williams Rhodes,0,29,5
G Boldewijn,0,23,2
S Gagliano,0,62,2
T MacArthur,0,37,2
J Horton,0,25,2
J Herndon,0,22,2
K Small,0,22,2
M Ricard,0,35,2
T Bracken,0,21,1
J Cox,0,19,2
M Triplett,0,15,1
T Holmes,0,12,4
D Sullivan,0,12,4
B Johnson,0,11,2
J Richard,0,8,1
N Bekkers,0,2,1
T Baggett,0,16,1
A Stephens,0,10,2
S Williams,0,9,1
C Lawrence,0,8,1
E Poe,1,6,1
T Montgomery,1,130,6
M Rector,1,26,1
T Gaffney,1,23,1
K Whitfield,0,20,3
J Trojan,0,7,1
K Young,0,-1,1
G Wharton,0,57,3
S Grant,1,48,5
K Carey,0,33,2
J Jackson,0,9,1
T Miller,0,6,1
N Phillips,0,5,1
D Jenkins,0,0,1
B Freeman,0,57,6
K Bias,0,50,3
K Jones,0,28,4
M Mack,0,28,3
E Okotcha,0,21,2
K Harrison,0,18,3
S Grubb,0,16,2
M Lerch,0,13,1
J Williams,0,13,1
