ats margin, ats streak, cdivision, coach, completions, conference, date, day, division, dpa, dps, first downs, fourth downs attempted, fourth downs made, full name, fumbles, fumbles lost, game number, game type, heritage total open, interceptions, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, month, mybookie total open, opponents, ou margin, ou streak, overtime, passes, passing yards, penalties, penalties yards, penalty yards, playoffs, points, quarter scores, rank, rest, rot, round, rushes, rushing yards, school, season, seed, site, site streak, start time, streak, team, temperature, third downs attempted, third downs made, time of possession, total, turnover margin, turnovers, week, wind, wins
-27.500,-2,,Mike Gottfried,,IND,19891028,Saturday,1A,,,,,,Pittsburgh Panthers,,,7,RS,,,10.500,0,-38,,,,0,0,10,,['APAC', 'BCOL', 'SYR', 'WVA', 'TEM', 'NAVY'],,,0,,,,,,0,7,,,13,,,,,,1989,,away,1,,2,PIT,,,,,,,,9,,5
-10.500,-2,,Gary Gibbs,,B12,19891028,Saturday,1A,,,,,,Oklahoma Sooners,,,8,RS,,,6.500,2,-17,,,,0,0,10,,['NMST', 'BAY', 'ARZ', 'KAN', 'OKST', 'TEX', 'IWST'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,-2,,1,OKLA,,,,,,,,9,,5
10.500,-1,,Bill McCartney,,B12,19891028,Saturday,1A,,,,,,Colorado Buffaloes,,,8,RS,,,-6.500,0,17,,,,0,0,10,,['TEX', 'COST', 'ILL', 'WAS', 'MIZ', 'IWST', 'KAN'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,1,,7,COLO,,,,,,,,9,,7
,1,,Rich Brooks,,P10,19891028,Saturday,1A,,,,,,Oregon Ducks,,,8,NL,,,,3,42,,,,0,0,10,,['CAL', 'IOWA', 'STAN', 'ARZ', 'WAST', 'WAS', 'AZST'],,,0,,,,,,0,52,,,6,,,,,,1989,,home,-2,,1,ORE,,,,,,,,9,,4
,1,,,,,19891028,Saturday,,,,,,,,,,2,NL,,,,1,-42,,,,0,0,10,,['SDST'],,,0,,,,,,0,10,,,13,,,,,,1989,,away,-1,,-1,LBST,,,,,,,,9,,0
-1.500,3,,Joe Paterno,,IND,19891028,Saturday,1A,,,,,,Penn State Nittany Lions,,,7,RS,,,-0.500,1,-1,,,,0,0,10,,['VIR', 'TEM', 'BCOL', 'TEX', 'RUT', 'SYR'],,,0,,,,,,0,16,,,13,,,,,,1989,,home,-3,,5,PNST,,,,,,,,9,,5
1.500,1,,Bill Curry,,SEC,19891028,Saturday,1A,,,,,,Alabama Crimson Tide,,,7,RS,,,0.500,0,1,,,,0,0,10,,['MEM', 'KTKY', 'VAN', 'MIS', 'LLAF', 'TEN'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,2,,6,ALA,,,,,,,,9,,6
12.000,2,,Fred Akers,,B10,19891028,Saturday,1A,,,,,,Purdue Boilermakers,,,7,RS,,,19.000,5,-7,,,,0,0,10,,['MIAO', 'WAS', 'NOTD', 'MIN', 'ILL', 'OHST'],,,0,,,,,,0,21,,,6,,,,,,1989,,home,-1,,-5,PUR,,,,,,,,9,,1
-12.000,-1,,George Perles,,B10,19891028,Saturday,1A,,,,,,Michigan State Spartans,,,7,RS,,,-19.000,4,7,,,,0,0,10,,['MIAO', 'NOTD', 'MIAF', 'IOWA', 'MICH', 'ILL'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,2,,-2,MCST,,,,,,,,9,,2
-19.500,-2,,Fred Goldsmith,,SWC,19891028,Saturday,1A,,,,,,Rice Owls,,,8,RS,,,18.500,5,-38,,,,0,0,10,,['SMU', 'TLN', 'LLAF', 'WAKE', 'TEX', 'TCU', 'TXT'],,,0,,,,,,0,7,,,6,,,,,,1989,,home,-1,,-3,RICE,,,,,,,,9,,1
19.500,-1,,R.C. Slocum,,SWC,19891028,Saturday,1A,,,,,,Texas A&M Aggies,,,8,RS,,,-18.500,2,38,,,,0,0,10,,['LSU', 'WAS', 'TCU', 'SMIS', 'TXT', 'HOU', 'BAY'],,,0,,,,,,0,45,,,6,,,,,,1989,,away,-1,,2,TXAM,,,,,,,,9,,5
-14.000,,,Sparky Woods,,IND,19891028,Saturday,1A,,,,,,South Carolina Gamecocks,,,8,RS,,,-4.000,1,-10,,,,0,0,10,,['DUKE', 'VTCH', 'WVA', 'GTCH', 'GEO', 'ECAR', 'WCAR'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,2,,4,SCAR,,,,,,,,9,,5
14.000,,,Dick Sheridan,,ACC,19891028,Saturday,1A,,,,,,North Carolina State Wolfpack,,,8,RS,,,4.000,1,10,,,,0,0,10,,['MARY', 'GTCH', 'WAKE', 'NCAR', 'KEST', 'MTEN', 'CLEM'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,-1,,-1,NCST,,,,,,,,9,,6
,-2,,Forrest Gregg,,SWC,19891028,Saturday,1A,,,,,,Southern Methodist Mustangs,,,7,NL,,,,5,26,,,,0,0,10,,['RICE', 'CON', 'TEX', 'TCU', 'BAY', 'HOU'],,,0,,,,,,0,35,,,6,,,,,,1989,,home,-1,,-4,SMU,,,,,,,,9,,1
,,,Corky Nelson,,1AA,19891028,Saturday,1A,,,,,,North Texas Mean Green,,,2,NL,,,,1,-26,,,,0,0,10,,['KAST'],,,0,,,,,,0,9,,,27,,,,,,1989,,away,-1,,-1,NTX,,,,,,,,9,,0
-13.000,1,,Dick MacPherson,,IND,19891028,Saturday,1A,,,,,,Syracuse Orange,,,7,RS,,,-15.000,3,2,,,,0,0,10,,['TEM', 'ARMY', 'PIT', 'FLST', 'PNST', 'RUT'],,,0,,,,,,0,18,,,6,,,,,,1989,,home,-1,,1,SYR,,,,,,,,9,,3
13.000,1,,Bill Lewis,,IND,19891028,Saturday,1A,,,,,,East Carolina Pirates,,,7,RS,,,15.000,1,-2,,,,0,0,10,,['BOWL', 'CIN', 'ILST', 'LTCH', 'SCAR', 'VTCH'],,,0,,,,,,0,16,,,6,,,,,,1989,,away,1,,1,ECAR,,,,,,,,9,,4
,-1,,Jerry Berndt,,IND,19891028,Saturday,1A,,,,,,Temple Owls,,,8,NL,,,,7,-3,,,,0,0,10,,['WMCH', 'SYR', 'PNST', 'VTCH', 'HOU', 'PIT', 'BCOL'],,,0,,,,,,0,17,,,13,,,,,,1989,,home,-1,,-7,TEM,,,,,,,,9,,0
,,,Jerry Pettibone,,IND,19891028,Saturday,1A,,,,,,Northern Illinois Huskies,,,3,NL,,,,1,3,,,,0,0,10,,['NEB', 'KAST'],,,0,,,,,,0,20,,,34,,,,,,1989,,away,-2,,1,NIL,,,,,,,,9,,1
-2.000,-2,,Terry Donahue,,P10,19891028,Saturday,1A,,,,,,UCLA Bruins,,,8,RS,,,-1.000,4,-1,,,,0,0,10,,['TEN', 'SDST', 'MICH', 'CAL', 'AZST', 'ARZ', 'ORST'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,-2,,-2,UCLA,,,,,,,,9,,3
2.000,3,,Mike Price,,P10,19891028,Saturday,1A,,,,,,Washington Huskies,,,8,RS,,,1.000,3,1,,,,0,0,10,,['TXAM', 'PUR', 'ARZ', 'COLO', 'USC', 'ORE', 'CAL'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,-1,,2,WAS,,,,,,,,9,,4
-1.500,1,,Larry Smith,,P10,19891028,Saturday,1A,,,,,,Southern California Trojans,,,8,RS,,,-20.500,2,19,,,,0,0,10,,['ILL', 'UTST', 'OHST', 'WAST', 'WAS', 'CAL', 'NOTD'],,,0,,,,,,0,19,,,6,,,,,,1989,,home,-2,,-1,USC,,,,,,,,9,,5
1.500,-2,,Dennis Green,,P10,19891028,Saturday,1A,,,,,,Stanford Cardinal,,,8,RS,,,20.500,6,-19,,,,0,0,10,,['ARZ', 'ORST', 'ORE', 'SJST', 'NOTD', 'WAST', 'UTAH'],,,0,,,,,,0,0,,,6,,,,,,1989,,away,1,,-4,STAN,,,,,,,,9,,1
-43.500,1,,Jim Fassel,,WAC,19891028,Saturday,1A,,,,,,Utah Utes,,,9,RS,,,-3.500,5,-40,,,,0,0,10,,['FRES', 'UTST', 'NEB', 'HAW', 'SDST', 'UTEP', 'WYO', 'STAN'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,-3,,1,UTAH,,,,,,,,9,,3
43.500,1,,Earle Bruce,,WAC,19891028,Saturday,1A,,,,,,Colorado State Rams,,,9,RS,,,3.500,4,40,,,,0,0,10,,['TEN', 'COLO', 'CFUL', 'EMCH', 'AIR', 'NMX', 'BYU', 'HAW'],,,0,,,,,,0,50,,,6,,,,,,1989,,away,2,,1,COST,,,,,,,,9,,3
-1.000,-1,,David Lee,,WAC,19891028,Saturday,1A,,,,,,Texas El Paso Miners,,,9,RS,,,2.000,6,-3,,,,0,0,10,,['TLS', 'LAMA', 'NMST', 'AIR', 'ARK', 'UTAH', 'NMX', 'BYU'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,-1,UTEP,,,,,,,,9,,2
1.000,1,,Al Luginbill,,WAC,19891028,Saturday,1A,,,,,,San Diego State Aztecs,,,8,RS,,,-2.000,3,3,,,,0,0,10,,['AIR', 'UCLA', 'CFUL', 'UTAH', 'HAW', 'LBST', 'PAC'],,,0,,,,,,0,34,,,6,,,,,,1989,,away,2,,2,SDST,,,,,,,,9,,3
-11.500,2,,George Welsh,,ACC,19891028,Saturday,1A,,,,,,Virginia Cavaliers,,,9,RS,,,-12.500,2,1,,,,0,0,10,,['NOTD', 'PNST', 'GTCH', 'DUKE', 'WAM', 'CLEM', 'NCAR', 'WAKE'],,,0,,,,,,0,16,,,6,,,,,,1989,,home,2,,2,VIR,,,,,,,,9,,6
11.500,-2,,Howard Schnellenberger,,IND,19891028,Saturday,1A,,,,,,Louisville Cardinals,,,7,RS,,,12.500,3,-1,,,,0,0,10,,['WYO', 'KAN', 'WVA', 'CIN', 'SMIS', 'TLS'],,,0,,,,,,0,15,,,6,,,,,,1989,,away,-1,,-2,LOU,,,,,,,,9,,3
6.000,-2,,Frank Beamer,,IND,19891028,Saturday,1A,,,,,,Virginia Tech Hokies,,,8,RS,,,-11.000,3,17,,,,0,0,10,,['AKRON', 'SCAR', 'CLEM', 'TEM', 'WVA', 'FLST', 'ECAR'],,,0,,,,,,0,30,,,6,,,,,,1989,,home,-1,,-2,VTCH,,,,,,,,9,,3
-6.000,2,,Greg Davis,,IND,19891028,Saturday,1A,,,,,,Tulane Green Wave,,,8,RS,,,11.000,5,-17,,,,0,0,10,,['HAW', 'RICE', 'LLAF', 'FLST', 'IWST', 'SMIS', 'MIS'],,,0,,,,,,0,13,,,6,,,,,,1989,,away,1,,-4,TLN,,,,,,,,9,,2
17.000,-2,,Fisher DeBerry,,WAC,19891104,Saturday,1A,,,,,,Air Force Falcons,,,9,RS,,,-9.000,2,26,,,,0,0,11,,['SDST', 'WYO', 'NORW', 'UTEP', 'COST', 'NAVY', 'NOTD', 'TCU'],,,0,,,,,,0,29,,,13,,,,,,1989,,home,-1,,-2,AIR,,,,,,,,10,,6
-17.000,,,Jim Young,,IND,19891104,Saturday,1A,,,,,,Army Black Knights,,,8,RS,,,9.000,2,-26,,,,0,0,11,,['SYR', 'WAKE', 'HVD', 'DUKE', 'HCR', 'LAF', 'RUT'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,3,,3,ARMY,,,,,,,,10,,5
-4.000,2,,Bill Curry,,SEC,19891104,Saturday,1A,,,,,,Alabama Crimson Tide,,,8,RS,,,-17.000,0,13,,,,0,0,11,,['MEM', 'KTKY', 'VAN', 'MIS', 'LLAF', 'TEN', 'PNST'],,,0,,,,,,0,23,,,6,,,,,,1989,,home,-1,,7,ALA,,,,,,,,10,,7
4.000,,,Rockey Felker,,SEC,19891104,Saturday,1A,,,,,,Mississippi State Bulldogs,,,8,RS,,,17.000,3,-13,,,,0,0,11,,['VAN', 'SMIS', 'GEO', 'FLA', 'LMON', 'MEM', 'AUB'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,-1,,-1,MSST,,,,,,,,10,,4
-5.500,-3,,Pat Dye,,SEC,19891104,Saturday,1A,,,,,,Auburn Tigers,,,8,RS,,,-8.500,2,3,,,,0,0,11,,['APAC', 'SMIS', 'TEN', 'KTKY', 'LSU', 'FLST', 'MSST'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,1,,1,AUB,,,,,,,,10,,5
5.500,-1,,Gary Darnell,,SEC,19891104,Saturday,1A,,,,,,Florida Gators,,,8,RS,,,8.500,1,-3,,,,0,0,11,,['MIS', 'LTCH', 'MEM', 'MSST', 'LSU', 'VAN', 'NMX'],,,0,,,,,,0,7,,,13,,,,,,1989,,away,2,,6,FLA,,,,,,,,10,,6
,,,Moe Ankney,,MAC,19891104,Saturday,1A,,,,,,Bowling Green Falcons,,,9,NL,,,,5,23,,,,0,0,11,,['ECAR', 'BALL', 'CMCH', 'AKRON', 'OHU', 'TOL', 'EMCH', 'MIAO'],,,0,,,,,,0,51,,,6,,,,,,1989,,home,-2,,-2,BOWL,,,,,,,,10,,3
,,,Dick Crum,,MAC,19891104,Saturday,1A,,,,,,Kent State Golden Flashes,,,3,NL,,,,2,-23,,,,0,0,11,,['KAN', 'NCST'],,,0,,,,,,0,28,,,34,,,,,,1989,,away,-2,,-2,KEST,,,,,,,,10,,0
5.500,-1,,LaVell Edwards,,WAC,19891104,Saturday,1A,,,,,,Brigham Young Cougars,,,9,RS,,,1.500,2,4,,,,0,0,11,,['NMX', 'WAST', 'NAVY', 'UTST', 'WYO', 'COST', 'UTEP', 'HAW'],,,0,,,,,,0,45,,,6,,,,,,1989,,home,-1,,-1,BYU,,,,,,,,10,,6
-5.500,,,Rich Brooks,,P10,19891104,Saturday,1A,,,,,,Oregon Ducks,,,9,RS,,,-1.500,3,-4,,,,0,0,11,,['CAL', 'IOWA', 'STAN', 'ARZ', 'WAST', 'WAS', 'AZST', 'LBST'],,,0,,,,,,0,41,,,6,,,,,,1989,,away,1,,2,ORE,,,,,,,,10,,5
12.500,-2,,Bruce Snyder,,P10,19891104,Saturday,1A,,,,,,California Golden Bears,,,9,RS,,,11.500,6,1,,,,0,0,11,,['ORE', 'MIAF', 'WIS', 'UCLA', 'SJST', 'USC', 'WAS', 'ORST'],,,0,,,,,,0,29,,,6,,,,,,1989,,home,4,,-3,CAL,,,,,,,,10,,2
-12.500,,,Dick Tomey,,P10,19891104,Saturday,1A,,,,,,Arizona Wildcats,,,9,RS,,,-11.500,2,-1,,,,0,0,11,,['STAN', 'TXT', 'OKLA', 'WAS', 'ORE', 'UCLA', 'WAST', 'PAC'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,1,,3,ARZ,,,,,,,,10,,6
0.500,1,,Bill McCartney,,B12,19891104,Saturday,1A,,,,,,Colorado Buffaloes,,,9,RS,,,-5.500,0,6,,,,0,0,11,,['TEX', 'COST', 'ILL', 'WAS', 'MIZ', 'IWST', 'KAN', 'OKLA'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,-1,,8,COLO,,,,,,,,10,,8
-0.500,0,,Tom Osborne,,B12,19891104,Saturday,1A,,,,,,Nebraska Cornhuskers,,,9,RS,,,5.500,0,-6,,,,0,0,11,,['NIL', 'UTAH', 'MIN', 'ORST', 'KAST', 'MIZ', 'OKST', 'IWST'],,,0,,,,,,0,21,,,6,,,,,,1989,,away,1,,8,NEB,,,,,,,,10,,8
2.000,6,,Bobby Bowden,,IND,19891104,Saturday,1A,,,,,,Florida State Seminoles,,,9,RS,,,-23.000,2,25,,,,0,0,11,,['SMIS', 'CLEM', 'LSU', 'TLN', 'SYR', 'VTCH', 'AUB', 'MIAF'],,,0,,,,,,0,35,,,6,,,,,,1989,,home,2,,6,FLST,,,,,,,,10,,6
-2.000,,,Sparky Woods,,IND,19891104,Saturday,1A,,,,,,South Carolina Gamecocks,,,9,RS,,,23.000,2,-25,,,,0,0,11,,['DUKE', 'VTCH', 'WVA', 'GTCH', 'GEO', 'ECAR', 'WCAR', 'NCST'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,3,,-1,SCAR,,,,,,,,10,,5
-2.000,2,,Ray Goff,,SEC,19891104,Saturday,1A,,,,,,Georgia Bulldogs,,,8,RS,,,-29.000,3,27,,,,0,0,11,,['BAY', 'MSST', 'SCAR', 'TEN', 'MIS', 'VAN', 'KTKY'],,,0,,,,,,0,37,,,6,,,,,,1989,,home,1,,2,GEO,,,,,,,,10,,4
2.000,,,Jerry Berndt,,IND,19891104,Saturday,1A,,,,,,Temple Owls,,,9,RS,,,29.000,8,-27,,,,0,0,11,,['WMCH', 'SYR', 'PNST', 'VTCH', 'HOU', 'PIT', 'BCOL', 'NIL'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,1,,-8,TEM,,,,,,,,10,,0
,-2,,Bobby Ross,,ACC,19891104,Saturday,1A,,,,,,Georgia Tech Yellow Jackets,,,8,NL,,,,4,27,,,,0,0,11,,['NCST', 'VIR', 'SCAR', 'MARY', 'CLEM', 'NCAR', 'DUKE'],,,0,,,,,,0,34,,,6,,,,,,1989,,home,-1,,-1,GTCH,,,,,,,,10,,3
,,,,,Southern,19891104,Saturday,1AA,,,,,,Western Carolina Catamounts,,,2,NL,,,,1,-27,,,,0,0,11,,['SCAR'],,,0,,,,,,0,7,,,13,,,,,,1989,,away,-1,,-1,WCAR,,,,,,,,10,,0
,1,,Bob Wagner,,WAC,19891104,Saturday,1A,,,,,,Hawaii Rainbow Warriors,,,8,NL,,,,2,19,,,,0,0,11,,['TLN', 'WYO', 'UTAH', 'NMX', 'SDST', 'COST', 'BYU'],,,0,,,,,,0,26,,,6,,,,,,1989,,home,1,,1,HAW,,,,,,,,10,,5
,-2,,David Lee,,WAC,19891104,Saturday,1A,,,,,,Texas El Paso Miners,,,10,NL,,,,7,-19,,,,0,0,11,,['TLS', 'LAMA', 'NMST', 'AIR', 'ARK', 'UTAH', 'NMX', 'BYU', 'SDST'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,-2,UTEP,,,,,,,,10,,2
-28.500,-3,,Bill Mallory,,B10,19891104,Saturday,1A,,,,,,Indiana Hoosiers,,,8,RS,,,2.500,3,-31,,,,0,0,11,,['KTKY', 'MIZ', 'TOL', 'NORW', 'OHST', 'MIN', 'MICH'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-1,,-1,IND,,,,,,,,10,,4
28.500,-2,,George Perles,,B10,19891104,Saturday,1A,,,,,,Michigan State Spartans,,,8,RS,,,-2.500,4,31,,,,0,0,11,,['MIAO', 'NOTD', 'MIAF', 'IOWA', 'MICH', 'ILL', 'PUR'],,,0,,,,,,0,51,,,6,,,,,,1989,,away,-1,,1,MCST,,,,,,,,10,,3
-20.500,1,,Hayden Fry,,B10,19891104,Saturday,1A,,,,,,Iowa Hawkeyes,,,8,RS,,,3.500,3,-24,,,,0,0,11,,['ORE', 'IWST', 'TLS', 'MCST', 'WIS', 'MICH', 'NORW'],,,0,,,,,,0,7,,,6,,,,,,1989,,home,-1,,1,IOWA,,,,,,,,10,,4
20.500,2,,John Mackovic,,B10,19891104,Saturday,1A,,,,,,Illinois Fighting Illini,,,8,RS,,,-3.500,1,24,,,,0,0,11,,['USC', 'COLO', 'UTST', 'OHST', 'PUR', 'MCST', 'WIS'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,1,,5,ILL,,,,,,,,10,,6
7.000,0,,Jim Walden,,B12,19891104,Saturday,1A,,,,,,Iowa State Cyclones,,,9,RS,,,-18.000,5,25,,,,0,0,11,,['OHU', 'MIN', 'IOWA', 'TLN', 'KAN', 'COLO', 'OKLA', 'NEB'],,,0,,,,,,0,36,,,6,,,,,,1989,,home,-1,,-3,IWST,,,,,,,,10,,3
-7.000,-2,,Bill Snyder,,B12,19891104,Saturday,1A,,,,,,Kansas State Wildcats,,,9,RS,,,18.000,7,-25,,,,0,0,11,,['AZST', 'NIWA', 'NIL', 'NTX', 'NEB', 'OKST', 'MIZ', 'KAN'],,,0,,,,,,0,11,,,6,,,,,,1989,,away,2,,-4,KAST,,,,,,,,10,,1
-3.000,3,,Glen Mason,,B12,19891104,Saturday,1A,,,,,,Kansas Jayhawks,,,9,RS,,,10.000,5,-13,,,,0,0,11,,['MONS', 'LOU', 'KEST', 'BAY', 'OKLA', 'IWST', 'COLO', 'KAST'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,-2,,1,KAN,,,,,,,,10,,3
3.000,-4,,Pat Jones,,B12,19891104,Saturday,1A,,,,,,Oklahoma State Cowboys,,,9,RS,,,-10.000,5,13,,,,0,0,11,,['TLS', 'OHST', 'TXT', 'WYO', 'OKLA', 'KAST', 'NEB', 'MIZ'],,,0,,,,,,0,37,,,6,,,,,,1989,,away,-1,,1,OKST,,,,,,,,10,,3
1.000,-1,,Jerry Claiborne,,SEC,19891104,Saturday,1A,,,,,,Kentucky Wildcats,,,8,RS,,,-30.000,3,31,,,,0,0,11,,['IND', 'NCAR', 'ALA', 'AUB', 'RUT', 'LSU', 'GEO'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,-1,KTKY,,,,,,,,10,,4
-1.000,,,Tim Murphy,,IND,19891104,Saturday,1A,,,,,,Cincinnati Bearcats,,,9,RS,,,30.000,6,-31,,,,0,0,11,,['RUT', 'ECAR', 'MIAO', 'LOU', 'MIAF', 'MEM', 'WVA', 'AKRON'],,,0,,,,,,0,0,,,6,,,,,,1989,,away,-2,,-5,CIN,,,,,,,,10,,1
,1,,Howard Schnellenberger,,IND,19891104,Saturday,1A,,,,,,Louisville Cardinals,,,8,NL,,,,4,48,,,,0,0,11,,['WYO', 'KAN', 'WVA', 'CIN', 'SMIS', 'TLS', 'VIR'],,,0,,,,,,0,55,,,6,,,,,,1989,,home,-2,,-3,LOU,,,,,,,,10,,3
,0,,Jack Harbaugh,,SBC,19891104,Saturday,1AA,,,,,,Western Kentucky Hilltoppers,,,1,NL,,,,0,-48,,,,0,0,11,,[],,0,0,,,,,,0,7,,,,,,,,,1989,,away,0,,0,WKY,,,,,,,,10,,0
0.000,-2,,Dennis Erickson,,IND,19891104,Saturday,1A,,,,,,Miami Hurricanes,,,8,RS,,,-30.000,1,30,,,,0,0,11,,['WIS', 'CAL', 'MIZ', 'MCST', 'CIN', 'SJST', 'FLST'],,,0,,,,,,0,40,,,6,,,,,,1989,,home,-1,,-1,MIAF,,,,,,,,10,,6
0.000,2,,Bill Lewis,,IND,19891104,Saturday,1A,,,,,,East Carolina Pirates,,,8,RS,,,30.000,2,-30,,,,0,0,11,,['BOWL', 'CIN', 'ILST', 'LTCH', 'SCAR', 'VTCH', 'SYR'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,-1,,-1,ECAR,,,,,,,,10,,4
-20.500,2,,Bo Schembechler,,B10,19891104,Saturday,1A,,,,,,Michigan Wolverines,,,8,RS,,,-35.500,1,15,,,,0,0,11,,['NOTD', 'UCLA', 'MARY', 'WIS', 'MCST', 'IOWA', 'IND'],,,0,,,,,,0,42,,,6,,,,,,1989,,home,1,,6,MICH,,,,,,,,10,,6
20.500,3,,Fred Akers,,B10,19891104,Saturday,1A,,,,,,Purdue Boilermakers,,,8,RS,,,35.500,6,-15,,,,0,0,11,,['MIAO', 'WAS', 'NOTD', 'MIN', 'ILL', 'OHST', 'MCST'],,,0,,,,,,0,27,,,6,,,,,,1989,,away,1,,-6,PUR,,,,,,,,10,,1
-5.000,2,,John Gutekunst,,B10,19891104,Saturday,1A,,,,,,Minnesota Golden Gophers,,,8,RS,,,-7.000,3,2,,,,0,0,11,,['IWST', 'NEB', 'INST', 'PUR', 'NORW', 'IND', 'OHST'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,1,,-2,MIN,,,,,,,,10,,4
5.000,-1,,Don Morton,,B10,19891104,Saturday,1A,,,,,,Wisconsin Badgers,,,8,RS,,,7.000,5,-2,,,,0,0,11,,['MIAF', 'TOL', 'CAL', 'MICH', 'IOWA', 'NORW', 'ILL'],,,0,,,,,,0,22,,,6,,,,,,1989,,away,-1,,-1,WIS,,,,,,,,10,,2
-1.500,-2,,Billy Brewer,,SEC,19891104,Saturday,1A,,,,,,Mississippi Rebels,,,9,RS,,,3.500,2,-5,,,,0,0,11,,['MEM', 'FLA', 'AKST', 'ARK', 'ALA', 'GEO', 'TLN', 'VAN'],,,0,,,,,,0,30,,,6,,,,,,1989,,home,1,,3,MIS,,,,,,,,10,,6
1.500,-2,,Mike Archer,,SEC,19891104,Saturday,1A,,,,,,Louisiana State Tigers,,,8,RS,,,-3.500,6,5,,,,0,0,11,,['TXAM', 'FLST', 'OHU', 'FLA', 'AUB', 'KTKY', 'TEN'],,,0,,,,,,0,35,,,6,,,,,,1989,,away,1,,-4,LSU,,,,,,,,10,,1
-8.000,-1,,Mack Brown,,ACC,19891104,Saturday,1A,,,,,,North Carolina Tar Heels,,,9,RS,,,24.000,7,-32,,,,0,0,11,,['VMI', 'KTKY', 'NCST', 'NAVY', 'WAKE', 'VIR', 'GTCH', 'MARY'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,-3,,-7,NCAR,,,,,,,,10,,1
8.000,2,,Danny Ford,,ACC,19891104,Saturday,1A,,,,,,Clemson Tigers,,,10,RS,,,-24.000,2,32,,,,0,0,11,,['FUR', 'FLST', 'VTCH', 'MARY', 'DUKE', 'VIR', 'GTCH', 'NCST', 'WAKE'],,,0,,,,,,0,35,,,6,,,,,,1989,,away,4,,2,CLEM,,,,,,,,10,,7
-13.500,1,,Dick Sheridan,,ACC,19891104,Saturday,1A,,,,,,North Carolina State Wolfpack,,,9,RS,,,-2.500,1,-11,,,,0,0,11,,['MARY', 'GTCH', 'WAKE', 'NCAR', 'KEST', 'MTEN', 'CLEM', 'SCAR'],,,0,,,,,,0,9,,,6,,,,,,1989,,home,-2,,1,NCST,,,,,,,,10,,7
13.500,-1,,George Welsh,,ACC,19891104,Saturday,1A,,,,,,Virginia Cavaliers,,,10,RS,,,2.500,2,11,,,,0,0,11,,['NOTD', 'PNST', 'GTCH', 'DUKE', 'WAM', 'CLEM', 'NCAR', 'WAKE', 'LOU'],,,0,,,,,,0,20,,,6,,,,,,1989,,away,3,,3,VIR,,,,,,,,10,,7
,,,Jerry Pettibone,,IND,19891104,Saturday,1A,,,,,,Northern Illinois Huskies,,,4,NL,,,,1,-3,,,,0,0,11,,['NEB', 'KAST', 'TEM'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-3,,2,NIL,,,,,,,,10,,2
,,,Nelson Stokley,,IND,19891104,Saturday,1A,,,,,,UL Lafayette Ragin Cajuns,,,9,NL,,,,3,3,,,,0,0,11,,['LTCH', 'CMCH', 'TLN', 'RICE', 'LMON', 'TLS', 'ALA', 'SMIS'],,,0,,,,,,0,23,,,13,,,,,,1989,,away,-2,,1,LLAF,,,,,,,,10,,5
-13.500,-2,,Francis Peay,,B10,19891104,Saturday,1A,,,,,,Northwestern Wildcats,,,8,RS,,,11.500,7,-25,,,,0,0,11,,['DUKE', 'AIR', 'RUT', 'IND', 'MIN', 'WIS', 'IOWA'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,1,,-7,NORW,,,,,,,,10,,0
13.500,-2,,John Cooper,,B10,19891104,Saturday,1A,,,,,,Ohio State Buckeyes,,,8,RS,,,-11.500,2,25,,,,0,0,11,,['OKST', 'USC', 'BCOL', 'ILL', 'IND', 'PUR', 'MIN'],,,0,,,,,,0,52,,,6,,,,,,1989,,away,-1,,3,OHST,,,,,,,,10,,5
4.000,1,,Lou Holtz,,IND,19891104,Saturday,1A,,,,,,Notre Dame Fighting Irish,,,9,RS,,,-37.000,0,41,,,,0,0,11,,['VIR', 'MICH', 'MCST', 'PUR', 'STAN', 'AIR', 'USC', 'PIT'],,,0,,,,,,0,41,,,6,,,,,,1989,,home,2,,8,NOTD,,,,,,,,10,,8
