batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
4,0,0.000,1,2,[],2,0,1.000,Rafael Betancourt,4,9,,0,0,7,0
8,0,0.000,2,1,[],1,0,1.667,Guillermo Mota,5,49,,0,2,27,2
4,0,0.000,3,0,[],1,0,1.000,Danny Graves,6,8,W,0,0,6,0
4,0,0.000,0,1,[],0,0,1.000,Bob Wickman,7,17,S,0,2,10,1
26,3,0.000,7,9,[],6,0,6.667,Gustavo Chacin,1,88,W,3,4,60,1
2,0,0.000,0,0,[],1,0,0.333,Pete Walker,2,9,H,0,1,6,0
3,0,0.000,1,2,[],0,0,1.000,Justin Speier,3,9,H,0,0,6,0
4,0,0.000,2,0,[],0,0,1.000,BJ Ryan,4,21,S,0,1,12,1
26,5,0.000,7,8,['Shea Hillenbrand'],5,0,5.667,Carlos Silva,1,90,L,6,2,56,2
4,0,0.000,0,0,[],2,0,0.333,Juan Rincon,2,18,,0,1,12,1
4,0,0.000,0,3,[],1,0,1.000,Willie Eyre,3,11,,0,0,8,0
3,0,0.000,2,0,[],0,0,1.000,Joe Nathan,4,12,,0,1,8,0
6,0,0.000,2,1,[],1,0,1.667,Noah Lowry,1,26,,0,2,18,0
15,3,7.360,3,6,[],5,2,3.667,Jeff Fassero,2,47,W,3,2,30,0
6,0,0.000,3,2,[],1,0,1.667,Tyler Walker,3,18,H,0,0,10,0
4,0,0.000,2,1,[],1,0,1.000,Scott Munter,4,10,H,0,0,6,0
4,1,4.500,1,2,[],1,1,1.000,Tim Worrell,5,11,S,1,0,9,0
16,6,23.140,1,5,[],7,0,2.333,Jorge Sosa,1,70,L,6,1,34,3
7,0,0.000,0,5,[],0,0,1.667,Lance Cormier,2,24,,0,0,10,2
7,0,0.000,3,3,[],0,0,2.000,Chuck James,3,23,,0,0,15,1
6,0,0.000,4,1,[],0,0,2.000,Ken Ray,4,18,,0,1,12,0
22,2,3.380,7,3,[],4,1,5.333,Gil Meche,1,101,W,2,6,61,2
11,0,0.000,4,2,[],1,0,2.333,Jake Woods,2,48,H,0,1,22,3
4,0,9.000,0,1,[],0,0,1.333,JJ Putz,3,19,S,0,3,11,0
25,5,9.640,7,6,[],9,1,4.667,Esteban Loaiza,1,98,L,5,1,57,3
5,1,7.710,2,1,[],2,0,1.000,Brad Halsey,2,13,,1,0,9,0
5,0,0.000,2,0,[],1,0,1.333,Kiko Calero,3,13,,0,1,6,1
4,0,6.000,2,0,[],1,0,1.000,Jay Witasick,4,21,,0,1,11,1
29,4,6.000,6,6,['Nick Johnson', 'Jose Guillen', 'Jose Guillen'],4,1,6.000,Pedro Martinez,1,96,W,5,6,54,5
9,0,0.000,2,0,['Nick Johnson'],1,0,2.000,Duaner Sanchez,2,36,H,0,4,24,1
4,0,0.000,0,1,[],1,0,1.000,Chad Bradford,3,21,,0,2,16,0
24,6,10.800,8,6,[],10,1,5.000,Ramon Ortiz,1,87,L,6,1,65,0
3,0,0.000,0,1,[],1,0,0.667,Jason Bergmann,2,11,,0,1,7,0
9,3,16.200,1,0,[],2,1,1.333,Joey Eischen,3,37,,3,3,18,3
2,1,10.800,0,0,['Paul Lo Duca'],1,0,0.000,Felix Rodriguez,4,8,,1,0,5,0
4,0,0.000,1,0,[],1,0,1.000,Jon Rauch,5,18,,0,2,12,0
27,2,2.570,5,13,[],4,0,7.000,Kris Benson,1,96,L,2,3,53,3
5,0,0.000,0,3,[],0,0,1.000,Tim Byrdak,2,18,,0,0,6,3
4,0,0.000,0,1,[],1,0,1.000,Sendy Rleal,3,16,,0,2,10,0
31,0,0.000,13,9,[],3,0,9.000,Mark Hendrickson,1,106,W,0,5,69,1
24,3,5.400,7,3,['David Eckstein', 'Aaron Miles'],6,0,5.000,Cory Lidle,1,84,L,4,5,51,1
5,0,0.000,1,2,[],1,0,1.000,Rheal Cormier,2,14,,0,0,9,0
4,0,0.000,1,2,[],1,0,1.000,Geoff Geary,3,13,,0,0,8,0
4,0,3.000,0,2,[],0,0,1.000,Aaron Fultz,4,20,,0,1,11,1
5,0,0.000,0,1,[],2,0,1.000,Arthur Rhodes,5,26,,0,2,16,0
23,2,3.380,5,6,[],5,0,5.333,Jason Marquis,1,86,W,2,5,52,3
1,0,0.000,0,0,[],0,0,0.333,Ricardo Rincon,2,7,H,0,1,4,0
5,0,0.000,2,1,[],0,0,1.333,Josh Hancock,3,20,H,0,1,12,1
3,0,3.860,0,2,[],0,0,1.000,Randy Flores,4,14,H,0,1,9,0
3,0,0.000,0,2,[],0,0,1.000,Jason Isringhausen,5,14,S,0,1,8,0
18,7,18.900,5,3,[],8,6,3.333,RA Dickey,1,61,L,7,1,42,1
18,1,2.450,5,4,[],3,0,3.667,Fabio Castro,2,65,,2,2,35,3
3,0,4.500,1,1,[],0,0,1.000,Akinori Otsuka,3,9,,0,1,6,0
4,1,9.000,3,0,[],1,1,1.000,Brian Shouse,4,12,,1,0,8,0
23,3,5.060,4,8,[],8,1,5.333,Nate Robertson,1,78,W,3,4,48,0
13,3,9.000,5,3,[],2,0,3.000,Jordan Tata,2,43,,3,1,23,2
3,0,0.000,1,0,[],1,0,0.667,Fernando Rodney,3,14,,0,1,10,0
23,3,5.400,6,4,['Chris Duffy', 'Sean Casey', 'Ryan Doumit'],5,1,5.000,Brandon Claussen,1,87,,3,5,59,0
5,0,4.500,2,1,[],2,0,1.000,Mike Burns,2,15,H,0,0,11,0
8,2,9.000,0,4,[],2,1,2.000,Rick White,3,27,W,2,2,18,0
3,0,0.000,0,1,[],0,0,1.000,David Weathers,4,13,S,0,2,10,0
28,4,7.200,6,4,[],10,0,5.000,Ian Snell,1,92,,4,5,57,3
7,1,9.000,2,3,[],1,1,2.000,John Grabow,2,24,,1,1,12,1
6,1,9.000,1,1,[],3,0,1.000,Mike Gonzalez,3,20,L,1,1,13,0
25,5,10.380,7,3,['Luis Gonzalez'],5,1,4.333,Jeff Francis,1,94,L,5,3,49,6
10,5,33.750,1,2,[],4,1,1.333,Sun Woo Kim,2,46,,5,1,26,2
5,0,0.000,1,2,[],1,0,1.333,David Cortes,3,19,,0,1,11,1
11,1,6.000,4,1,[],2,0,2.000,Tom Martin,4,42,,2,1,20,2
28,2,2.570,4,6,[],4,1,7.000,Miguel Batista,1,100,W,2,11,65,2
7,3,27.000,1,2,[],4,0,1.000,Jason Grimsley,2,19,,3,0,10,0
3,0,0.000,0,0,[],0,0,1.000,Juan Cruz,3,13,,0,3,9,0
25,1,1.500,8,8,[],6,0,6.000,Kelvim Escobar,1,96,W,1,2,62,0
3,0,0.000,0,0,[],0,0,0.333,JC Romero,2,19,H,0,1,9,2
5,0,0.000,2,3,[],0,0,1.667,Scot Shields,3,23,H,0,0,14,1
3,0,4.500,1,2,[],0,0,1.000,Francisco Rodriguez,4,7,S,0,0,6,0
23,4,7.710,5,5,[],8,1,4.667,Shawn Chacon,1,80,L,4,4,46,2
4,0,3.380,1,2,[],0,0,1.333,Ron Villone,2,11,,0,1,8,0
3,0,0.000,1,1,[],0,0,0.667,Tanyon Sturtze,3,10,,0,0,4,1
4,0,0.000,0,4,[],0,0,1.333,Mike Myers,4,14,,0,0,10,0
22,1,1.500,5,10,['Jose Guillen'],3,1,6.000,Brandon Backe,1,85,W,1,3,51,1
8,0,0.000,3,3,[],1,0,2.333,Taylor Buchholz,2,35,,0,1,25,0
3,0,0.000,1,1,[],1,0,0.667,Mike Gallo,3,10,,0,0,5,0
19,2,3.600,7,5,[],4,0,5.000,Tony Armas,1,72,L,2,3,44,1
6,4,54.000,0,0,['Brad Ausmus'],3,2,0.000,Jason Bergmann,2,26,,4,0,13,2
4,0,6.750,2,1,[],0,0,1.000,Felix Rodriguez,3,17,,0,0,10,1
3,0,0.000,2,1,[],0,0,1.000,Mike Stanton,4,10,,0,0,5,0
4,0,0.000,1,1,[],0,0,1.000,Gary Majewski,5,20,,0,1,12,1
20,3,0.000,0,11,[],6,1,5.000,Scott Downs,1,71,,3,4,50,0
6,3,0.000,1,1,[],3,1,1.000,Vinnie Chulk,2,19,BS,3,1,13,0
4,2,0.000,1,0,[],2,1,0.667,Pete Walker,3,19,L,2,1,13,0
3,0,0.000,1,0,[],0,0,1.000,Scott Schoeneweis,4,14,,0,2,8,0
5,1,0.000,2,2,[],1,1,1.333,Jason Frasor,5,16,,1,0,11,0
23,6,0.000,7,5,['Reed Johnson', 'Reed Johnson', 'Reed Johnson'],7,2,4.667,Casey Fossum,1,80,,6,2,54,0
8,1,0.000,1,2,[],4,1,1.333,Scott Dunn,2,32,W,1,1,22,0
5,0,0.000,1,3,[],1,0,1.667,Shawn Camp,3,11,H,0,0,9,0
6,1,0.000,1,3,[],1,1,1.333,Dan Miceli,4,29,S,1,0,13,2
24,1,1.290,3,11,['Craig Counsell'],2,1,7.000,David Bush,1,88,W,1,7,61,2
4,0,0.000,0,1,[],0,0,1.000,Matt Wise,2,16,H,0,2,9,1
3,0,0.000,0,3,[],0,0,1.000,Derrick Turnbow,3,15,S,0,0,7,1
23,3,4.500,7,7,[],3,1,6.000,Russ Ortiz,1,91,L,3,3,52,4
4,0,0.000,1,1,[],1,0,1.000,Greg Aquino,2,18,,0,1,12,0
3,0,15.430,0,2,[],0,0,1.000,Jason Grimsley,3,13,,0,1,8,0
23,1,1.420,9,9,[],4,1,6.333,Greg Maddux,1,87,W,1,1,52,2
5,0,0.000,2,0,[],0,0,1.667,Bob Howry,2,18,,0,3,13,0
3,0,0.000,0,2,[],0,0,1.000,Ryan Dempster,3,11,,0,1,8,0
24,4,7.200,2,11,[],8,1,5.000,Jeff Suppan,1,75,L,5,2,44,3
7,0,0.000,1,5,[],1,0,2.000,Braden Looper,2,22,,0,0,15,0
3,0,0.000,0,2,[],0,0,1.000,Adam Wainwright,3,10,,0,0,5,0
27,4,6.000,8,5,[],7,1,6.000,Matt Cain,1,94,,4,5,54,3
4,4,21.600,0,0,[],1,0,0.000,Tyler Walker,2,19,L,4,0,5,3
3,3,135.000,0,0,['Jeff Francoeur'],0,0,0.000,Jack Taschner,3,11,,3,0,2,2
6,0,0.000,0,3,[],1,0,1.000,Jeremy Accardo,4,31,,1,0,17,1
11,2,9.000,4,1,[],3,1,2.000,Kevin Correia,5,36,,2,1,21,1
23,3,5.400,6,6,[],5,0,5.000,Kyle Davies,1,84,,3,3,46,3
4,3,81.000,0,0,[],2,1,0.333,Joey Devine,2,22,BS,3,1,13,1
2,0,0.000,2,0,[],0,0,0.667,Mike Remlinger,3,5,W,0,0,3,0
6,0,0.000,2,4,[],0,0,2.000,Oscar Villarreal,4,16,,0,0,9,1
3,0,0.000,2,1,[],0,0,1.000,Lance Cormier,5,5,,0,0,3,0
27,5,0.000,5,11,[],6,1,6.000,Paul Byrd,1,100,W,5,2,62,3
7,1,0.000,2,1,[],1,1,2.000,Matt Miller,2,25,,1,3,20,0
3,0,0.000,1,0,[],0,0,1.000,Fernando Cabrera,3,13,,0,2,9,0
27,8,0.000,5,6,[],11,1,4.667,Kyle Lohse,1,99,L,8,3,58,3
11,2,0.000,5,2,[],5,1,2.333,Matt Guerrier,2,36,,2,0,23,0
4,1,0.000,2,1,[],1,1,1.000,Willie Eyre,3,23,,1,0,13,0
21,1,1.800,3,8,['Mark Ellis'],2,0,5.000,Felix Hernandez,1,100,L,1,4,56,4
14,4,16.200,4,1,[],2,0,2.333,Julio Mateo,2,59,,4,1,24,6
4,0,3.860,0,0,[],1,0,0.667,George Sherrill,3,14,,0,2,7,1
3,0,0.000,2,1,[],0,0,1.000,Jeff Harris,4,15,,0,0,9,0
25,0,0.000,10,8,[],2,0,8.000,Joe Blanton,1,99,W,0,6,69,1
3,0,0.000,0,1,[],0,0,1.000,Justin Duchscherer,2,10,,0,2,8,0
22,1,1.500,7,5,[],3,1,6.000,Steve Trachsel,1,98,W,1,6,63,1
3,0,0.000,0,3,[],0,0,1.000,Chad Bradford,2,9,,0,0,8,0
6,2,21.600,0,0,[],3,0,1.000,Jorge Julio,3,21,,2,2,12,1
3,0,0.000,0,3,[],0,0,1.000,Darren Oliver,4,12,,0,0,8,0
27,5,9.000,7,4,['Carlos Delgado'],8,1,5.000,Jason Vargas,1,94,L,5,4,52,3
6,2,9.000,1,2,['Paul Lo Duca'],2,0,1.000,Todd Wellemeyer,2,18,,2,0,11,0
5,2,9.000,1,1,[],2,1,1.000,Chris Resop,3,12,,2,1,11,0
3,0,9.000,1,2,[],1,0,1.000,Matt Herges,4,15,,0,0,10,0
14,7,47.250,3,0,[],3,0,1.333,Daniel Cabrera,1,60,L,7,1,22,7
19,4,9.640,3,6,[],8,1,3.667,Eric DuBose,2,83,,4,2,46,3
17,3,9.640,1,5,['Kevin Youkilis', 'Adam Stern'],5,0,2.667,Jim Brower,3,59,,3,2,29,3
5,0,0.000,2,2,[],0,0,1.333,LaTroy Hawkins,4,21,,0,0,10,1
29,4,5.140,5,9,[],9,0,7.000,Matt Clement,1,100,W,4,7,67,1
9,4,18.000,1,2,[],6,1,1.000,Rudy Seanez,2,32,,4,0,22,0
3,0,4.500,0,3,[],1,0,1.000,Keith Foulke,3,10,,0,0,9,0
21,4,6.750,3,6,[],4,2,5.333,Chris Young,1,86,,4,7,61,1
4,2,18.000,0,0,[],4,0,0.000,Clay Hensley,2,10,L,2,0,8,0
5,0,0.000,2,3,[],0,0,1.667,Chan Ho Park,3,16,,0,0,11,0
2,1,9999.000,0,0,[],2,1,0.000,Scott Cassidy,4,5,,1,0,3,0
4,0,0.000,0,0,[],0,0,1.000,Alan Embree,5,17,,0,3,11,1
7,3,9.000,1,1,[],3,0,1.000,Brian Sweeney,6,24,,3,1,16,1
24,3,4.500,6,8,['Josh Barfield'],5,0,6.000,Josh Fogg,1,92,W,4,3,57,1
3,0,0.000,0,2,[],0,0,0.667,Mike DeJean,2,14,H,0,0,7,1
3,0,0.000,0,1,[],1,0,0.333,Ray King,3,11,H,0,0,4,1
3,0,0.000,2,1,[],0,0,1.000,Jose Mesa,4,11,H,0,0,7,0
3,0,0.000,3,0,[],0,0,1.000,Brian Fuentes,5,7,,0,0,4,0
20,3,10.120,4,3,[],6,0,2.667,Gavin Floyd,1,72,L,5,2,42,4
11,0,4.500,3,5,[],0,0,3.333,Julio Santana,2,42,,0,2,28,2
8,0,1.800,4,1,[],1,0,2.000,Aaron Fultz,3,33,,0,1,21,1
3,0,0.000,1,2,[],0,0,1.000,Ryan Franklin,4,13,,0,0,7,0
26,3,4.500,7,7,[],8,2,6.000,Brett Tomko,1,94,W,3,4,60,1
6,0,6.750,1,1,[],0,0,2.000,Hong Chih Kuo,2,22,H,0,4,16,0
4,0,0.000,1,0,[],1,0,1.000,Danys Baez,3,11,S,0,2,10,0
21,4,7.200,6,7,[],6,1,5.000,John Koronka,1,71,L,4,1,48,0
14,1,3.000,5,2,['Chris Shelton'],4,0,3.000,Rick Bauer,2,48,,1,2,29,1
3,0,0.000,0,2,[],0,0,1.000,Antonio Alfonseca,3,11,,0,0,4,1
23,1,1.690,7,9,[],8,1,5.333,Mike Maroth,1,84,W,1,0,49,1
6,1,6.750,1,2,[],1,0,1.333,Jason Grilli,2,25,,1,1,15,1
5,0,0.000,1,2,['Kevin Mench'],1,0,1.333,Joel Zumaya,3,17,H,0,1,12,0
4,0,0.000,1,2,[],1,0,1.000,Fernando Rodney,4,13,S,0,0,7,0
28,2,2.570,9,9,['Ryan Doumit'],6,1,7.000,Eric Milton,1,94,W,2,3,66,0
5,1,3.380,1,2,[],2,0,1.000,Todd Coffey,2,17,,1,0,12,0
2,2,9999.000,0,0,[],1,0,0.000,Chris Hammond,3,11,,2,0,5,1
5,1,3.380,0,1,[],1,1,0.667,David Weathers,4,18,H,1,1,8,2
1,0,9.000,0,0,[],0,0,0.333,Kent Mercker,5,4,S,0,1,4,0
28,5,7.500,6,9,[],5,1,6.000,Paul Maholm,1,107,L,5,3,58,5
4,1,10.120,2,0,[],2,1,0.667,John Grabow,2,7,,1,0,6,0
6,1,11.570,1,0,[],3,1,0.667,Matt Capps,3,20,,1,1,14,1
2,0,9.000,2,0,[],0,0,0.667,Damaso Marte,4,5,,0,0,3,0
21,6,13.500,5,5,[],7,0,4.000,Jeremy Affeldt,1,79,,6,2,48,2
10,1,18.000,2,3,[],4,0,2.000,Mike Wood,2,52,W,1,1,26,1
7,0,0.000,1,4,[],2,0,2.000,Elmer Dessens,3,25,H,0,1,15,0
5,0,0.000,2,1,[],1,0,1.000,Ambiorix Burgos,4,22,,0,0,14,1
27,9,15.190,6,4,[],10,0,5.333,Jon Garland,1,101,L,9,6,63,2
16,2,4.500,5,1,[],3,0,2.667,Matt Thornton,2,56,,2,2,24,4
23,1,1.590,9,6,[],2,1,5.667,Ervin Santana,1,103,W,1,2,62,3
4,0,0.000,2,1,[],0,0,1.333,JC Romero,2,18,H,0,1,12,0
4,0,0.000,0,2,[],1,0,1.000,Scot Shields,3,18,H,0,1,14,0
5,1,6.000,0,2,[],2,1,1.000,Francisco Rodriguez,4,23,S,1,1,15,0
29,3,2.400,7,8,[],7,0,8.000,Randy Johnson,1,97,L,3,8,69,0
27,5,3.140,4,11,['Marlon Byrd'],7,1,6.333,Roy Oswalt,1,101,,5,3,62,2
6,4,23.140,0,1,[],4,0,0.333,Chad Qualls,2,17,L,4,0,12,1
1,0,0.000,1,0,[],0,0,0.333,Russ Springer,3,1,,0,0,1,0
2,1,6.750,1,0,[],1,0,0.333,Trever Miller,4,11,,1,0,6,0
7,2,6.750,1,1,[],2,1,1.667,Fernando Nieve,5,24,,2,3,16,0
32,4,5.250,5,9,['Craig Biggio'],12,1,6.000,Livan Hernandez,1,110,W,6,4,74,1
4,1,2.250,2,1,[],1,1,1.000,Jon Rauch,2,20,H,1,0,14,0
7,1,2.080,3,3,[],1,1,2.000,Gary Majewski,3,32,,1,0,22,0
17,3,0.000,3,2,[],4,0,2.333,Ted Lilly,1,67,,4,2,32,6
9,0,0.000,2,2,[],2,0,2.667,Brian Tallet,2,41,W,0,3,27,0
4,0,0.000,0,2,[],1,0,1.000,Jason Frasor,3,17,H,0,1,10,0
6,0,0.000,2,2,[],0,0,2.000,Justin Speier,4,31,,0,2,19,0
3,0,0.000,1,2,[],0,0,1.000,Scott Schoeneweis,5,7,,0,0,5,0
20,3,0.000,9,0,['Frank Catalanotto'],6,0,3.667,Doug Waechter,1,69,,3,2,43,2
7,2,0.000,1,1,[],1,1,1.333,Jason Childers,2,23,L,2,2,11,2
11,3,0.000,3,1,[],5,0,2.000,Travis Harper,3,42,,3,2,29,1
5,0,0.000,2,1,['Shea Hillenbrand'],1,0,1.000,Ruddy Lugo,4,18,,0,0,12,0
23,4,4.910,4,7,[],5,1,5.000,Doug Davis,1,92,,4,4,57,4
4,0,0.000,1,1,[],1,0,1.000,Rick Helling,2,13,,0,1,9,0
7,0,0.000,3,1,[],1,0,2.000,Jorge De La Rosa,3,20,,0,2,15,0
3,0,0.000,1,2,[],0,0,1.000,Danny Kolb,4,10,W,0,0,6,0
29,3,2.770,6,6,['Corey Koskie'],9,1,6.000,Brandon Webb,1,91,,4,6,63,1
3,0,6.750,1,0,[],1,0,0.667,Terry Mulholland,2,16,,0,1,11,0
4,0,0.000,2,0,[],0,0,1.333,Brandon Lyon,3,25,,0,2,16,0
4,1,3.380,1,0,[],2,0,0.333,Luis Vizcaino,4,17,L,1,0,9,1
27,0,4.220,5,7,[],4,0,6.000,Carlos Zambrano,1,111,,2,5,65,4
3,0,3.860,2,0,[],0,0,1.000,Scott Williamson,2,10,,0,1,7,0
1,0,0.000,0,0,[],0,0,0.333,Will Ohman,3,6,,0,1,4,0
3,0,0.000,1,0,[],1,0,0.667,Bob Howry,4,18,W,0,1,12,0
4,0,0.000,1,2,[],0,0,1.000,Ryan Dempster,5,14,S,0,0,8,1
23,0,3.270,4,5,[],4,0,6.000,Chris Carpenter,1,97,,0,9,63,1
4,2,6.750,2,0,[],2,1,0.667,Josh Hancock,2,14,BS,2,0,7,0
2,0,3.380,1,0,[],0,0,0.333,Randy Flores,3,11,,0,0,6,1
6,1,3.000,0,2,[],1,1,1.000,Brad Thompson,4,22,L,1,1,11,2
28,4,5.140,5,12,[],5,0,7.000,Jamey Wright,1,101,W,4,4,57,5
3,0,0.000,0,1,[],1,0,0.333,Scott Munter,2,10,,0,0,5,1
1,0,0.000,0,2,[],0,0,0.667,Steve Kline,3,3,H,0,0,2,0
6,2,7.710,1,0,[],2,0,0.667,Jeremy Accardo,4,32,,2,1,18,2
1,0,67.500,0,0,[],0,0,0.333,Jack Taschner,5,6,,0,1,4,0
23,6,12.380,4,8,[],8,1,4.000,Tim Hudson,1,82,L,8,0,48,3
7,0,0.000,3,0,[],1,0,2.000,Chuck James,2,24,,0,2,13,1
3,0,0.000,2,1,[],0,0,1.000,Mike Remlinger,3,9,,0,0,6,0
9,4,63.000,1,0,[],3,0,0.667,Joey Devine,4,42,,4,1,19,4
1,0,0.000,0,1,[],0,0,0.333,Ken Ray,5,2,,0,0,1,0
25,0,0.000,7,12,[],4,0,7.000,Jason Johnson,1,86,W,0,2,54,1
5,0,0.000,1,0,[],2,0,1.000,Guillermo Mota,2,14,H,0,2,11,0
3,0,0.000,2,0,[],0,0,1.000,Bob Wickman,3,11,S,0,1,6,0
23,3,0.000,4,5,[],9,1,4.333,Scott Baker,1,88,L,3,4,58,1
10,0,0.000,3,1,[],2,0,2.667,Francisco Liriano,2,38,,0,4,27,0
4,0,0.000,2,0,[],1,0,1.000,Jesse Crain,3,9,,0,1,7,0
22,3,4.380,5,7,[],6,1,5.667,Jamie Moyer,1,103,L,3,4,59,1
9,0,0.000,4,1,['Jason Kendall'],0,0,2.333,Rafael Soriano,2,28,,0,2,19,1
3,0,13.500,2,0,[],0,0,1.000,Eddie Guardado,3,14,,0,1,8,0
21,0,8.590,8,4,['Kenji Johjima', 'Willie Bloomquist'],1,0,6.000,Barry Zito,1,109,W,0,6,67,0
5,0,0.000,2,1,[],0,0,1.333,Kiko Calero,2,23,H,0,1,12,1
2,0,0.000,1,1,[],0,0,0.667,Joe Kennedy,3,7,H,0,0,5,0
3,0,0.000,1,0,[],0,0,1.000,Huston Street,4,16,S,0,2,10,0
22,2,3.600,7,1,[],6,0,5.000,Bruce Chen,1,99,L,2,5,62,3
8,0,0.000,2,0,[],1,0,1.333,Sendy Rleal,2,33,,0,2,14,3
4,0,0.000,3,2,[],0,0,1.667,LaTroy Hawkins,3,17,,0,0,12,0
3,0,0.000,2,1,[],0,0,1.000,Chris Ray,4,11,,0,0,7,0
26,1,1.930,10,7,['Javy Lopez'],3,1,7.000,Curt Schilling,1,114,W,1,4,72,2
4,0,0.000,2,1,[],1,0,1.000,Mike Timlin,2,19,H,0,0,14,0
3,0,0.000,2,0,[],0,0,1.000,Jonathan Papelbon,3,13,S,0,1,9,0
20,9,34.710,4,0,[],11,2,2.333,Dewon Brazelton,1,68,L,9,3,50,2
11,0,3.380,3,0,[],0,0,2.667,Scott Cassidy,2,60,,0,5,39,3
8,0,5.400,4,2,[],1,0,2.000,Brian Sweeney,3,36,,0,0,19,1
6,2,18.000,1,2,[],3,0,1.000,Clay Hensley,4,21,,2,0,12,1
5,1,9.000,2,0,[],2,0,1.000,Trevor Hoffman,5,17,,1,1,11,0
29,3,3.860,6,11,[],4,0,7.000,Zach Day,1,105,W,4,4,64,4
4,0,4.500,2,0,[],1,0,1.000,Tom Martin,2,13,,0,1,9,0
3,0,0.000,2,1,[],0,0,1.000,David Cortes,3,17,,0,0,13,0
26,4,7.360,4,8,[],8,0,6.000,Kevin Millwood,1,95,L,5,5,64,0
6,2,7.360,1,1,[],3,1,1.000,Scott Feldman,2,23,,2,1,15,0
3,0,2.450,1,1,[],0,0,1.000,Joaquin Benoit,3,13,,0,1,9,0
3,0,9.000,0,2,[],0,0,1.000,Francisco Cordero,4,6,,0,1,5,0
26,0,0.000,6,8,['Ian Kinsler'],2,0,7.000,Justin Verlander,1,89,W,0,7,58,2
3,0,3.860,2,1,[],0,0,1.000,Chris Spurling,2,9,,0,0,7,0
3,0,0.000,6,9,[],0,0,1.000,Bobby Seay,3,9,,0,0,6,0
28,5,8.490,4,6,[],8,1,6.667,Aaron Harang,1,118,W,5,10,80,0
2,0,3.860,0,0,[],1,0,0.333,Mike Burns,2,8,,0,1,6,0
6,1,4.500,0,1,[],1,0,1.000,Matt Belisle,3,27,,1,2,15,2
4,3,189.000,1,0,[],2,0,0.333,Chris Hammond,4,12,,3,0,6,1
3,0,7.360,0,1,[],1,0,0.667,Rick White,5,14,S,0,1,11,0
21,5,6.230,7,1,[],6,2,3.333,Oliver Perez,1,85,L,8,2,50,4
11,0,6.750,3,3,[],2,0,2.667,Ryan Vogelsong,2,34,,0,2,20,1
7,3,11.250,1,1,[],4,0,1.000,Salomon Torres,3,25,,3,1,18,0
4,0,7.360,2,0,[],0,0,1.000,John Grabow,4,19,,0,1,8,1
22,1,1.500,7,5,[],1,0,6.000,Denny M Bautista,1,94,,1,5,52,5
4,0,0.000,2,1,[],1,0,1.000,Luke Hudson,2,12,H,0,0,9,0
6,2,11.570,1,0,[],4,0,0.333,Andrew Sisco,3,25,BS,2,0,15,1
1,0,0.000,0,2,[],0,0,0.667,Elmer Dessens,4,5,W,0,0,4,0
3,0,0.000,1,0,[],0,0,1.000,Ambiorix Burgos,5,11,S,0,2,8,0
28,2,2.570,11,3,['Mike Sweeney'],5,0,7.000,Javier Vazquez,1,98,,2,7,65,1
3,2,11.570,1,0,[],2,1,0.333,Cliff Politte,2,17,L,2,0,12,0
3,0,3.860,1,0,[],0,0,0.667,Neal Cotts,3,17,,0,1,9,0
16,7,12.860,1,4,[],7,2,2.000,Bartolo Colon,1,51,L,8,1,32,2
18,2,9.640,3,5,[],5,1,3.667,Esteban Yan,2,69,,2,3,34,3
4,0,3.000,1,3,[],0,0,1.333,Brendan Donnelly,3,12,,0,0,11,0
9,0,0.000,4,2,[],3,0,2.000,Hector Carrasco,4,33,,0,0,22,0
25,1,2.770,10,3,[],5,0,6.000,Mike Mussina,1,92,W,1,5,63,2
3,0,4.500,1,0,[],0,0,1.000,Kyle Farnsworth,2,13,,0,2,8,0
3,0,6.750,1,1,[],0,0,1.000,Scott Proctor,3,11,,0,1,8,0
4,0,0.000,2,1,[],1,0,1.000,Mariano Rivera,4,18,,0,0,12,0
29,3,8.180,5,10,[],8,2,6.333,Andy Pettitte,1,108,W,3,4,68,3
1,0,4.500,1,0,[],0,0,0.667,Trever Miller,2,7,H,0,0,4,0
5,0,0.000,1,1,[],1,0,1.000,Dan Wheeler,3,26,H,0,1,13,1
5,0,0.000,0,0,[],2,0,1.000,Brad Lidge,4,21,,0,3,15,0
20,1,2.250,4,4,[],5,0,4.000,Ryan Drese,1,81,L,4,3,48,4
7,2,16.880,0,1,[],2,0,1.000,Joey Eischen,2,27,,2,2,11,2
3,0,1.800,1,1,[],0,0,1.000,Jon Rauch,3,12,,0,1,8,0
5,0,0.000,0,2,[],1,0,1.000,Mike Stanton,4,19,,0,1,11,1
4,1,4.500,1,2,[],2,1,1.000,Chad Cordero,5,7,,1,0,6,0
31,5,0.000,4,14,['Toby Hall'],8,1,7.333,Roy Halladay,1,94,L,5,4,58,2
2,0,0.000,1,0,[],0,0,0.667,BJ Ryan,2,11,,0,1,8,0
3,0,0.000,2,1,[],0,0,1.000,Vinnie Chulk,3,7,,0,0,5,0
37,2,0.000,8,12,[],12,0,8.667,Scott Kazmir,1,119,W,2,6,82,1
1,0,0.000,1,0,[],0,0,0.333,Dan Miceli,2,3,S,0,0,2,0
28,3,3.650,6,6,['Craig Counsell'],3,1,6.333,Chris Capuano,1,105,L,4,7,66,4
