name, receiving touchdowns, receiving yards, receptions
A Custer Jr,1,22,2
J Wilson,0,11,1
N Sblendorio,0,11,2
N Webster,0,6,1
S McPherson,1,6,1
T Fumagalli,0,100,7
R Wheelwright,0,60,4
G Rushing,0,18,2
J Peavy,0,11,2
A Ramesh,0,11,1
E Steffes,0,2,1
A Ingold,0,2,1
D Ogunbowale,0,1,1
T Dural,1,50,5
L Fournette,0,38,3
M Dupre,0,24,3
D Smith,0,19,1
D Shorts Jr,0,131,8
S Gibson,0,39,6
K White,0,32,2
R Shell,0,22,1
D Mathis,0,20,1
J Crawford,0,9,5
J Moore,0,104,8
C Black,1,102,6
S Culkin,0,27,2
D Collins,0,22,1
E Hall,0,8,2
D Mason,0,7,1
J Johnson,0,6,1
A Ross,0,3,1
K Dilosa,0,2,1
R Wingo,0,1,1
J Maulhardt,0,106,5
T Gentry,1,104,8
J Price,0,13,1
J Hollister,1,7,2
C Johnson,0,7,1
B Hill,0,5,1
J Harshman,0,3,1
K Golladay,2,144,10
C Blake,0,82,4
J Bouagnon,0,43,6
S Wimann,1,41,2
A Turner,0,19,2
J Burt,1,111,6
J Heard,0,73,2
J Oliver,0,36,3
J Warrick,0,35,2
A Foreman,1,25,3
E St Brown,2,75,5
C Sanders,1,55,3
J Adams,1,46,3
T Hunter Jr,1,37,4
T Folston,0,17,1
D Smythe,0,8,1
Z Pascal,1,63,5
R Lawry,1,62,2
J Duhart,1,60,2
J Verhaegh,1,32,1
H Patterson,0,17,1
M Vaughn,0,9,1
I Harper,0,6,1
J Cox,0,4,1
R Proctor,0,161,9
S Alonzo,1,33,4
T Mixson,0,16,3
R Bell,0,6,3
J Willenbrock,0,2,1
J Wilson,0,125,9
D Cook,0,101,7
T Rudolph,1,74,6
K Whitfield,0,53,5
R Izzo,1,41,3
J Patrick,0,13,1
D Phillips,0,8,1
N Murray,0,4,1
E Engram,1,121,9
A Brown,0,48,2
D Stringfellow,1,41,3
Q Adeboyejo,0,40,2
T Zettergren,0,37,1
V Jefferson,1,23,2
D Metcalf,1,3,1
A Judd,0,0,1
J Smith,0,70,5
A Maloney,1,49,6
T Gaiter IV,0,30,1
T Owens,0,21,2
D Moore,2,147,6
T Morgan,0,38,3
P Hills,0,21,1
T Johnson,0,21,2
D Hayward,1,9,1
M Culmer,0,7,1
W Likely,0,-5,1
A Etta Tawo,2,104,7
S Ishmael,0,65,4
E Phillips,0,51,7
B Estime,1,29,3
D Strickland,0,20,2
K Moore,0,15,1
M Neal,0,5,1
C MacPherson,0,4,2
J Staples,0,136,5
J Quick,1,108,4
J Smith,0,78,2
C Hikutini,0,41,4
T Samuel,0,30,3
C Standberry,0,20,1
D Peete,0,10,1
J Smith,0,8,1
J Robinette,0,46,2
T Williams,0,21,1
R Davis,0,79,3
A Werts,1,22,1
G Smith,0,17,1
T Boyd,0,12,2
K Dorn,0,7,1
K Rucker,0,5,1
C Ridley,1,129,9
A Stewart,1,90,5
G Dieter,0,56,2
O Howard,0,29,2
D Harris,0,14,2
T Diggs,0,14,1
R Foster,0,13,3
H Hentges,0,6,1
T Taylor,0,121,9
L Jackson,1,45,2
S Donatell,0,20,3
N Norris,0,20,2
S Johnson,0,9,1
J Johnson,0,2,1
A Wales,0,-1,1
J Capel,0,82,6
B Burns,0,66,3
D Hopkins,0,17,3
Z Letman,0,8,1
M Cox,0,8,1
B Cecil,0,4,1
Z Pascal,0,56,4
J Duhart,0,45,5
M Vaughn,0,20,2
E Hayes,0,17,1
J Marriner,0,13,2
J Verhaegh,0,8,1
T Fulgham,0,5,1
I Harper,0,5,1
E Poe,0,46,2
J Ejekam,0,20,2
C Cella,1,69,2
J Mayden,0,27,2
A Walter,0,25,2
D Pollard,0,24,2
T Alaka,0,22,2
N German,0,11,2
P Smith,0,6,1
D Dillard,0,5,1
L Wright,0,5,1
R Wells III,0,3,1
S Grant,0,95,5
T Griffey,1,74,4
C Denson,0,19,2
T Wood,0,12,1
S Poindexter,0,9,1
S Brown,0,7,1
J Kern,0,7,1
C Williams,0,152,13
D Leake,0,91,5
M Carter,0,71,5
V Hunter,1,41,5
D Lindsey,1,37,2
M Meander,0,10,1
T Stevens,2,75,4
D Slayton,0,55,3
K Davis,0,42,1
W Hastings,1,34,2
K Martin,0,10,1
N Craig Myers,0,9,1
K Johnson,0,7,1
K Pettway,0,5,1
M Davis,0,4,2
S Truitt,0,3,1
C Booker,0,92,6
B Mack,0,49,3
C Echols Luper,0,46,3
C Murray,0,42,2
W Wand,0,17,1
L Moragne,0,11,1
J McInnis,0,5,1
D Paschal,0,-2,2
N Harry,1,72,6
K Kohl,0,67,2
K Ballage,1,48,2
T White,0,40,6
J Harvey,0,39,4
F Gammage,0,31,3
D Richard,0,31,3
C Smith,0,23,2
C Batson,1,148,9
J Stockton,1,95,3
J Giles,1,71,9
D Willies,1,59,1
D Lauderdale,0,57,7
Q White,0,34,2
D Cantrell,1,25,3
I Sadler,0,22,1
R Davis,0,16,1
K Coutee,0,8,1
D Felton,0,5,1
B Lynch,1,95,6
K Cannon,1,93,10
P Stricklin,0,22,1
L Hawthorne,0,19,3
D Mims,0,14,3
C Platt,0,14,2
S Linwood,0,4,1
C Sutton,1,112,6
J Proche,0,84,7
M Kaufman,0,16,2
B West,0,13,1
X Castille,0,4,1
T Sperbeck,1,133,7
C Wilson,0,85,3
C Anderson,0,49,4
J McNichols,0,25,3
A Dhaenens,0,7,2
T Martin Jr,1,158,12
G Marks,1,75,10
J Morrow,2,53,8
G Wicks,0,35,6
K Sweet,0,32,2
R Lewis,0,31,3
R Cracraft,0,31,5
I Johnson Mack,0,30,7
J Williams,0,28,1
J Thompson,0,7,1
S Miller,3,161,5
D Phouthavong,0,41,5
R Moore,0,39,3
T Redding,0,34,2
J Pough,0,29,3
M Milton,0,12,1
M Zimmerman,0,8,1
J Cleveland,0,2,2
F Coppet,0,1,2
L Stanley,0,68,5
T Toivonen,0,58,6
N Wanzek,0,36,3
L Fielder,0,26,2
D Mercer,0,16,1
S Carr,1,7,2
J Santiago,0,5,1
B Oliveira,0,3,1
A Duke,1,103,4
T Ford II,1,64,6
J Bolus,1,50,4
W Kofa,0,31,4
J Foggie,0,21,2
B LeMay,0,6,1
K Hoffman,1,1,1
U LeMay,0,-1,1
C Montgomery,0,-1,1
J Bridges,0,86,5
D McNair,0,69,5
C Taylor,0,67,6
C Joyner,0,47,4
D Oliver,0,23,3
T Lennon,0,10,1
B Gentry,0,10,3
J Arrington,0,6,1
M Foster,0,4,1
R McCloud,0,86,7
A Scott,0,71,7
D Cain,1,37,2
H Renfrow,1,35,1
W Gallman,0,25,3
M Williams,0,24,2
J Leggett,0,9,1
C Powell,0,5,1
C Wilkins,1,1,1
T Dye,0,0,1
C Fuller,0,-1,1
D Douglas,2,93,11
A Flakes,0,48,3
E Thompson,0,47,6
J Anderson,0,18,2
J Chunn,0,14,1
J Johnson,0,14,2
I Saleem,0,11,1
K Ento,2,88,2
S Fields,0,78,2
J MacIntyre,0,76,6
D Ross,1,27,3
J Huntley,0,14,1
D Lee,0,10,1
P Lindsay,0,9,1
C Bounds,0,8,1
K Evans,0,8,1
B Bobo,0,7,2
J Hall,0,6,1
C Hill,1,4,1
J Cook,0,28,5
H Graves,0,15,4
K Williams,0,13,3
J Ford,0,7,4
T Pilster,0,2,1
M Gueller,0,1,1
A Campbell,0,-5,1
E Masters Jr,0,67,3
O Johnson,0,33,3
M Wilson,0,8,2
J Rhodes,0,54,5
K Thomas Jr,1,41,4
B Jones,1,39,3
M McNair,0,34,3
G Campbell Jr,0,29,3
J Williams,0,28,1
J Taylor,0,11,1
A Nash,0,112,8
J Lloyd,0,67,8
C Taylor,0,59,1
T Rahming,0,46,9
J Duncan,0,27,4
D Helm,0,21,1
A Bachman,0,62,1
C Lewis,0,37,1
C Serigne,0,23,1
T Hines,0,9,2
C Carney,0,9,2
D Pike,0,8,1
C Wade,0,2,1
Q Johnson,0,75,13
I Jones,0,73,7
J Williams,0,59,5
A Scott,1,49,6
J Summers,0,39,1
D Anderson,0,2,1
S Louis,1,142,3
J Samuels,0,41,5
B Cherry,0,39,4
N Hines,0,28,3
M Dayes,0,15,4
T Moss,0,10,1
R Gallaspy II,0,7,1
A Callaway,1,129,5
D Goolsby,0,44,3
B Powell,1,43,4
L Perine,1,28,1
F Swain,1,26,1
C Worton,0,19,2
M Stephens,0,14,1
J Cronkrite,0,10,1
C Lewis,0,7,1
J Badet,0,45,1
S Williams,0,7,1
T Richardson,0,3,1
T Rudolph,2,105,7
J Wilson,0,53,4
N Murray,0,31,3
R Izzo,0,20,2
K Whitfield,0,17,2
D Phillips,0,15,2
A Tate,1,13,2
D Cook,0,9,1
J Patrick,0,5,2
J Harrison,0,1,1
K Brown,1,80,2
Q Scott,0,29,1
S Davis,0,16,1
J Scotland,0,9,1
K Fraise,0,7,1
C Hamilton,0,1,1
J Jordan,0,100,7
K Johnson,2,82,7
A Peck,0,42,3
C Olsen,0,31,1
D ONeal,0,13,3
D James,0,6,1
C Demps,0,50,2
J Robinson,0,15,2
J McGill,0,13,2
J Rucker,0,5,1
A Lindsey,0,4,1
J Ratliff,0,2,1
I McKenzie,1,61,2
T Godwin,0,47,3
C Woerner,0,29,1
M Chigbu,0,20,2
B Douglas,0,17,1
R Davis,0,15,1
N Chubb,0,12,1
S Michel,0,5,2
J Rogers,1,52,3
D Jeanpiere,0,22,3
D Taylor,0,16,1
J Singleton,0,14,2
C Bates,1,6,1
J Talley,0,1,1
R Jeune,0,57,3
Q Searcy,0,12,1
M Lands Davis,0,11,1
M Irvin,0,65,7
A Ward,1,65,3
S Walker,0,41,5
A Lakes,0,24,2
P Usher,0,21,3
K Brock,0,14,2
S Houzah,0,4,2
J Marshall,0,1,1
M Kemp,3,103,3
A Barker,0,37,1
M Unga,1,36,1
D Saint Juste,0,13,3
M Camanse Stevens,0,10,1
D Collie,0,4,1
B Axline,1,104,3
L Fair,0,41,2
C Weathers,0,22,2
C McElrath,1,16,1
K Kerrick,1,12,1
G McKillion,0,8,2
L Lee,0,1,1
L Bonner,0,46,3
C Allen,0,30,2
D King,0,25,4
C Lark,0,8,1
S Dunbar,0,7,2
T McCloskey,0,5,1
D McLemore,0,5,1
R Brooker,0,4,1
D Thompson,0,25,2
Z Giles,0,12,1
C Turner,0,7,1
K Harrington,0,6,1
M Daggs,0,5,1
T Swinton,0,3,1
M Turner,1,33,3
A Johnson,0,21,2
K Foster,1,15,1
R Corbin,0,14,1
K Vaughn,0,14,4
D Cain,0,7,1
Z Grant,0,6,1
A Davis,0,5,1
S Mays,0,5,1
J Hardee,0,4,1
N Echard,0,3,1
R Switzer,0,68,5
B Howard,0,60,3
M Hollins,1,44,3
T Logan,1,34,2
J Bargas,0,23,1
K Francis,0,20,1
E Hood,0,10,3
A Proehl,0,6,1
N Westbrook,2,133,3
M Paige,0,76,6
L Timian,1,25,3
D Friend,0,13,1
R Jones,0,9,1
D Redding,0,8,1
C Gest,0,2,1
R Brookins,0,0,1
K Mabon,0,84,5
J Hogue,1,53,3
C Lacanaria,0,48,3
D Green,0,25,2
S Brunner,0,21,2
M VandeBerg,1,129,7
R McCarron,0,31,4
A Wadley,1,26,1
G Kittle,1,26,3
J Scheel,0,12,1
D Mitchell Jr,0,7,2
J Smith,0,4,1
N Fant,0,2,1
A Lazard,0,111,7
T Ryen,0,19,1
M Harger,0,12,1
D Lee Campbell,0,9,1
C Epps,0,8,2
H Butler,0,6,1
M Warren,0,0,1
S Sims Jr,2,114,4
L Gonzalez,0,45,5
B Johnson,0,16,1
K Kinner,0,13,2
T Patrick,0,6,2
B Hartzog,0,5,2
K Brewer,0,5,1
K Herbert,0,2,1
K Belack,0,60,4
J Reid,0,59,4
P White,0,26,3
J Brown,0,14,1
B Cope,0,6,2
T Mangen,0,5,1
M Morgan,1,4,1
D Brown,0,-2,2
M Irons,0,-5,1
E Calhoun,0,60,4
B Fackler,2,58,3
J Woods,1,25,3
J Rankin,0,20,2
R James,0,17,2
K Price,0,3,1
N Holley,0,0,1
T Harrell,0,-1,1
T Cohen,0,125,9
D Keyes,1,44,3
E Bell,0,33,4
K Gardin,0,15,2
M Cartwright,0,9,1
L Hill,2,8,2
D McFadden,0,6,1
J Bradley,1,97,6
A Riles,0,38,2
G Haynes,0,15,3
G Fuselier,0,11,1
K Barnes,0,9,2
E McGuire,0,0,1
K Shelby,0,75,6
P Orgeron,0,61,5
K Highshaw,0,35,2
R Ross,0,26,6
N Edwards,0,21,2
D Gladney,0,18,2
D Crawley,0,15,2
Z Hetrick,0,11,2
A Nelson,0,11,1
J Tabary,0,-8,1
D Smith,1,46,1
D Williams,0,27,3
D Davis,0,19,1
D Guice,0,18,1
D Chark,0,12,1
T Dural,0,5,1
K Sanders,1,76,1
K Spears,0,57,3
J Hester,0,29,3
A Johnson,0,29,3
S Davidson,0,14,2
J Choice,0,12,1
D Terry,0,10,1
R Thomas,0,8,1
J Curry,0,7,1
G Golsan,0,6,1
T Taylor,3,178,11
D Oliver,1,90,5
K McKnight,0,67,6
J Craft,0,57,6
C Henderson,0,38,5
M Gaines,1,24,1
J Woodard,0,17,1
C Smith,0,14,2
R Bonnette,0,12,2
A Smith,0,11,1
B Scott,0,10,1
L Jamison,0,60,6
Q Caldwell,1,20,2
J Baxley,0,15,1
D Frazier,1,12,1
A Harris,0,11,1
K McIntosh,0,8,1
K Cobb,0,6,1
M Moody,0,5,1
A Breneman,1,69,3
A Isabella,0,55,3
J Robinson Woodgett,0,10,2
S Nesmith,0,9,1
S Lindsay,0,6,1
M Young,0,-4,1
J Smith,2,98,5
C Callinan,0,48,3
M Walker,0,26,3
T Sweeney,0,19,1
D Njoku,0,49,2
S Coley,0,38,4
A Richards,0,30,3
C Herndon IV,0,21,2
J Yearby,0,21,3
M Williams,0,15,1
M Lewis,0,11,1
D Harris,0,6,1
K Woods,0,121,9
T Cameron,0,17,1
H Bussey,0,8,1
N Terry,0,8,1
T Harrison,0,5,2
G Howell,0,4,1
K Whyte,0,4,1
J Mitchell,0,4,1
D Singletary,0,-4,1
R Williams,1,75,2
R Smith,0,46,2
M Thomas,0,37,3
J Murphy,0,35,2
S Martin,0,27,2
S Shisso,0,16,1
J Gardner,1,14,1
P Gossage,0,39,5
A Gooch,0,31,2
M Kimble,0,23,1
D Turner,1,19,3
A Bounds,1,19,2
D Church,1,18,4
K Marshall,0,9,2
S Mitchell,0,8,1
A Taylor,0,8,1
A Darboh,2,111,5
J Butt,2,86,7
J Chesson,0,84,4
M Jocz,0,12,1
H Poggi,0,10,2
K Hill,0,9,2
I Bunting,0,6,2
E McDoom,0,5,1
D Smith,0,3,2
C Evans,0,2,1
T Oldham,0,29,3
J Akins,0,17,1
D Snelson,0,13,1
D Wilson,0,-3,1
D Wolitarsky,2,125,8
B Smith,1,61,4
N Wozniak,0,26,1
T Johnson,1,22,3
C Beebe,0,22,1
B Lingen,0,17,1
R Smith,0,14,1
K McCrary,0,8,1
H Register,0,6,1
R Tonyan Jr,3,90,8
B Pugh,0,59,3
C Smith,0,56,2
M Thompson,0,16,3
I Harker,1,10,1
J Keys,0,6,1
R Genesy,0,6,1
S Levingston,0,4,2
M Pack,1,46,3
E Engram,0,43,2
D Stringfellow,0,40,5
V Jefferson,0,31,4
D Lodge,0,29,3
H Thurley,0,22,1
A Brown,1,15,2
D Metcalf,1,10,1
Q Adeboyejo,1,6,1
T Morris,0,39,2
L McAfee,0,19,1
R Taylor,0,10,1
N Colvin,0,4,1
R Wingo,1,125,3
J Johnson,1,115,5
E Hall,1,90,3
D Mason,0,51,5
K Blanton,1,31,4
J Reese,1,27,2
J Moore,0,20,2
D Crockett,0,9,1
K Dilosa,0,5,1
I Witter,0,4,1
J Niupalau,0,58,3
S Bailey,1,57,7
I Eriksen,0,32,2
D Buschman,0,30,1
A Porter,0,28,1
S Browning,0,26,2
I Holder,0,24,3
E Daugherty,0,23,2
M Sexton,0,8,1
B Kemp,0,1,1
E Byrd,1,58,3
R Yurachek,1,58,1
J Hunt,1,57,2
M Clark,2,56,2
D McManus,1,31,1
W Johnson,0,26,2
J Knight,0,24,1
H Foster,0,6,1
K Davis,0,-3,1
T Martin,0,72,4
L Spearman,0,37,4
M Banks,0,22,2
W Gillus III,0,19,2
A Poteat,0,17,2
R Fisk,0,8,1
F Ross,1,56,6
D Gray,1,54,4
G Myles,0,45,3
B Holloway,0,17,3
J Couch,0,17,1
J Thomas,1,7,2
J Johnson,0,-1,1
H Hurst,0,68,8
B Edwards,0,38,2
D Samuel,0,30,2
A Turner,1,25,2
K Crosby,1,14,3
R Davis,0,13,1
T Googer,0,11,1
J August,0,10,1
J Tillman,0,75,4
C Cass Jr,0,40,1
D Romine,0,15,1
N Thomas,1,116,11
H Mayala,0,68,5
A Bloom,0,31,2
A McLean,0,24,1
R Johnson,0,10,2
T Davis,0,8,2
A Newsome,0,7,1
A Moore,1,109,3
J Westerkamp,2,105,4
B Reilly,0,52,2
D Ozigbo,0,39,1
G Rahn,1,35,1
T Newby,0,27,4
C Carter,0,20,2
S Morgan Jr,0,17,2
D Pierson El,0,9,1
T Bryant,0,-1,1
T Gentry,1,124,7
J Maulhardt,0,22,4
J Hollister,0,20,3
J Ellis,0,15,1
J Parker,0,8,1
R Caldwell,0,57,2
G Hogan,1,41,4
I Lottie,0,33,2
J Boone,0,19,2
J Scott,1,16,2
X Hall,0,14,1
O Clark,0,13,6
J Solbeck,0,12,2
D Gamblin,0,47,4
T Gipson,0,28,4
P Reed,0,17,1
T Owens,0,10,1
C Gautsche,0,8,1
C Davis Jr,0,5,1
A Carr,1,73,7
F Nagel,0,44,4
M Wilson,0,34,1
G Dickerson,0,17,1
B Skowronek,0,7,1
S Vault,0,6,1
A Scanlan,0,5,1
J Jackson,0,5,1
A Warrum,0,116,9
C Gibbs,0,71,6
S Schnell,0,46,8
J Towns,0,19,2
G Moreira,0,13,2
A Fowler,0,9,1
T Petkovich,0,9,1
J Robinson,0,4,1
E St Brown,0,85,6
C Sanders,1,46,5
K Stepherson,1,35,3
C Finke,0,19,2
C Holmes,0,15,1
C Claypool,0,6,1
J Adams,0,-1,1
A Celis,0,68,1
W Demps,0,50,2
J Butler,0,48,4
H Henderson,0,24,3
J Richardson,0,8,1
J Gipson,0,3,1
T Thompson,0,32,1
T Goree,0,26,4
M Lawrence,0,16,1
W Robinson,0,13,1
O Rutherford,0,13,2
R Bussey Jr,0,8,1
K Buyers,0,8,2
T Smiley,0,4,2
T Wilson,0,1,1
J Davis,0,49,4
J Carter,0,8,1
K Mitchell,0,8,1
J Wilson,0,6,1
T Isme,0,3,1
C Samuel,0,62,5
D Wilson,0,38,3
T McLaurin,0,28,3
N Brown,0,16,1
P Campbell,0,5,1
M Weber,0,0,1
K Lucas,0,53,6
J Atkinson,0,38,4
J Hobbs,0,34,3
N Carter,0,7,1
D Brewer,0,-4,1
N Basquine,1,80,3
M Andrews,1,60,2
M Jones,0,48,6
S Perine,0,38,2
D Westbrook,0,33,4
A Miller,1,23,3
J Smallwood,0,17,1
A Adams,0,16,1
J Baxter,0,15,1
D Flowers,1,8,1
G Lewis,0,8,1
J Mead,1,6,1
R Turner,1,135,7
X Brown,0,41,3
A Osborne,1,40,2
B Williams,0,21,1
K Nevels,0,20,2
D Gillespie,0,7,2
M Green,0,4,2
D Haggerty,0,2,1
B Luckett,0,2,1
A Holley,0,0,2
J McCleskey,1,103,11
J Washington,1,69,5
C Carson,0,52,4
J Seales,0,34,3
Z Veatch,1,18,1
C Lacy,0,10,2
B Sanders,0,2,2
T Conklin,2,96,7
J Kroll,0,91,6
D Spalding,1,48,4
M Chapman,0,46,3
C Willis,0,17,3
J Ward,0,17,1
M Fountain,1,13,1
E Cooper,0,11,1
J Bacci,0,7,1
J Hayes,0,7,1
Z Crouch,0,5,1
A Rice,0,3,1
D Allen,1,141,4
D Carrington,0,59,4
P Brown,1,55,5
R Freeman,0,29,2
D Stanford,1,24,3
K Benoit,0,10,1
T Brooks James,0,7,1
C Nelson,0,6,1
D Dowling,0,54,4
O Zaccheaus,0,47,3
K Johnson,1,40,6
W Craft,1,23,2
E Butts,0,13,2
T Mizzell,0,11,2
H Dubois,0,5,1
D Sims,0,2,1
Q Henderson,1,47,3
J Conner,1,29,4
S Orndoff,1,15,4
D Thompkins,0,87,3
D Hamilton,0,82,8
M Gesicki,0,47,4
S Barkley,1,45,2
C Godwin,0,36,4
J Johnson,0,27,1
M Allen,0,4,1
B Polk,0,4,1
D Young,1,136,8
D Yancey,1,113,7
G Phillips,0,37,3
C Herdman,0,36,3
D Yancey,0,20,1
T Fuller,0,19,2
B Marshall,0,17,2
C Posey,0,9,1
T Landers,0,9,1
J Burgess,0,3,1
M Jones,0,2,3
N Cole,2,81,6
D Gray,0,56,4
T Green,0,39,4
K Lewis,0,32,2
M Boone,0,22,2
D Dowdy,1,20,1
J Harris,1,46,2
J Grant,0,24,2
A Patton,1,22,1
C Agudosi,1,22,2
N Arcidiacono,0,14,2
M Flanagan,0,6,1
J Goodwin,0,3,1
R Mercer,1,47,2
J Avery,0,38,4
G Lemonier Jr,0,16,2
T Antoine,0,5,1
J Ezzard,0,-3,1
K Kutchera,0,69,3
G Everett,0,64,3
J Magee,0,50,6
J McCray,0,45,2
T Williams,0,36,3
M Francis,0,9,1
X Johnson,0,5,2
T Thomas,0,1,1
B Johnson,0,63,3
M Crockett,0,42,2
W Fields,0,24,1
O Fortune,0,8,1
E Judge,0,47,4
D Pumphrey,0,29,4
R Penny,1,25,1
M Holder,0,15,2
D Wells,0,6,1
N Bawden,0,4,1
C Anderson,0,3,1
C Hansen,1,190,14
V Wharton III,0,86,6
D Robertson,1,81,4
B Rivera,1,46,3
P Worstell,0,24,3
R Hudson,2,23,2
M Stovall,0,23,2
J Veasy,0,18,2
K Noa,0,16,2
T Watson,0,10,2
K Muhammad,0,5,1
R Bronson,1,113,3
M Valdes Scantling,0,72,5
R Adams,1,66,5
T McCants,0,46,2
C Barr,1,39,3
D Johnson,1,33,4
D Antoine,0,-2,1
T Pippens,0,-5,1
K Golladay,0,43,4
A Turner,1,39,6
C Blake,0,36,4
J Huff,0,19,4
S Wimann,0,4,1
J Bouagnon,0,3,1
T Hartley,1,93,4
J Holmes,1,68,2
B Freeman,1,41,2
T Crawley,0,16,2
R Johnson,0,11,2
Z Zigler,0,3,1
B Gaither,0,1,1
A Kuresa,1,78,1
C Seisay,0,56,2
N Tago,0,52,3
M Espitia,0,43,1
P Penn,1,14,3
J Kraght,0,13,2
I Jones,1,82,3
M Ricard,1,50,6
D Thompson,1,27,3
K Robertson,1,22,1
T Holmes,0,22,2
J Allen,0,14,2
J Aaron,0,13,2
D Foster,0,8,1
G Payne,0,8,1
J Harris,0,23,2
A Spaulding,0,7,2
K Turpin,0,126,7
K Hicks,0,92,8
T Slanina,0,75,7
J Diarse,0,18,1
D Gray,0,17,3
D White,0,16,5
T Williams,1,13,1
E Porter,0,10,2
D Walsh,0,7,1
S Olonilua,0,3,1
D Morgan,1,93,7
J Sprinkle,1,58,3
K Hatcher,1,22,2
H Johnson,0,18,1
J Cornelius,0,17,2
D Reed,0,11,1
A Cantrell,0,4,1
K Kirkwood,2,54,4
A Jennings,0,29,4
R Deloatch,0,26,2
B Yancy,1,15,1
D Washington,0,39,2
H Jackson,0,21,2
R Bolden,0,13,2
A Anderson,0,10,1
C Daniels,0,1,1
J Warrick,1,73,7
D Leonard,1,52,2
J Heard,2,46,6
J Burt,0,28,2
A Foreman,0,23,3
J Oliver,0,10,1
L Humphrey,0,7,1
C Johnson,0,6,1
W Dawn,0,19,3
T Batson,0,17,1
C Freytag,0,12,2
T Nelson,0,12,2
H Plinke,0,10,1
W Redix,0,5,1
J White,0,4,1
A Jones,0,1,1
T Juniel,0,1,1
B Taylor,0,-8,1
K Ardoin,0,7,1
T Encalade,0,5,1
W Quinn,1,129,7
Q Monday,0,51,2
L Tillery,0,32,1
H Edwards,0,20,2
D Beard,1,20,1
C Williams,0,17,4
C Baker,0,12,1
C Jones,1,100,3
J Johnson,1,89,1
C Thompson,1,85,2
M Roberts,1,34,3
Z Yousey,0,11,1
D McKinley Lewis,0,6,1
T Swanson,0,3,1
K Hunt,0,1,1
M Adams,0,31,3
J Dunn,0,21,3
J Reed,0,11,1
J Dunn,0,6,1
N Beckford,0,-4,1
C Kirk,2,106,5
J Reynolds,0,53,2
J Tabuyo,0,40,2
K Ford,0,40,1
R Seals Jones,0,33,2
J Jeffery,0,27,2
S Noil,1,25,4
D Ratley,0,20,1
T Williams,0,17,3
K Siverand,0,16,1
B Niederhofer,0,11,2
E Pope,0,6,1
F Iheanacho,0,1,1
D Lastrappe,0,88,6
C Smith,0,37,3
K Hodge,0,25,3
J Simmons,0,13,1
R Jackson,0,10,1
J Lasley,0,114,3
I Adams,0,42,4
M Johnson,1,29,1
E Massington,0,23,2
S Jamabo,0,22,1
A Taua,0,17,2
T Howard,0,15,1
B Sochowski,0,13,1
N Iese,0,10,1
K Walker III,0,7,1
A Omotosho,0,6,1
A Van Dyke,0,5,1
D Andrews,0,4,3
B Olorunfunmi,0,2,1
B Stephens,0,2,1
D Boyd,0,85,5
D Woods Jr,0,30,3
A Price,0,26,2
M Stevenson,1,14,1
D Rogers,0,61,6
J Smith,2,55,7
J Davis,0,36,2
D Burnett,1,24,3
K Rodgers,0,22,1
J Greene,0,15,1
D Hampton,0,9,1
T Petite,0,8,1
D Imatorbhebhe,0,7,1
S Mitchell,1,5,4
A Ware,0,1,1
J Colston Green,0,43,1
R Tarver,0,37,4
R Lewis,0,34,4
W Houston,1,33,4
A Rodriguez,0,11,2
K Williams,0,9,1
T Lindsey,0,8,4
D Mays,0,8,1
L Horne,0,7,1
B Roberts,0,6,1
A Byers,0,6,1
L Hunt,0,2,1
T Smith,0,60,2
T Patrick,1,59,3
R Singleton,0,23,2
H Handley,0,21,2
E Moeai,0,21,2
D Simpkins,0,6,2
J Williams,0,4,1
M Juergens,0,52,8
M Laulu Pututau,0,31,3
J Trinnaman,0,27,2
N Kurtz,0,26,2
C Pearson,0,10,2
J Williams,0,10,1
C Kaufusi,0,9,1
C Stewart,0,9,1
A Hifo,0,7,1
U Lapuaho,0,4,1
J Pinkney,0,32,2
T Sherfield,0,26,4
S Dobbs,0,18,2
K Lipscomb,1,16,1
N Marcus,0,9,1
K Blasingame,0,9,1
S Dowling,0,6,1
B McElwain,0,4,1
C Duncan,0,-2,1
R Webb,0,-5,1
R James,1,183,14
I Mathers,0,63,6
P Smith,1,57,5
T Lee,1,53,6
D Anderson,0,36,2
R Ducksworth,0,6,1
T Brown,0,6,1
T West,0,2,3
B Stockstill,0,-7,0
C Phillips,0,77,7
I Ford,0,51,5
S Rogers,1,47,3
S McKenzie,0,17,1
B Hodges,0,13,3
T McMillian,0,9,1
J Malone,1,46,2
A Kamara,1,25,3
J Croom,0,9,1
J Jennings,1,7,2
J Smith,0,3,1
J Hurd,0,1,1
D Pettis,2,88,6
C McClatcher,1,76,3
J Ross,2,67,7
Q Pounds,1,34,2
D Daniels,0,24,2
A Baccellia,0,19,1
L Coleman,0,12,1
A Fuller,0,12,1
J Gardner,0,12,1
M Gaskin,0,12,3
I Saunders,0,54,2
T Cowan,1,48,4
D Watson,0,41,3
A Onunwor,0,38,4
J Sannon,0,14,3
D Ungerer,0,8,3
A Duckworth,0,7,1
C Hightower,0,5,2
D Brantley,0,3,1
J Peavy,2,100,7
R Wheelwright,0,99,4
A Taylor,0,39,2
T Fumagalli,0,16,2
G Rushing,0,14,2
Q Cephus,0,10,1
E Steffes,0,8,1
A Ingold,1,6,1
J Natson,0,44,3
J Lane,0,43,3
A Young,0,32,4
K Smith,0,10,1
A Wolf,0,3,1
T Goodman,0,3,1
W Ball,0,1,1
